year,section,field,label,raw_preview
2024-2025,D,D12,-D17: Transfer Credit Policies,D12-D17: Transfer Credit Policies D12 Report the lowest grade earned for any course that may be transferred for credit: Number Unit Type
2024-2025,D,D13,Maximum number of credits or courses that may be,D13 Maximum number of credits or courses that may be 60 credits transferred from a two-year institution: Number Unit Type
2024-2025,D,D14,Maximum number of credits or courses that may be,D14 Maximum number of credits or courses that may be 60 credits transferred from a four-year institution:
2024-2025,D,D15,Minimum number of credits that transfers must complete at,D15 Minimum number of credits that transfers must complete at your institution to earn an associate degree:
2024-2025,D,D16,Minimum number of credits that transfers must complete at,D16 Minimum number of credits that transfers must complete at your institution to earn a bachelor’s degree: 60
2024-2025,D,D17,Describe other transfer credit policies:,D17 Describe other transfer credit policies:
2024-2025,D,D18,-D22: Military Service Transfer Credit Policies,D18-D22: Military Service Transfer Credit Policies D18 Does your institution accept the following military/veteran transfer credits: Yes No American Council on Education (ACE) College Level Examination Program (CLEP) DANTES Subject Standardized Tests (DSST) Number Unit Type
2024-2025,D,D19,Maximum number of credits or courses that may be,D19 Maximum number of credits or courses that may be transferred based on military education evaluated by the American Council on Education (ACE): Number Unit Type
2024-2025,D,D20,Maximum number of credits or courses that may be transferred,D20 Maximum number of credits or courses that may be transferred based on Department of Defense supported prior learning assessments (College Level Examination Program (CLEP) or DANTES Subject Standardized Tests (DSST)): Yes No
2024-2025,D,D21,Are the military/veteran credit transfer policies published on your,"D21 Are the military/veteran credit transfer policies published on your website? If yes, please provide the URL where the policy can be located:"
2024-2025,D,D22,Describe other military/veteran transfer credit policies unique to your institution:,D22 Describe other military/veteran transfer credit policies unique to your institution: CDS-D Page 13
2024-2025,E,E1,Special study options: Identify those programs available at your institution. Refer to,E1 Special study options: Identify those programs available at your institution. Refer to the glossary for definitions. x Accelerated program Comprehensive transition and postsecondary program for students with intellectual disabilities x Cross-registration x Distance learning x Double major Dual en
2024-2025,E,E2,Has been removed from the CDS.,E2 Has been removed from the CDS.
2024-2025,E,E3,Areas in which all or most students are required to complete some course work,E3 Areas in which all or most students are required to complete some course work prior to graduation: x Arts/fine arts Computer literacy x English (including composition) Foreign languages x History Physical Education x Humanities Intensive writing x Mathematics x Philosophy x Sciences (biological o
2024-2025,F,F1,"Percentages of first-time, first-year degree-seeking students and degree-seeking undergraduates enrolled in Fall 2024 who fit the following categories:","F1 Percentages of first-time, first-year degree-seeking students and degree-seeking undergraduates enrolled in Fall 2024 who fit the following categories: First-time, first- Undergraduates year students Percent who are from out of state (exclude international/nonresidents from the 78% 76% numerator "
2024-2025,F,F2,Activities offered. Identify those programs,F2 Activities offered. Identify those programs x Campus Ministries x Choral groups x Concert band x Dance x Drama/theater x International Student Organization x Jazz band x Literary magazine x Marching band x Model UN x Music ensembles x Musical theater x Opera x Pep band x Radio station x Student g
2024-2025,F,F3,ROTC (program offered in cooperation with Reserve Officers' Training Corps),F3 ROTC (program offered in cooperation with Reserve Officers' Training Corps) Name of Marine Option At Cooperating Programs On Campus Cooperating (for Naval ROTC) Institution Institution Army ROTC is offered: x Northeastern University Naval ROTC is offered: x x Boston Consortium based out of Boston
2024-2025,F,F4,"Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution.","F4 Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution. x Coed dorms Men's dorms x Women's dorms Apartments for married students Apartments for single students x Special housing for disabled students Special housing for intern"
2024-2025,G,G0,Please provide the URL of your institution’s net price calculator:,G0 Please provide the URL of your institution’s net price calculator: https://npc.collegeboard.org/app/bc Provide 2025-2026 academic year costs of attendance for the following categories that are applicable to your institution. Check here if your institution's 2025-2026 academic year costs of attend
2024-2025,G,G1,"Undergraduate full-time tuition, required fees, food and housing","G1 Undergraduate full-time tuition, required fees, food and housing List the typical tuition, required fees, and food and housing for a full-time undergraduate student for the FULL 2025-2026 academic year. (30 semester hours or 45 quarter hours for institutions that derive annual tuition by multiply"
2024-2025,G,G2,Number of credits per term a student can take for the stated full-,G2 Number of credits per term a student can take for the stated full- 12 15 time tuition. Yes No
2024-2025,G,G3,"Do tuition and fees vary by year of study (e.g., sophomore,","G3 Do tuition and fees vary by year of study (e.g., sophomore, X junior, senior)?"
2024-2025,G,G4,Do tuition and fees vary by undergraduate instructional,"G4 Do tuition and fees vary by undergraduate instructional X program? If yes, what percentage of full-time undergraduates pay more than the tuition and fees reported in G1? 0.00%"
2024-2025,G,G5,Provide the estimated expenses for a typical full-time undergraduate student:,"G5 Provide the estimated expenses for a typical full-time undergraduate student: Residents Commuters Commuters Books and supplies: $1,250 $1,250 $1,250 CDS-G Page 16 Housing only: Not Applicable Not Applicable $10,259 Food only: Not Applicable $2,818 $5,635 Food and housing total* Not Applicable Not"
2024-2025,G,G6,Undergraduate per-credit-hour charges (tuition only):,G6 Undergraduate per-credit-hour charges (tuition only): PRIVATE INSTITUTIONS: PUBLIC INSTITUTIONS: In-district: In-state (out-of-district): Out-of-state: NONRESIDENTS: CDS-G Page 17
2024-2025,H,H1,Enter total dollar amounts awarded to enrolled full-time and less than full-time degree-seeking,"H1 Enter total dollar amounts awarded to enrolled full-time and less than full-time degree-seeking undergraduates (using the same cohort reported in CDS Question B1, “total degree-seeking” undergraduates) in the following categories. • If the data being reported are final figures for the 2023-2024 a"
2024-2025,H,H2,Number of Enrolled Students Awarded Aid: List the number of degree-seeking full-time and less-,H2 Number of Enrolled Students Awarded Aid: List the number of degree-seeking full-time and less- than-full-time undergraduates who applied for and were awarded financial aid from any source. • Aid that is non-need-based but that was used to meet need should be counted as need- based aid. • Numbers 
2024-2025,H,H2A,Number of Enrolled Students Awarded Non-need-based Scholarships and Grants: List the number,H2A Number of Enrolled Students Awarded Non-need-based Scholarships and Grants: List the number of degree-seeking full-time and less-than-full-time undergraduates who had no financial need and who were awarded institutional non-need-based scholarship or grant aid. • Numbers should reflect the cohort
2024-2025,H,H4,and H5.,"H4 and H5. Include: • 2024 undergraduate class: all students who started at your institution as first-time students and received a bachelor's degree between July 1, 2023 and June 30, 2024. • Only loans made to students who borrowed while enrolled at your institution. • Co-signed loans. Exclude • Stu"
2024-2025,H,H5,". Number and percent of students in class (defined in H4 above) borrowing from federal, non-","H5. Number and percent of students in class (defined in H4 above) borrowing from federal, non- federal, and any loan sources, and the average (or mean) amount borrowed. • The “Average per-undergraduate-borrower cumulative principal borrowed,” is designed to provide better information about student b"
2024-2025,H,H6,Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate,H6 Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate degree-seeking nonresidents: Institutional need-based scholarship or grant aid is available x Institutional non-need-based scholarship or grant aid is available Institutional scholarship or gran
2024-2025,H,H7,Check off all financial aid forms nonresident first-year financial aid applicants must submit:,H7 Check off all financial aid forms nonresident first-year financial aid applicants must submit: Institution’s own financial aid form CSS/Financial Aid PROFILE Other (specify): Process for First-Year Students
2024-2025,H,H8,Check off all financial aid forms domestic first-year financial aid applicants must submit:,H8 Check off all financial aid forms domestic first-year financial aid applicants must submit: x FAFSA Institution's own financial aid form x CSS PROFILE State aid form x Noncustodial PROFILE x Business/Farm Supplement Other (specify):
2024-2025,H,H9,Indicate filing dates for first-year students:,H9 Indicate filing dates for first-year students: Priority date for filing required financial aid forms: 1-Feb Deadline for filing required financial aid forms: No deadline for filing required forms (applications processed on a rolling basis)
2024-2025,H,H10,Indicate notification dates for first-year students (answer a or b):,"H10 Indicate notification dates for first-year students (answer a or b): a) Students notified on or about (date): 1-Apr b) Students notified on a rolling basis: Yes No If yes, starting date: CDS-H Page 22"
2024-2025,H,H11,Indicate reply dates:,H11 Indicate reply dates: Students must reply by (date): 5/1 or within _______ weeks of notification. Types of Aid Available Please check off all types of aid available to undergraduates at your institution:
2024-2025,H,H12,Loans,H12 Loans x Federal Direct Subsidized Loans x Federal Direct Unsubsidized Loans x Federal Direct PLUS Loans x Federal Nursing Loans x State Loans College/university loans from institutional funds Other (specify):
2024-2025,H,H13,Need Based Scholarships and Grants,H13 Need Based Scholarships and Grants x Federal Pell x Federal SEOG x State scholarships/grants x Private scholarships x College/university scholarship or grant aid from institutional funds United Negro College Fund Federal Nursing Scholarship Other (specify):
2024-2025,H,H14,Check off criteria used in awarding institutional aid. Check all that apply.,H14 Check off criteria used in awarding institutional aid. Check all that apply. Non-Need Based Need-Based Academics x x Alumni affiliation x Art Athletics x Job skills ROTC x Leadership x Music/drama Religious affiliation State/district residency
2024-2025,H,H15,"If your institution has recently implemented any major financial aid policy,","H15 If your institution has recently implemented any major financial aid policy, program, or initiative to make your institution more affordable to incoming students such as replacing loans with grants, or waiving costs for families below a certain income level please provide details below: CDS-H Pa"
2024-2025,J,J1,"Degrees conferred between July 1, 2023 and June 30, 2024","J1 Degrees conferred between July 1, 2023 and June 30, 2024 For each of the following discipline areas, provide the percentage of diplomas/certificates, associate, and bachelor’s degrees awarded. To determine the percentage, use majors, not headcount (e.g., students with one degree but a double majo"
2023-2024,A,A0,Respondent Information (Not for Publication),"A0 Respondent Information (Not for Publication) Name: Carol Pepin Title: Associate Director Office: Institutional Research & Planning Mailing Address: 140 Commonwealth Avenue City/State/Zip/Country: Chestnut Hill, MA 02647 Phone: 617-552-3111 Fax: E-mail Address: oir@bc.edu Are your responses to the"
2023-2024,A,A0A,We invite you to indicate if there are items on the CDS for which you cannot use the requested analytic,"A0A We invite you to indicate if there are items on the CDS for which you cannot use the requested analytic convention, cannot provide data for the cohort requested, whose methodology is unclear, or about which you have questions or comments in general. This information will not be published but wil"
2023-2024,A,A1,Address Information,"A1 Address Information Name of College/University: Boston College Mailing Address: 140 Commonwealth Avenue City/State/Zip/Country: Chestnut Hill, MA 02467 Street Address (if different): City/State/Zip/Country: Main Phone Number: 617-552-8000 WWW Home Page Address: www.bc.edu Admissions Phone Number:"
2023-2024,A,A2,Source of institutional control (Check only one):,A2 Source of institutional control (Check only one): Public X Private (nonprofit) Proprietary
2023-2024,A,A3,Classify your undergraduate institution:,A3 Classify your undergraduate institution: X Coeducational college Men's college Women's college
2023-2024,A,A4,Academic year calendar:,"A4 Academic year calendar: X Semester If your academic year has changed because of the Quarter COVID-19 pandemic, please indicate as other below. Trimester 4-1-4 Continuous Differs by program (describe): Other (describe):"
2023-2024,A,A5,Degrees offered by your institution:,A5 Degrees offered by your institution: X Certificate CDS-A Page 1 Diploma Associate Transfer Associate Terminal Associate X Bachelor's X Postbachelor's certificate X Master's X Post-master's certificate X Doctoral degree research/scholarship X Doctoral degree – professional practice X Doctoral degr
2023-2024,A,A6,"Diversity, Equity, and Inclusion","A6 Diversity, Equity, and Inclusion If you have a diversity, equity, and inclusion office or department, please provide the URL of the corresponding Web page: https://www.bc.edu/bc-web/offices/human-resources/sites/oid/ CDS-A Page 2"
2023-2024,B,B1,Institutional Enrollment - Men and Women,"B1 Institutional Enrollment - Men and Women Provide numbers of students for each of the following categories as of the institution's official fall reporting date or as of October 15, 2023. • Note: Report students formerly designated as “first professional” in the graduate cells. • For information on"
2023-2024,B,B2,Enrollment by Racial/Ethnic Category.,"B2 Enrollment by Racial/Ethnic Category. Provide numbers of undergraduate students for each of the following categories as of the institution’s official fall reporting date or as of October 15, 2023. • Include international students only in the category ""Nonresidents."" • Complete the “Total Undergra"
2023-2024,B,B3,"Number of degrees awarded by your institution from July 1, 2022, to June 30, 2023.","B3 Number of degrees awarded by your institution from July 1, 2022, to June 30, 2023. Certificate/diploma Associate degrees Bachelor's degrees 2296 Postbachelor's certificates Master's degrees 1661 Post-Master's certificates Doctoral degrees – research/scholarship 130 Doctoral degrees – professional"
2023-2024,B,B4,-B21: Graduation Rates,"B4-B21: Graduation Rates The items in this section correspond to data elements collected by the IPEDS Web-based Data Collection System’s Graduation Rate Survey (GRS). • For complete instructions and definitions of data elements, see the IPEDS GRS Forms and Instructions for the 2023-2024 Survey. http"
2023-2024,B,B11,) into four groups:,"B11) into four groups: • Students who received a Federal Pell Grant* • Recipients of a subsidized Stafford Loan who did not receive a Pell Grant • Students who did not receive either a Pell Grant or a subsidized Stafford Loan • Total (all students, regardless of Pell Grant or subsidized loan status)"
2023-2024,B,B12,"Initial cohort, total of first-time, full-time degree/certificate-seeking students:","B12 Initial cohort, total of first-time, full-time degree/certificate-seeking students:"
2023-2024,B,B13,"Of the initial cohort, how many did not persist and did not graduate for the following reasons:","B13 Of the initial cohort, how many did not persist and did not graduate for the following reasons: • Death • Permanently Disability • Service in the armed forces, • Foreign aid service of the federal government • Official church missions • Report total allowable exclusions"
2023-2024,B,B14,"Final cohort, after adjusting for allowable exclusions:                                                                          0                     0","B14 Final cohort, after adjusting for allowable exclusions: 0 0"
2023-2024,B,B15,Completers of programs of less than two years duration (total):,B15 Completers of programs of less than two years duration (total):
2023-2024,B,B16,Completers of programs of less than two years within 150 percent of normal time:,B16 Completers of programs of less than two years within 150 percent of normal time:
2023-2024,B,B17,Completers of programs of at least two but less than four years (total):,B17 Completers of programs of at least two but less than four years (total):
2023-2024,B,B18,Completers of programs of at least two but less than four-years within 150 percent of normal time:,B18 Completers of programs of at least two but less than four-years within 150 percent of normal time:
2023-2024,B,B19,Total transfers-out (within three years) to other institutions:,B19 Total transfers-out (within three years) to other institutions:
2023-2024,B,B20,Total transfers to two-year institutions:,B20 Total transfers to two-year institutions:
2023-2024,B,B21,Total transfers to four-year institutions:,B21 Total transfers to four-year institutions:
2023-2024,B,B22,. Retention Rates,"B22. Retention Rates Report for the cohort of all full-time, first-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered in Fall 2022 (or the preceding summer term). • The initial cohort may be adjusted for students who departed for the following reasons: * Death * Perman"
2023-2024,C,C1,-C2: Applications,"C1-C2: Applications C1 First-time, first-year students: Provide the number of degree-seeking, first-time, first-year students who applied, were admitted, and enrolled (full- or part-time) in Fall 2023. • Include early decision, early action, and students who began studies during summer in this cohor"
2023-2024,C,C2,"First-time, first-year wait-listed students","C2 First-time, first-year wait-listed students Students who met admission requirements but whose final admission was contingent on space availability CDS-C Page 11 Yes No Do you have a policy of placing students on a waiting list? X If yes, please answer the questions below for Fall 2023 admissions:"
2023-2024,C,C3,-C5: Admission Requirements,C3-C5: Admission Requirements C3 High school completion requirement Check the appropriate box to identify your high school completion requirement for degree-seeking entering students: X High school diploma is required and GED is accepted High school diploma is required and GED is not accepted High s
2023-2024,C,C4,Does your institution require or recommend a general college-preparatory program for degree-seeking,C4 Does your institution require or recommend a general college-preparatory program for degree-seeking students? X Require Recommend Neither require nor recommend
2023-2024,C,C5,Distribution of high school units required and/or recommended. Specify the distribution of academic high,C5 Distribution of high school units required and/or recommended. Specify the distribution of academic high school course units required and/or recommended of all or most degree-seeking students using Carnegie units (one unit equals one year of study or its equivalent). If you use a different system
2023-2024,C,C6,-C7: Basis for Selection,"C6-C7: Basis for Selection CDS-C Page 12 C6 Do you have an open admission policy, under which virtually all secondary school graduates or students with GED equivalency diplomas are admitted without regard to academic record, test scores, or other qualifications? If so, check which applies: Open admi"
2023-2024,C,C7,"Relative importance of each of the following academic and nonacademic factors in your first-time, first-","C7 Relative importance of each of the following academic and nonacademic factors in your first-time, first- year, degree-seeking general (not including programs with specific criteria) admissions decisions. Academic Very Important Important Considered Not Considered Rigor of secondary school record "
2023-2024,C,C8,: SAT and ACT Policies,"C8: SAT and ACT Policies Entrance exams Yes No Does your institution make use of SAT or ACT scores in admission decisions for first-time, first-year, degree-seeking applicants? X"
2023-2024,C,C8A,"If yes, place check marks in the appropriate boxes below to reflect your institution’s policies for use in admission for Fall 2025.","C8A If yes, place check marks in the appropriate boxes below to reflect your institution’s policies for use in admission for Fall 2025. CDS-C Page 13 Not required for Not considered Required to be admission, but for admission, Admission considered for Required for some Recommended considered if even"
