year,section,field,label,raw_preview
2024-2025,G,G4,. Tuition and Fee Variance by Undergraduate Instructional Program,"G4. Tuition and Fee Variance by Undergraduate Instructional Program Do tuition and fees vary by undergraduate instructional program? Yes If yes, what percent of full-time undergraduates pay more than the tuition and fees reported in G1? 37% 7/18/2025 CDS-G Costs Page 17 of 26 G5. Estimated Expenses "
2024-2025,G,G6,. Undergraduate Per-Credit-Hour Charges (tuition only),G6. Undergraduate Per-Credit-Hour Charges (tuition only) Please enter the undergraduate per-credit-hour charges (tuition only) in the applicable institution type and segment of students: PRIVATE INSTITUTIONS Per-credit-hour charge (tuition only): PUBLIC INSTITUTIONS In-district students: Lower Divis
2024-2025,H,H1,. Aid Awarded to Enrolled Undergraduates,"H1. Aid Awarded to Enrolled Undergraduates Enter total dollar amounts awarded to enrolled full-time and less than full-time degree-seeking undergraduates (using the same cohort reported in CDS Question B1, “total degree-seeking” undergraduates) in the following categories. ✔ If the data being report"
2024-2025,H,H2,. Number of Enrolled Students Awarded Aid,H2. Number of Enrolled Students Awarded Aid List the number of Fall 2023 degree-seeking full-time and less-than-full-time undergraduates who applied for and were awarded financial aid from any source. ✔ Aid that is non-need-based but that was used to meet need should be counted as need-based aid. ✔ 
2024-2025,H,H2A,. Number of Enrolled Students Awarded Non-Need-Based Scholarships and Grants,H2A. Number of Enrolled Students Awarded Non-Need-Based Scholarships and Grants List the number of degree-seeking full-time and less-than-full-time undergraduates who had no financial need and who were awarded institutional non-need-based scholarship or grant aid. ✔Numbers should reflect the cohort 
2024-2025,H,H4,. 2024 Undergraduate Class,"H4. 2024 Undergraduate Class Provide the number of students in the 2024 undergraduate class who started at your institution as first-time students and received a bachelor's degree between July 1, 2023 and June 30, 2024. 6,499 Exclude students who transferred into your institution."
2024-2025,H,H5,. Number/Percent Borrowers and Average Borrowed Amount,"H5. Number/Percent Borrowers and Average Borrowed Amount Provide the number and percent of students in class (defined in H4 above) borrowing from federal, non-federal, and any loan sources, and the average (or mean) amount borrowed in the table below. The ""average per-undergraduate-borrower cumulati"
2024-2025,H,H6,. Aid to Undergraduate Degree-Seeking Nonresidents,H6. Aid to Undergraduate Degree-Seeking Nonresidents Report numbers and dollar amounts for the same academic year as checked in item H1. H1 Response: 2023-24 Final Indicate your instititution's policy regarding institutional scholarship and grant aid for undergraduate degree-seeking nonresidents: In
2024-2025,H,H7,. Process for Nonresident First-Year Students,H7. Process for Nonresident First-Year Students Select all financial aid forms that nonresident first-year financial aid applicants must submit: Institution's own financial aid form CSS Profile Other: Other; please specify.
2024-2025,H,H8,. Process for First-Year Students,H8. Process for First-Year Students Select all financial aid forms domestic first-year financial aid applicants must submit: FAFSA State aid form Institution's own financial aid form Business/Farm Supplement CSS Profile Other; please enter below. Other:
2024-2025,H,H9,. Filing Dates for First-Year Students,"H9. Filing Dates for First-Year Students Does institution have a deadline for filing required financial aid forms for first-year students? Yes Select ""no"" if there is no deadline and applications are processed on a rolling basis. Priority date for filing required financial aid forms: (MM/DD) 12/15 D"
2024-2025,H,H11,. Reply Dates for First-Year Students,H11. Reply Dates for First-Year Students Students must reply by (date): (MM/DD) 5/1 or within (number) of weeks of notification: 2
2024-2025,H,H12,. Types of Aid Available - Loans,"H12. Types of Aid Available - Loans Please select all types of aid available to undergraduates at your institution: Federal Direct Subsidized Stafford Loans State Loans Federal Direct Unsubsidized Stafford College/University loans from institutional funds Federal Direct PLUS Loans Other, please spec"
2024-2025,H,H13,. Types of Aid Available - Need-Based Scholarships and Grants,H13. Types of Aid Available - Need-Based Scholarships and Grants Please select all types of aid available to undergraduates at your institution: Federal Pell College/University scholarship or grant aid from institutional funds Federal SEOG United Negro College Fund State scholarship/grants Federal N
2024-2025,H,H14,. Criteria Used in Awarding Institutional Aid,H14. Criteria Used in Awarding Institutional Aid Please select all criteria used in awarding non-need based institutional aid: Academics Job skills Music/drama Alumni affiliation ROTC Religious affiliation Art Leadership Athletics State/district residency H14. Criteria Used in Awarding Institutional
2024-2025,H,H15,. Affordable Policies,"H15. Affordable Policies If your institution has recently implemented any major financial aid policy, program, or iniative to make your institution more affordable to incoming students such as replacing loans with grants, or waiving costs for families below a certain income level, please provide the"
2024-2025,I,I1,. Instructional Faculty by Category,I1. Instructional Faculty by Category Please report the number of instructional faculty members in each category for Fall 2024. Include faculty who are on your institution’s payroll on the census date your institution uses for IPEDS/AAUP. The following definition of full-time instructional faculty i
2024-2025,I,I3,. Undergraduate Class Size,"I3. Undergraduate Class Size In the table below, please report information about the size of classes and class sections offered in the Fall 2024 term. Class Sections: A class section is an organized course offered for credit, identified by discipline and number, meeting at a stated time or times in "
2023-2024,A,A1,Address Information,"A1 Address Information Name of College/University: University of Michigan Mailing Address: 500 S. State Street City/State/Zip/Country: Ann Arbor, MI 48109 USA Street Address (if different): City/State/Zip/Country: Main Phone Number: (734) 764-1817 WWW Home Page Address: umich.edu Admissions Phone Nu"
2023-2024,A,A2,Source of institutional control (Check only one):,A2 Source of institutional control (Check only one): Public X Private (nonprofit) Proprietary
2023-2024,A,A3,Classify your undergraduate institution:,A3 Classify your undergraduate institution: Coeducational college X Men's college Women's college
2023-2024,A,A4,Academic year calendar:,A4 Academic year calendar: Semester Quarter Trimester X 4-1-4 Continuous Differs by program (describe): Other (describe):
2023-2024,A,A5,Degrees offered by your institution:,A5 Degrees offered by your institution: Certificate Diploma Associate Transfer Associate Terminal Associate Bachelor's X Postbachelor's certificate X Master's X Post-master's certificate X Doctoral degree X research/scholarship Doctoral degree -professional practice X Doctoral degree - other
2023-2024,A,A6,"Diversity, Equity, and Inclusion","A6 Diversity, Equity, and Inclusion If you have a diversity, equity, and inclusion office or department, please provide the https://diversity.umich.edu/ URL of the corresponding Web page: 10/25/2024 CDS-A General Page 1 of 20"
2023-2024,B,B1,Institutional Enrollment: Provide numbers of students for each of the following categories as of the institution’s official fall,"B1 Institutional Enrollment: Provide numbers of students for each of the following categories as of the institution’s official fall reporting date or as of October 15, 2023. Note: Students formerly designated as “first professional” are included in the graduate FULL-TIME PART-TIME Men Women Men Wome"
2023-2024,B,B2,Enrollment by Racial/Ethnic Category. Headcount of undergraduate students for each of the following categories as of the institution's,"B2 Enrollment by Racial/Ethnic Category. Headcount of undergraduate students for each of the following categories as of the institution's official fall reporting date or as of October 15, 2023. Hispanic students are reported only on the Hispanic line, not under any race, and persons who are non-Hisp"
2023-2024,B,B3,"Number of degrees awarded from July 1, 2022-June 30, 2023              Degrees + certificates         Degrees only","B3 Number of degrees awarded from July 1, 2022-June 30, 2023 Degrees + certificates Degrees only Certificate/diploma Associate degrees Bachelor's degrees 8,142 50% 8,142 52% Postbachelor's certificates 31 0.2% Master's degrees 5,965 37% 5,965 38% Post-Master's certificates 354 2% Doctoral degrees – "
2023-2024,B,B4,"Initial 2017 cohort of first-time, full-time","B4 Initial 2017 cohort of first-time, full-time bachelor's (or equivalent) degree seeking 1,033 983 4,799 6,815 undergraduate-students B4 Initial 2016 cohort of first-time, full-time bachelor's (or equivalent) degree seeking 1,100 901 4,674 6,675 undergraduate-students"
2023-2024,B,B5,Subtractions from the initial 2017 cohort due,"B5 Subtractions from the initial 2017 cohort due to death, permanent disability, military service, foreign aid service of the federal 0 0 3 3 government, or official church missions B5 Subtractions from the initial 2016 cohort due to death, permanent disability, military service, foreign aid service"
2023-2024,B,B6,"Final adjusted 2017 cohort                            1,033                        983                    4,796                   6,812","B6 Final adjusted 2017 cohort 1,033 983 4,796 6,812 B6 Final adjusted 2016 cohort 1,100 901 4,671 6,672"
2023-2024,B,B7,"Of the 2017 cohort, count of those who","B7 Of the 2017 cohort, count of those who completed the program in four years or less 772 74.7% 794 80.8% 4,017 83.8% 5,583 82.0% (by August 31, 2021): B7 Of the 2016 cohort, count of those who completed the program in four years or less 742 67.5% 731 81.1% 3,950 84.6% 5,423 81.3% (by August 31, 202"
2023-2024,B,B8,"Of the 2017 cohort, count of those who","B8 Of the 2017 cohort, count of those who completed the program in more than four years but in five years or less (after August 134 13.0% 99 10.1% 460 9.6% 693 10.2% 31, 2021 and by August 31, 2022): B8 Of the 2016 cohort, count of those who completed the program in more than four years but in five "
2023-2024,B,B9,"Of the 2017 cohort, count of those who","B9 Of the 2017 cohort, count of those who completed the program in more than five years but in six years or less (after August 13 1.3% 7 0.7% 54 1.1% 74 1.1% 31, 2022 and by August 31, 2023): B9 Of the 2016 cohort, count of those who completed the program in more than five years but in six years or "
2023-2024,B,B10,"Total graduating within six years                       919                         900                    4,531                   6,350","B10 Total graduating within six years 919 900 4,531 6,350 B10 Total graduating within six years 941 844 4,431 6,216"
2023-2024,B,B11,Six-year graduation rate for 2017 cohort               89.0%                       91.6%                   94.5%                   93.2%,B11 Six-year graduation rate for 2017 cohort 89.0% 91.6% 94.5% 93.2% Fall 2016 Cohort (full-time first-time Recipients of a Students who did not bachelor's degree-seeking undergraduate Recipients of a Subsidized Stafford receive either a Pell Total (sum of 3 students who entered in Fall 2016 or the 
2023-2024,B,B22,"Report for the cohort of all full-time, first-time bachelor’s (or equivalent) degree-seeking undergraduate","B22 Report for the cohort of all full-time, first-time bachelor’s (or equivalent) degree-seeking undergraduate 98% students who entered in Fall 2022 (or the preceding summer term). 10/25/2024 CDS-B Enrollment Page 3 of 20"
2023-2024,C,C1,"Number of degree-seeking, first-time, first-year students who applied, were admitted, and enrolled (full- or part-time) in Fall 2023. If","C1 Number of degree-seeking, first-time, first-year students who applied, were admitted, and enrolled (full- or part-time) in Fall 2023. If applicable, includes early decision, early action, and students who began studies during immediately preceding summer term. Applicants include only those studen"
2023-2024,C,C2,"First-time, first-year applicants wait-listed students (students who met admission requirements but whose","C2 First-time, first-year applicants wait-listed students (students who met admission requirements but whose final admission was contingent on space availability) Do you have a policy of placing students on a waiting list? Yes If yes, please answer the questions below for Fall 2023 admissions: Numbe"
2023-2024,C,C3,High school completion requirement,C3 High school completion requirement High school diploma is required and GED is accepted X High school diploma is required and GED is not accepted High school diploma or equivalent is not required
2023-2024,C,C4,Does your institution require or recommend a general college-preparatory program for degree-seeking students?,C4 Does your institution require or recommend a general college-preparatory program for degree-seeking students? Require Recommend X Neither require nor recommend
2023-2024,C,C5,Distribution of high school units required and/or recommended. Specify the distribution of academic high school course units,C5 Distribution of high school units required and/or recommended. Specify the distribution of academic high school course units required and/or recommended of all or most degree-seeking students using Carnegie units (one unit = one year of study or equivalent). Units: Required Recommended Total acad
2023-2024,C,C6,"Do you have an open admission policy, under which virtually all secondary school graduates or students with GED equivalency","C6 Do you have an open admission policy, under which virtually all secondary school graduates or students with GED equivalency diplomas are admitted without regard to academic record, test scores, or other qualifications? Open admission policy as described above for all students n/a Open admission p"
2023-2024,C,C7,"Relative importance of each of the following academic and nonacademic factors in first-time, first-year,","C7 Relative importance of each of the following academic and nonacademic factors in first-time, first-year, degree-seeking admission decisions. Very Important Important Considered Not Considered Academic record X Class rank X Academic GPA X Recommendations X Standardized test scores X Application Es"
2023-2024,C,C8,Entrance exams,C8 Entrance exams
2023-2024,C,C8A,"Does your institution make use of SAT or ACT scores in admission decisions for first-time,","C8A Does your institution make use of SAT or ACT scores in admission decisions for first-time, first-year, degree-seeking applicants? Yes Marks reflect the institution’s ADMISSION policies for use in admission for Required to be Require for Consider if Fall 2025. Recommend Not considered considered "
2023-2024,C,C8B,Does your institution use applicants' test scores for academic,C8B Does your institution use applicants' test scores for academic No advising?
2023-2024,C,C8C,Latest date by which SAT or ACT scores must be received for fall-term admission                      Feb. 1,C8C Latest date by which SAT or ACT scores must be received for fall-term admission Feb. 1
2023-2024,C,C8D,"If necessary, use this space to clarify your test policies (e.g., if tests are recommended for some students, or","C8D If necessary, use this space to clarify your test policies (e.g., if tests are recommended for some students, or if tests are not required of some students): International and home-schooled students should review policies at: admissions.umich.edu"
2023-2024,C,C8E,"Please indicate which tests your institution uses for placement (e.g., state tests):","C8E Please indicate which tests your institution uses for placement (e.g., state tests): SAT: ACT: AP: see admissions.umich.edu/apply/freshmen-applicants/ap-ib-credit 10/25/2024 CDS-C First-years Page 5 of 20 CLEP: Institutional Exam: X State Exam (specify): First Years' Profile Provide percentages "
2023-2024,C,C9,"Percent and number of first-time, first-year students enrolled in Fall 2023 who submitted national standardized (SAT/ACT) test","C9 Percent and number of first-time, first-year students enrolled in Fall 2023 who submitted national standardized (SAT/ACT) test scores. Includes information for ALL enrolled, degree-seeking, first-time, first-year students who submitted test scores. Does not include partial test scores (e.g., math"
2023-2024,C,C10,"Percent of all degree-seeking, first-time, first-year students who had high school class rank within each of the","C10 Percent of all degree-seeking, first-time, first-year students who had high school class rank within each of the following ranges Percent in top tenth of high school graduating class Percent in top quarter of high school graduating class applicants not Percent in top half of high school graduati"
2023-2024,C,C11,"Percentage of all enrolled, degree-seeking, first-time, first-year students who reported high school grade-","C11 Percentage of all enrolled, degree-seeking, first-time, first-year students who reported high school grade- point averages (using 4.0 scale). Percent who had GPA of 4.0 37.8% Percent who had GPA between 3.75 and 3.99 54.5% Percent who had GPA between 3.50 and 3.74 6.5% Percent who had GPA betwee"
2023-2024,C,C12,"Average high school GPA of all degree-seeking, first-time, first-yearstudents who submitted GPA:                            3.90","C12 Average high school GPA of all degree-seeking, first-time, first-yearstudents who submitted GPA: 3.90 Percent of total first-time, first-year students who submitted high school GPA: 93% Admission Policies"
2023-2024,C,C13,Application Fee,"C13 Application Fee Does your institution have an application fee? Yes Amount of application fee: $75 Can it be waived for applicants with financial need? Yes (excludes student visa holders) If you have an application fee and an on-line application option, please indicate policy for students who app"
2023-2024,C,C14,Application closing date,C14 Application closing date Does your institution have an application closing date? Yes Application closing date (fall): Feb. 1 Priority date: Nov. 1 - Early Action Program
2023-2024,C,C15,"Are first-time, first-year students accepted for terms other than the fall?                  Yes(only for LSA)","C15 Are first-time, first-year students accepted for terms other than the fall? Yes(only for LSA)"
2023-2024,C,C16,Notification to applicants of admission decision sent,C16 Notification to applicants of admission decision sent On a rolling basis beginning (date): By (date): 1/31/24 for early action completed files Other: students who apply by 2/1/24 will receive a decision starting in early February and no later than early April
2023-2024,C,C17,Reply policy for admitted applicants (fill in one only),"C17 Reply policy for admitted applicants (fill in one only) Must reply by (date): May 1 No set date: Must reply by May 1 or within _____ weeks if notified 2 thereafter Other: Deadline for housing deposit (MM/DD): Amount of housing deposit: n/a Refundable if student does not enroll? Yes, in full Yes,"
2023-2024,C,C18,Deferred admission,"C18 Deferred admission Does your institution allow students to postpone enrollment after admission? Yes If yes, maximum period of postponement: usually 1 year"
2023-2024,C,C19,Early admission of high school students,"C19 Early admission of high school students Does your institution allow high school students to enroll as full-time, first-time students one year or more before high school graduation? No"
2023-2024,C,C20,Common Application                    Question removed from CDS.,C20 Common Application Question removed from CDS. Early Decision and Early Action Plans
2023-2024,C,C21,Early Decision,"C21 Early Decision Does your institution offer an early decision plan (an admission plan that permits students to apply and be notified of an admission decision well in advance of the regular notification date and that asks students to No commit to attending if accepted) for first-time, first-year a"
2023-2024,C,C22,Early action,"C22 Early action Do you have a nonbinding early action plan whereby students are notified of an admission decision well in advance of the regular Yes notification date but do not have to commit to attending your college? If “yes,” please complete the following: Early action closing date Nov. 1 Early"
2023-2024,D,D1,Does your institution enroll transfer students?                                         Yes,"D1 Does your institution enroll transfer students? Yes If yes, may transfer students earn advanced standing credit by transferring credits earned from course work completed at other colleges/universities? Yes"
2023-2024,D,D2,"Headcount of students who applied, were admitted, and enrolled as degree-seeking transfer students in Fall 2023.","D2 Headcount of students who applied, were admitted, and enrolled as degree-seeking transfer students in Fall 2023. Admitted Enrolled Applicants Applicants Applicants Men 3,492 1,053 732 Women 2,620 1,056 682 Unidentified 1 0 0 Total 6,113 2,109 1,414 Application for Admission"
