year,section,field,label,raw_preview
2024-2025,D,D7,If a minimum college grade point average is required of,"D7 If a minimum college grade point average is required of transfer applicants, specify (on a 4.0 scale): 3.2"
2024-2025,D,D8,List any other application requirements specific to transfer applicants:,D8 List any other application requirements specific to transfer applicants: CDS-D Page 18 Rice University
2024-2025,D,D9,"List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed on a","D9 List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed on a continuous or rolling basis, place a check mark in the “Rolling admission” column. D9 Notification Rolling Term Priority Date Closing Date Reply Date Date Admission"
2024-2025,D,D10,"Does an open admission policy, if reported, apply to transfer","D10 Does an open admission policy, if reported, apply to transfer students? X"
2024-2025,D,D11,"Describe additional requirements for transfer admission, if applicable:","D11 Describe additional requirements for transfer admission, if applicable:"
2024-2025,D,D12,-D17: Transfer Credit Policies,D12-D17: Transfer Credit Policies D12 Report the lowest grade earned for any course that may be transferred for credit: C- Number Unit Type
2024-2025,D,D13,Maximum number of credits or courses that may be,D13 Maximum number of credits or courses that may be transferred from a two-year institution: No Limit Number Unit Type
2024-2025,D,D14,Maximum number of credits or courses that may be,D14 Maximum number of credits or courses that may be transferred from a four-year institution: No Limit
2024-2025,D,D15,Minimum number of credits that transfers must complete at,D15 Minimum number of credits that transfers must complete at your institution to earn an associate degree: N/A
2024-2025,D,D16,Minimum number of credits that transfers must complete at,D16 Minimum number of credits that transfers must complete at your institution to earn a bachelor’s degree: 60
2024-2025,D,D17,Describe other transfer credit policies:,D17 Describe other transfer credit policies: https://ga.rice.edu/undergraduate-students/academic-policies-procedures/transfer-credit/
2024-2025,D,D18,-D22: Military Service Transfer Credit Policies,D18-D22: Military Service Transfer Credit Policies D18 Does your institution accept the following military/veteran transfer credits: Yes No American Council on Education (ACE) X College Level Examination Program (CLEP) X DANTES Subject Standardized Tests (DSST) X Number Unit Type
2024-2025,D,D19,Maximum number of credits or courses that may be,D19 Maximum number of credits or courses that may be transferred based on military education evaluated by the N/A N/A American Council on Education (ACE): Number Unit Type
2024-2025,D,D20,Maximum number of credits or courses that may be,D20 Maximum number of credits or courses that may be transferred based on Department of Defense supported prior N/A N/A learning assessments (College Level Examination Program (CLEP) or DANTES Subject Standardized Tests (DSST)): CDS-D Page 19 Rice University
2024-2025,D,D21,Are the military/veteran credit transfer policies published on,"D21 Are the military/veteran credit transfer policies published on X your website? If yes, please provide the URL where the policy can be located: https://registrar.rice.edu/students/transfer-credit"
2024-2025,D,D22,Describe other military/veteran transfer credit policies unique to your institution:,D22 Describe other military/veteran transfer credit policies unique to your institution: https://military.rice.edu CDS-D Page 20 Rice University
2024-2025,E,E1,Special study options: Identify those programs available at your institution. Refer,E1 Special study options: Identify those programs available at your institution. Refer to the glossary for definitions. x Accelerated program Comprehensive transition and postsecondary program for students with intellectual disabilities Cross-registration x Distance learning x Double major Dual enro
2024-2025,E,E2,Has been removed from the CDS.,E2 Has been removed from the CDS.
2024-2025,E,E3,Areas in which all or most students are required to complete some course,E3 Areas in which all or most students are required to complete some course work prior to graduation: Arts/fine arts Computer literacy X English (including composition) Foreign languages History X Physical Education X Humanities X Intensive writing Mathematics Philosophy X Sciences (biological or ph
2024-2025,F,F1,"Percentages of first-time, first-year degree-seeking students and degree-","F1 Percentages of first-time, first-year degree-seeking students and degree- seeking undergraduates enrolled in Fall 2024 who fit the following categories: First-time, first- Undergraduates year students Percent who are from out of state (exclude international/nonresidents from the numerator 56% 57%"
2024-2025,F,F2,Activities offered. Identify those programs,F2 Activities offered. Identify those programs X Campus Ministries X Choral groups X Concert band X Dance X Drama/theater X International Student Organization X Jazz band X Literary magazine X Marching band X Model UN X Music ensembles X Musical theater X Opera X Pep band X Radio station X Student g
2024-2025,F,F3,ROTC (program offered in cooperation with Reserve Officers' Training Corps),F3 ROTC (program offered in cooperation with Reserve Officers' Training Corps) Marine Option At Cooperating Name of Cooperating Programs (for Naval On Campus Institution Institution ROTC) Army ROTC is offered: X University of Houston Naval ROTC is offered: X X Air Force ROTC is offered: X University
2024-2025,F,F4,"Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution.","F4 Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution. X Coed dorms Men's dorms Women's dorms Apartments for married students Apartments for single students X Special housing for disabled students Special housing for internat"
2024-2025,G,G0,Please provide the URL of your institution’s net price calculator:,G0 Please provide the URL of your institution’s net price calculator: https://financialaid.rice.edu/cost-attendance/estimate-your-cost Provide 2024-2025 academic year costs of attendance for the following categories that are applicable to your institution. Check here if your institution's 2025-2026 
2024-2025,G,G1,"Undergraduate full-time tuition, required fees, food and housing","G1 Undergraduate full-time tuition, required fees, food and housing List the typical tuition, required fees, and food and housing for a full-time undergraduate student for the FULL 2025-2026 academic year. (30 semester hours or 45 quarter hours for institutions that derive annual tuition by multiply"
2024-2025,G,G2,Number of credits per term a student can take for the stated,G2 Number of credits per term a student can take for the stated full-time tuition. 12 21 Yes No
2024-2025,G,G3,"Do tuition and fees vary by year of study (e.g., sophomore,","G3 Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)? X"
2024-2025,G,G4,Do tuition and fees vary by undergraduate instructional,"G4 Do tuition and fees vary by undergraduate instructional program? X If yes, what percentage of full-time undergraduates pay more than the tuition and fees reported in G1? CDS-G Page 24 Rice University"
2024-2025,G,G5,Provide the estimated expenses for a typical full-time undergraduate student:,"G5 Provide the estimated expenses for a typical full-time undergraduate student: Commuters Commuters Residents (living at home) (not living at home) Books and supplies: $1,490 $1,490 $1,490 Housing only: $13,150 Food only: $6,400 $6,400 Food and housing total* N/A Transportation: $700 $300 $700 Othe"
2024-2025,G,G6,Undergraduate per-credit-hour charges (tuition only):,"G6 Undergraduate per-credit-hour charges (tuition only): 1st and 2nd Years 3rd and 4th Years PRIVATE INSTITUTIONS: $2,773.00 $2,603.00 PUBLIC INSTITUTIONS: In-district: In-state (out-of-district): Out-of-state: NONRESIDENTS: $2,773.00 $2,603.00 CDS-G Page 25 Rice University"
2024-2025,H,H1,Enter total dollar amounts awarded to enrolled full-time and less than full-time degree-seeking undergraduates (using the same cohort,"H1 Enter total dollar amounts awarded to enrolled full-time and less than full-time degree-seeking undergraduates (using the same cohort reported in CDS Question B1, “total degree-seeking” undergraduates) in the following categories. • If the data being reported are final figures for the 2023-2024 a"
2024-2025,H,H2,Number of Enrolled Students Awarded Aid: List the number of degree-seeking full-time and less-than-full-time undergraduates who applied,H2 Number of Enrolled Students Awarded Aid: List the number of degree-seeking full-time and less-than-full-time undergraduates who applied for and were awarded financial aid from any source. • Aid that is non-need-based but that was used to meet need should be counted as need- based aid. • Numbers s
2024-2025,H,H2A,Number of Enrolled Students Awarded Non-need-based Scholarships and Grants: List the number of degree-seeking full-time and less-,H2A Number of Enrolled Students Awarded Non-need-based Scholarships and Grants: List the number of degree-seeking full-time and less- than-full-time undergraduates who had no financial need and who were awarded institutional non-need-based scholarship or grant aid. • Numbers should reflect the cohor
2024-2025,H,H4,Provide the number of students in the 2024 undergraduate class who started at your institution as first-,"H4 Provide the number of students in the 2024 undergraduate class who started at your institution as first- time students and received a bachelor's degree between July 1, 2023 and June 30, 2024. Exclude students who transferred into your institution. 944 CDS-H Page 29 Rice University"
2024-2025,H,H5,". Number and percent of students in class (defined in H4 above) borrowing from federal, non-federal, and any loan sources, and the","H5. Number and percent of students in class (defined in H4 above) borrowing from federal, non-federal, and any loan sources, and the average (or mean) amount borrowed. • The “Average per-undergraduate-borrower cumulative principal borrowed,” is designed to provide better information about student bo"
2024-2025,H,H6,Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate degree-seeking nonresidents:,H6 Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate degree-seeking nonresidents: X Institutional need-based scholarship or grant aid is available X Institutional non-need-based scholarship or grant aid is available Institutional scholarship or gr
2024-2025,H,H7,Check off all financial aid forms nonresident first-year financial aid applicants must submit:,H7 Check off all financial aid forms nonresident first-year financial aid applicants must submit: Institution’s own financial aid form X CSS/Financial Aid PROFILE X Other (specify): Foreign Tax Return Process for First-Year Students
2024-2025,H,H8,Check off all financial aid forms domestic first-year financial aid applicants must submit:,H8 Check off all financial aid forms domestic first-year financial aid applicants must submit: X FAFSA Institution's own financial aid form X CSS PROFILE X State aid form X Noncustodial PROFILE Business/Farm Supplement X Other (specify): Tax Returns & W-2 Forms
2024-2025,H,H9,Indicate filing dates for first-year students:,H9 Indicate filing dates for first-year students: Priority date for filing required financial aid forms: 1-Feb Deadline for filing required financial aid forms: X No deadline for filing required forms (applications processed on a rolling basis)
2024-2025,H,H10,Indicate notification dates for first-year students (answer a or b):,"H10 Indicate notification dates for first-year students (answer a or b): a) Students notified on or about (date): 1-Apr b) Students notified on a rolling basis: Yes X No If yes, starting date:"
2024-2025,H,H11,Indicate reply dates:,H11 Indicate reply dates: Students must reply by (date): 5/1 or within _______ weeks of notification. CDS-H Page 31 Rice University
2024-2025,H,H12,Loans,H12 Loans X Federal Direct Subsidized Loans X Federal Direct Unsubsidized Loans X Federal Direct PLUS Loans Federal Nursing Loans X State Loans College/university loans from institutional funds Other (specify):
2024-2025,H,H13,Need Based Scholarships and Grants,H13 Need Based Scholarships and Grants X Federal Pell X Federal SEOG X State scholarships/grants X Private scholarships X College/university scholarship or grant aid from institutional funds X United Negro College Fund Federal Nursing Scholarship X Other (specify): ROTC and Veterans Administration B
2024-2025,H,H14,Check off criteria used in awarding institutional aid. Check all that apply.,H14 Check off criteria used in awarding institutional aid. Check all that apply. Non-Need Based Need-Based Academics X Alumni affiliation Art X Athletics X Job skills ROTC X Leadership X Music/drama X Religious affiliation State/district residency X
2024-2025,H,H15,,"H15 If your institution has recently implemented any major financial aid policy, program, or initiative to make your institution more affordable to incoming students such as replacing loans with grants, or waiving costs for families below a certain income level please provide details below: The Rice"
2024-2025,J,J1,"Degrees conferred between July 1, 2023 and June 30, 2024","J1 Degrees conferred between July 1, 2023 and June 30, 2024 For each of the following discipline areas, provide the percentage of diplomas/certificates, associate, and bachelor’s degrees awarded. To determine the percentage, use majors, not headcount (e.g., students with one degree but a double majo"
2020-2021,A,A0,Respondent Information (Not for Publication),"A0 Respondent Information (Not for Publication) A0 Name: Kathy Collins A0 Title: Vice President for Finance A0 Office: Rice University A0 Mailing Address: MS-93 P.O. Box 1892 A0 City/State/Zip/Country: Houston, TX 77251-1892 A0 Phone: 713-348-5147 A0 Fax: 713-348-5971 A0 E-mail Address: kcollins@ric"
2020-2021,A,A0A,We invite you to indicate if there are items on the CDS for which you cannot use the requested analytic,"A0A We invite you to indicate if there are items on the CDS for which you cannot use the requested analytic convention, cannot provide data for the cohort requested, whose methodology is unclear, or about which you have questions or comments in general. This information will not be published but wil"
2020-2021,A,A1,Name of College/University:                             William Marsh Rice University,"A1 Name of College/University: William Marsh Rice University A1 Mailing Address: P.O. Box 1892 A1 City/State/Zip/Country: Houston, TX 77251-1892 A1 Street Address (if different): 6100 Main Street A1 City/State/Zip/Country: Houston, TX 77005 A1 Main Phone Number: 713-348-0000 A1 WWW Home Page Address"
2020-2021,A,A2,Source of institutional control (Check only one):,A2 Source of institutional control (Check only one): A2 Public A2 Private (nonprofit) X A2 Proprietary
2020-2021,A,A3,Classify your undergraduate institution:,A3 Classify your undergraduate institution: A3 Coeducational college X A3 Men's college A3 Women's college CDS-A Rice University
2020-2021,A,A4,Academic year calendar:,"A4 Academic year calendar: If your academic year has changed because of the COVID-19 pandemic, please indicate as other below. A4 Semester X A4 Quarter A4 Trimester A4 4-1-4 A4 Continuous A4 Differs by program (describe): A4 Other (describe):"
2020-2021,A,A5,Degrees offered by your institution:,A5 Degrees offered by your institution: A5 Certificate A5 Diploma A5 Associate A5 Transfer Associate A5 Terminal Associate A5 Bachelor's X A5 Postbachelor's certificate Postbachelor's diploma A5 Master's X A5 Post-master's certificate A5 Doctoral degreeresearch/scholarship X A5 Doctoral degree –prof
2020-2021,B,B1,Institutional Enrollment - Men and Women Provide numbers of students for each of the following categories as of the institution's official,"B1 Institutional Enrollment - Men and Women Provide numbers of students for each of the following categories as of the institution's official fall reporting date or as of October 15, 2020. Note: Report students formerly designated as 'first professional' in the graduate cells. B1 FULL-TIME PART-TIME"
2020-2021,B,B2,Enrollment by Racial/Ethnic Category. Provide numbers of undergraduate students for each of the following categories as of the,"B2 Enrollment by Racial/Ethnic Category. Provide numbers of undergraduate students for each of the following categories as of the institution's official fall reporting date or as of October 15, 2020. Include international students only in the category 'Nonresident aliens.' Complete the 'Total Underg"
2020-2021,B,B3,"Number of degrees awarded from July 1, 2019 to June 30, 2020","B3 Number of degrees awarded from July 1, 2019 to June 30, 2020 Degrees B3 Certificate/diploma 0 B3 Associate degrees 0 B3 Bachelor's degrees 998 B3 Postbachelor's certificates 0 B3 Master's degrees 906 B3 Post-Master's certificates 0 B3 Doctoral degrees – research/scholarship 208 B3 Doctoral degree"
2020-2021,B,B11,) into four groups:,"B11) into four groups: • Students who received a Federal Pell Grant* • Recipients of a subsidized Stafford Loan who did not receive a Pell Grant • Students who did not receive either a Pell Grant or a subsidized Stafford Loan • Total (all students, regardless of Pell Grant or subsidized loan status)"
2020-2021,B,B22,For the cohort of all full-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered your,"B22 For the cohort of all full-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered your institution as freshmen in Fall 2019 (or the preceding summer term), what percentage was enrolled at your institution 96.7% as of the date your institution calculates its official en"
2020-2021,C,C1,"First-time, first-year, (freshmen) students: Provide the number of degree-seeking, first-time, first-year students who applied, were admitted, and enrolled (full- or part-time) in Fall","C1 First-time, first-year, (freshmen) students: Provide the number of degree-seeking, first-time, first-year students who applied, were admitted, and enrolled (full- or part-time) in Fall 2020. Include early decision, early action, and students who began studies during summer in this cohort. Applica"
2020-2021,C,C2,Freshman wait-listed students (students who met admission requirements but whose final admission was contingent on space availability),"C2 Freshman wait-listed students (students who met admission requirements but whose final admission was contingent on space availability) Yes No C2 Do you have a policy of placing students on a waiting list? x C2 If yes, please answer the questions below for Fall 2020 admissions: C2 Number of qualif"
2020-2021,C,C3,High school completion requirement,C3 High school completion requirement C3 High school diploma is required and GED is accepted C3 High school diploma is required and GED is not accepted C3 High school diploma or equivalent is not required x
2020-2021,C,C4,Does your institution require or recommend a general college-preparatory program for degree-seeking students?,C4 Does your institution require or recommend a general college-preparatory program for degree-seeking students? C4 Require x C4 Recommend C4 Neither require nor recommend CDS-C Rice University
2020-2021,C,C5,Distribution of high school units required and/or recommended. Specify the distribution of academic high school course units required and/or recommended of all or most degree-,C5 Distribution of high school units required and/or recommended. Specify the distribution of academic high school course units required and/or recommended of all or most degree- seeking students using Carnegie units (one unit equals one year of study or its equivalent). If you use a different syste
2020-2021,C,C6,"Do you have an open admission policy, under which virtually all secondary school graduates or students with GED equivalency diplomas are admitted without regard to academic","C6 Do you have an open admission policy, under which virtually all secondary school graduates or students with GED equivalency diplomas are admitted without regard to academic No record, test scores, or other qualifications? If so, check which applies: C6 Open admission policy as described above for"
2020-2021,C,C7,"Relative importance of each of the following academic and nonacademic factors in first-time, first-year, degree-seeking (freshman) admission decisions.","C7 Relative importance of each of the following academic and nonacademic factors in first-time, first-year, degree-seeking (freshman) admission decisions. C7 Very Important Important Considered Not Considered C7 Academic C7 Rigor of secondary school record x C7 Class rank x C7 Academic GPA x C7 Stan"
2020-2021,C,C8,Entrance exams,C8 Entrance exams Yes No
2020-2021,C,C8A,"Does your institution make use of SAT, ACT, or SAT Subject Test scores in admission decisions","C8A Does your institution make use of SAT, ACT, or SAT Subject Test scores in admission decisions x for first-time, first-year, degree-seeking applicants? C8A If yes, place check marks in the appropriate boxes below to reflect your institution’s policies for use in admission for Fall 2022. C8A ADMIS"
2020-2021,C,C8B,"If your institution will make use of the ACT in admission decisions for first-time, first-year, degree-seeking applicants for Fall 2022, please indicate which ONE of the following applies:","C8B If your institution will make use of the ACT in admission decisions for first-time, first-year, degree-seeking applicants for Fall 2022, please indicate which ONE of the following applies: (regardless of whether the writing score will be used in the admissions process): C8B ACT with writing requ"
2020-2021,C,C8C,Please indicate how your institution will use the SAT or ACT writing component; check all that apply:,C8C Please indicate how your institution will use the SAT or ACT writing component; check all that apply: C8C SAT essay ACT essay C8C For admission C8C For placement C8C For advising C8C In place of an application essay C8C As a validity check on the application essay C8C No college policy as of now
2020-2021,C,C8D,"In addition, does your institution use applicants' test scores for academic advising?                                                 Yes","C8D In addition, does your institution use applicants' test scores for academic advising? Yes"
2020-2021,C,C8E,Latest date by which SAT or ACT scores must be received for fall-term admission                                                      31-Dec,C8E Latest date by which SAT or ACT scores must be received for fall-term admission 31-Dec C8E Latest date by which SAT Subject Test scores must be received for fall-term admission 31-Dec
