year,section,field,label,raw_preview
2025-2026,C,C9,"-C12: First-time, first-year Profile - COMING SOON","C9-C12: First-time, first-year Profile - COMING SOON Provide information for ALL enrolled, degree-seeking, full-time and part-time, first-time, first- year students enrolled in Fall 2025, including students who began studies during summer, international students/nonresidents, and students admitted u"
2025-2026,C,C10,". Percent of all degree-seeking, first-time, first-year students who had high school","C10. Percent of all degree-seeking, first-time, first-year students who had high school class rank within each of the following ranges (report information for those students from whom you collected high school rank information) Assessment Percent Percent in top tenth of high school graduating class "
2025-2026,C,C11,". Percentage of all enrolled, degree-seeking, first-time, first-year students who had","C11. Percentage of all enrolled, degree-seeking, first-time, first-year students who had high school grade-point averages within each of the following ranges (using 4.0 scale).  Report information only for those students from whom you collected high school GPA.  If you are able to report GPA range"
2025-2026,C,C12,". Average high school GPA of all degree-seeking, first-time, first-year students who","C12. Average high school GPA of all degree-seeking, first-time, first-year students who submitted GPA: Average high school GPA: Click or tap here to enter text. Percent of total first-time, first-year students who submitted high school GPA: Percent submitting high school GPA: Click or tap here to en"
2025-2026,C,C13,-C20: Admission Policies,C13-C20: Admission Policies C13. Application fee  If your institution has waived its application fee for the Fall 2027 admission cycle please select no. Does your institution have an application fee? Yes 22 Pittsburgh Campus Amount of application fee: $55 Can it be waived for applicants with financ
2025-2026,C,C14,. Application closing date,C14. Application closing date Does your institution have an application closing date? Yes Application Closing Date Month Day Application closing date (fall) 7 30 Priority Date C or t C or t
2025-2026,C,C15,". Are first-time, first-year students accepted for terms other than the fall? Yes","C15. Are first-time, first-year students accepted for terms other than the fall? Yes"
2025-2026,C,C16,. Notification to applicants of admission decision sent (fill in one only),C16. Notification to applicants of admission decision sent (fill in one only) ☒ On a rolling basis beginning (date): 5/1 ☐ By (date): Month/Day ☐ Other: Click or tap here to enter text.
2025-2026,C,C17,. Reply policy for admitted applicants (fill in one only),C17. Reply policy for admitted applicants (fill in one only) ☐ Must reply by (date): Month/Day ☐ No set date ☒ Must reply by May 1st or within 2 weeks if notified thereafter ☐ Other: Click or tap here to enter text. Deadline for housing deposit (MMDD): Month/Day Amount of housing deposit: $325 Refun
2025-2026,C,C19,. Early admission of high school students: Does your institution allow high school,"C19. Early admission of high school students: Does your institution allow high school students to enroll as full-time, first-time, first-year students one year or more before high school graduation? No"
2025-2026,C,C20,. Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle),C20. Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle)
2025-2026,C,C21,-C22: Early Decision and Early Action Plans,C21-C22: Early Decision and Early Action Plans C21. Early decision: Does your institution offer an early decision plan (an admission plan that permits students to apply and be notified of an admission decision well in advance of the regular notification date and that asks students to commit to atten
2025-2026,C,C22,. Early action: Do you have a nonbinding early action plan whereby students are notified,C22. Early action: Do you have a nonbinding early action plan whereby students are notified of an admission decision well in advance of the regular notification date but do not have to commit to attending your college? No Is your early action plan a “restrictive” plan under which you limit students 
2025-2026,D,D1,-D2: Fall Applicants,"D1-D2: Fall Applicants D1. Does your institution enroll transfer students? Yes (If no, please skip to Section E) If yes, may transfer students earn advanced standing credit by transferring credits earned from course work completed at other colleges/universities? C or t"
2025-2026,D,D2,". Provide the number of students who applied, were admitted, and enrolled as degree-","D2. Provide the number of students who applied, were admitted, and enrolled as degree- seeking transfer students in Fall 2025.  If your institution collects and reports non-binary gender data, please use the “Another Gender” category. Admitted Enrolled Applicants Applicants Applicants Males 1,348 7"
2025-2026,D,D3,-D11: Application for Admission,D3-D11: Application for Admission D3. Indicate terms for which transfers may enroll: ☒ Fall ☐ Winter ☒ Spring ☒ Summer
2025-2026,D,D4,. Must a transfer applicant have a minimum number of credits completed or else must apply,"D4. Must a transfer applicant have a minimum number of credits completed or else must apply as an entering first-year student? Yes If yes, what is the minimum number of credits and the unit of measure? ⇒ It depends on the program. 25 Pittsburgh Campus"
2025-2026,D,D5,. Indicate all items required of transfer students to apply for admission:,D5. Indicate all items required of transfer students to apply for admission: Required of Recommended Recommended Required of Not All of All of Some Some required High school transcript ☐ ☒ ☐ ☐ ☐ College transcript(s) ☒ ☐ ☐ ☐ ☐ Essay or personal ☐ ☒ ☐ ☐ ☐ statement Interview ☐ ☐ ☐ ☐ ☒ Standardized te
2025-2026,D,D6,". If a minimum high school grade point average is required of transfer applicants, specify","D6. If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale): ⇒ NA"
2025-2026,D,D7,". If a minimum college grade point average is required of transfer applicants, specify","D7. If a minimum college grade point average is required of transfer applicants, specify (on a 4.0 scale): ⇒ NA"
2025-2026,D,D8,. List any other application requirements specific to transfer applicants:,D8. List any other application requirements specific to transfer applicants: ⇒ NA
2025-2026,D,D9,". List application priority, closing, notification, and candidate reply dates for transfer students.","D9. List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed on a continuous or rolling basis, place a checkmark in the “Rolling admission” column. Priority Notification Rolling Closing Date Reply Date Date Date Admission Fall ☒ "
2025-2026,D,D10,".     Does an open admission policy, if reported, apply to transfer students? No","D10. Does an open admission policy, if reported, apply to transfer students? No 26 Pittsburgh Campus"
2025-2026,D,D11,".    Describe additional requirements for transfer admission, if applicable:","D11. Describe additional requirements for transfer admission, if applicable: ⇒ NA"
2025-2026,D,D12,-D17: Transfer Credit Policies,D12-D17: Transfer Credit Policies D12. Report the lowest grade earned for any course that may be transferred for credit: ⇒ C
2025-2026,D,D13,. Maximum number of credits or courses that may be transferred from a two-year,D13. Maximum number of credits or courses that may be transferred from a two-year institution: Number: 60 Unit type: credits
2025-2026,D,D14,. Maximum number of credits or courses that may be transferred from a four-year,D14. Maximum number of credits or courses that may be transferred from a four-year institution: Number: 90 Unit type: credits
2025-2026,D,D15,. Minimum number of credits that transfers must complete at your institution to earn an,D15. Minimum number of credits that transfers must complete at your institution to earn an associate degree: Number: NA Unit type: NA
2025-2026,D,D16,. Minimum number of credits that transfers must complete at your institution to earn a,D16. Minimum number of credits that transfers must complete at your institution to earn a bachelor’s degree: Number: 30 Unit type: credits
2025-2026,D,D17,.    Describe other transfer credit policies:,D17. Describe other transfer credit policies: ⇒ NA 27 Pittsburgh Campus
2025-2026,D,D18,-D22: Military Service Transfer Credit Policies,D18-D22: Military Service Transfer Credit Policies D18. Does your institution accept the following military/veteran transfer credits: American Council on Education (ACE) NA College Level Examination Program (CLEP) Yes DANTES Subject Standardized Tests (DSST) NA
2025-2026,D,D19,. Maximum number of credits or courses that may be transferred based on military,D19. Maximum number of credits or courses that may be transferred based on military education evaluated by the American Council on Education (ACE): Number: NA Unit type: NA
2025-2026,D,D20,. Maximum number of credits or courses that may be transferred based on Department of,D20. Maximum number of credits or courses that may be transferred based on Department of Defense supported prior learning assessments (College Level Examination Program (CLEP) or DANTES Subject Standardized Tests (DSST)): Number: NA Unit type: NA:
2025-2026,D,D21,. Are the military/veteran credit transfer policies published on your website? No,D21. Are the military/veteran credit transfer policies published on your website? No
2025-2026,D,D22,. Describe other military/veteran transfer credit policies unique to your institution:,D22. Describe other military/veteran transfer credit policies unique to your institution: ⇒ Defense Language Institute courses can transfer. 28 Pittsburgh Campus
2025-2026,E,E1,. Special study options: Identify those programs available at your institution. Refer to the,E1. Special study options: Identify those programs available at your institution. Refer to the glossary for definitions. ☒ Accelerated program ☒ Honors program ☐ Comprehensive transition and ☒ Independent study postsecondary program for ☒ Internships students with intellectual disabilities ☒ Cross-r
2025-2026,E,E2,. Has been removed from the CDS.,E2. Has been removed from the CDS.
2025-2026,E,E3,. Areas in which all or most students are required to complete some course work,E3. Areas in which all or most students are required to complete some course work prior to graduation: ☒ Arts/fine arts ☒ Humanities ☐ Computer literacy ☒ Intensive writing ☒ English (including composition) ☒ Mathematics ☒ Foreign languages ☒ Philosophy ☒ History ☒ Sciences (biological or physical) 
2025-2026,F,F1,". Percentages of first-time, first-year degree-seeking students and degree-seeking","F1. Percentages of first-time, first-year degree-seeking students and degree-seeking undergraduates enrolled in Fall 2025 who fit the following categories: Data is added as it becomes available. Percentages of first-time, first-year degree-seeking students and First-time, first- Undergraduates degre"
2025-2026,F,F2,. Activities offered Identify those programs available at your institution.,F2. Activities offered Identify those programs available at your institution. ☐ Campus Ministries ☒ Literary magazine ☒ Radio station ☒ Choral groups ☒ Marching band ☒ Student government ☒ Concert band ☒ Model UN ☒ Student newspaper ☒ Dance ☒ Music ensembles ☒ Student-run film society ☒ Drama/theate
2025-2026,F,F3,. ROTC (program offered in cooperation with Reserve Officers’ Training Corps),F3. ROTC (program offered in cooperation with Reserve Officers’ Training Corps) Army ROTC is offered: ☒ On campus ☐ At cooperating institution (name): Click or tap here to enter text. Naval ROTC is offered: ☐ Marine Option: Naval ROTC is offered ☐ On campus: ☒ At cooperating institution (name): Carn
2025-2026,F,F4,". Housing: Check all types of college-owned, -operated, or -affiliated housing available for","F4. Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution. ☒ Coed residence halls ☒ Special housing for international students ☐ Men’s residence halls ☒ Fraternity/sorority housing ☐ Women’s residence halls ☐ Cooperative housing"
2025-2026,G,G0,. Please provide the URL of your institution’s net price calculator:,G0. Please provide the URL of your institution’s net price calculator: ⇒ https://pitt.clearcostcalculator.com/student/default/netpricecalculator/survey Provide 2025-2026 academic year costs of attendance for the following categories that are applicable to your institution. ☒ Check here if your insti
2025-2026,G,G1,". Undergraduate full-time tuition, required fees, food and housing","G1. Undergraduate full-time tuition, required fees, food and housing List the typical tuition, required fees, and food and housing for a full-time undergraduate student for the FULL 2025-2026 academic year. (30 semester hours or 45 quarter hours for institutions that derive annual tuition by multipl"
2025-2026,G,G2,. Number of credits per term a student can take for the stated full-time tuition.,G2. Number of credits per term a student can take for the stated full-time tuition. Minimum: Click or tap here to enter text. Maximum: Click or tap here to enter text.
2025-2026,G,G3,". Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)?","G3. Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)? Yes or No"
2025-2026,G,G4,. Do tuition and fees vary by undergraduate instructional program?,"G4. Do tuition and fees vary by undergraduate instructional program? Yes or No If yes, what percentage of full-time undergraduates pay more than the tuition and fees reported in G1? ⇒ Click or tap here to enter text.% 33 Pittsburgh Campus"
2025-2026,G,G5,. Provide the estimated expenses for a typical full-time undergraduate student:,G5. Provide the estimated expenses for a typical full-time undergraduate student: Commuters Commuters Estimated Expenses Residents (living at (not living at home) home) Books and supplies: C or t C or t C or t Not Not Housing only: C or t Applicable Applicable Not Food only: C or t C or t Applicable
2025-2026,G,G6,. Undergraduate per-credit-hour charges (tuition only):,G6. Undergraduate per-credit-hour charges (tuition only): Undergraduate per- Tuition only credit-hour charges PRIVATE INSTITUTIONS: C or t PUBLIC INSTITUTIONS: Not Applicable In-district: C or t In-state (out-of-district): C or t Out-of-state: C or t NONRESIDENTS: C or t 34 Pittsburgh Campus
2025-2026,H,H1,-H5: Aid Awarded to Enrolled Undergraduates Data is added as it,"H1-H5: Aid Awarded to Enrolled Undergraduates Data is added as it becomes available. H1. Enter total dollar amounts awarded to enrolled full-time and less than full-time degree- seeking undergraduates (using the same cohort reported in CDS Question B1, “total degree-seeking” undergraduates) in the f"
2025-2026,H,H2,. Number of Enrolled Students Awarded Aid: List the number of degree-seeking full-time,H2. Number of Enrolled Students Awarded Aid: List the number of degree-seeking full-time and less-than-full-time undergraduates who applied for and were awarded financial aid from any source.  Aid that is non-need-based but that was used to meet need should be counted as need-based aid.  Numbers s
2025-2026,H,H2A,. Number of Enrolled Students Awarded Non-need-based Scholarships and Grants:,H2A. Number of Enrolled Students Awarded Non-need-based Scholarships and Grants: List the number of degree-seeking full-time and less-than-full-time undergraduates who had no financial need and who were awarded institutional non-need-based scholarship or grant aid.  Numbers should reflect the cohor
2025-2026,H,H4,. Provide the number of students in the 2025 undergraduate class who started at your,"H4. Provide the number of students in the 2025 undergraduate class who started at your institution as first-time students and received a bachelor's degree between July 1, 2024 and June 30, 2025. Exclude students who transferred into your institution. ⇒ Click or tap here to enter text 43 Pittsburgh C"
2025-2026,H,H5,. Number and percent of students in class (defined in H4 above) borrowing from,"H5. Number and percent of students in class (defined in H4 above) borrowing from federal, non-federal, and any loan sources, and the average (or mean) amount borrowed. • The “Average per-undergraduate-borrower cumulative principal borrowed,” is designed to provide better information about student bo"
2025-2026,H,H6,-H7: Aid to Undergraduate Degree-seeking Nonresidents,H6-H7: Aid to Undergraduate Degree-seeking Nonresidents • Report numbers and dollar amounts for the same academic year checked in item H6. Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate degree-seeking nonresidents: ☒ Institutional need-based sc
2025-2026,H,H7,. Check off all financial aid forms nonresident first-year financial aid applicants must submit:,H7. Check off all financial aid forms nonresident first-year financial aid applicants must submit: ☐ Institution’s own financial aid form ☐ CSS Profile ☐ Other: Click or tap here to enter text.
2025-2026,H,H8,-H11: Process for First-Year Students,H8-H11: Process for First-Year Students H8. Check off all financial aid forms domestic first-year financial aid applicants must submit: ☒ FAFSA ☐ Institution’s own financial aid form ☐ CSS Profile ☒ State aid form ☐ Noncustodial Profile ☐ Business/Farm Supplement ☐ Other: 45 Pittsburgh Campus
2025-2026,H,H9,. Indicate filing dates for first-year students:,H9. Indicate filing dates for first-year students: Does your institution have a deadline for filing required financial aid forms for first-year students? ☐ Priority date for filing required financial aid forms: ☐ Deadline for filing required financial aid forms: ☒ No deadline for filing required for
2025-2026,H,H10,. Indicate notification dates for first-year students (answer a or b):,H10. Indicate notification dates for first-year students (answer a or b): ☐ a. Students notified on or about (date): ☒ b. Students notified on a rolling basis. Starting date: 03/03/2026
2025-2026,H,H11,. Indicate reply dates:,H11. Indicate reply dates: Students must reply by (date): __ or within ___ weeks of notification.
2025-2026,H,H12,-H15: Types of Aid Available,H12-H15: Types of Aid Available Please check off all types of aid available to undergraduates at your institution: H12. Loans ☒ Federal Direct Subsidized Stafford Loans ☒ Federal Direct Unsubsidized Stafford Loans ☒ Federal Direct PLUS Loans ☒ Federal Nursing Loans ☐ State Loans ☒ College/university
2025-2026,H,H13,. Need Based Scholarships and Grants,H13. Need Based Scholarships and Grants ☒ Federal Pell ☒ Federal SEOG ☒ State scholarships/grants 46 Pittsburgh Campus ☒ Private Scholarships ☒ College/university scholarship or grant aid from institutional funds ☐ United Negro College Fund ☐ Federal Nursing Scholarship ☐ Other (specify): Click or t
2025-2026,H,H14,. Check off criteria used in awarding institutional aid. Check all that apply.,H14. Check off criteria used in awarding institutional aid. Check all that apply. Criteria used in Non-Need awarding Need-Based Based institutional aid Academics ☒ ☒ Alumni affiliation ☒ ☒ Art ☒ ☒ Athletics ☒ ☒ Job skills ☐ ☐ Not ROTC ☒ Applicable Leadership ☒ ☒ Music/drama ☒ ☒ Religious affiliation
2025-2026,H,H15,". If your institution has recently implemented any major financial aid policy, program, or","H15. If your institution has recently implemented any major financial aid policy, program, or initiative to make your institution more affordable to incoming students such as replacing loans with grants, or waiving costs for families below a certain income level please provide details below: 47 Pitt"
2025-2026,I,I1,. Please report the number of instructional faculty members in each category for Fall,I1. Please report the number of instructional faculty members in each category for Fall 2025. Include faculty who are on your institution’s payroll on the census date your institution uses for IPEDS/AAUP. The following definition of full-time instructional faculty is used by the American Association
2025-2026,I,I2,. Student to Faculty Ratio,"I2. Student to Faculty Ratio Report the Fall 2025 ratio of full-time equivalent undergraduate and graduate students (full- time plus 1/3 part time) to full-time equivalent instructional faculty of undergraduate and graduate students (full-time plus 1/3 part time). In the ratio calculations, exclude "
2025-2026,I,I3,. Undergraduate Class Size,"I3. Undergraduate Class Size In the table below, please use the following definitions to report information about the size of classes and class sections offered in the Fall 2025 term. Class Sections: A class section is an organized course offered for credit, identified by discipline and number, meet"
2024-2025,A,A1,Address Information                                           Response Text,A1 Address Information Response Text A101 Name of College/University: University of Pittsburgh A102 Mailing Address: 4200 Fifth Avenue A103 City/State/Zip/Country: Pittsburgh/PA/15260/United States A104 Street Address (if different): A105 City/State/Zip/Country: A106 Main Phone Number: 412-624-4141 
2024-2025,A,A2,Source of institutional control (Check only one):             Response 'x',A2 Source of institutional control (Check only one): Response 'x' A201 Public X A202 Private (nonprofit) A203 Proprietary 2024-2025 Common Data Set Pittsburgh Campus
2024-2025,A,A3,Classify your undergraduate institution:            Response 'x',A3 Classify your undergraduate institution: Response 'x' A301 Coeducational college X A302 Men's college A303 Women's college
2024-2025,A,A4,Academic year calendar:                             Response 'x',A4 Academic year calendar: Response 'x' A401 Semester X A402 Quarter A403 Trimester A404 4-1-4 A405 Continuous Response Text A406 Differs by program (describe): A407 Other (describe)
2024-2025,A,A5,Degrees offered by your institution:                Response 'x',A5 Degrees offered by your institution: Response 'x' A501 Certificate X A502 Diploma A503 Associate X A504 Transfer Associate X A505 Terminal Associate A506 Bachelor's X A507 Postbachelor's certificate X A508 Master's X A509 Post-master's certificate X A510 Doctoral degree research/scholarship X 202
2024-2025,A,A6,"Diversity, Equity, and Inclusion                          Response URL","A6 Diversity, Equity, and Inclusion Response URL If you have a diversity, equity, and inclusion office or department, please provide the URL of the corresponding A601 Web page: diversity.pitt.edu 2024-2025 Common Data Set Pittsburgh Campus"
2024-2025,B,B1,Institutional Enrollment - Men and Women,"B1 Institutional Enrollment - Men and Women Provide numbers of students for each of the following categories as of the institution's official fall reporting date or as of October 15, 2024. • Note: Report students formerly designated as “first professional” in the graduate cells. • For information on"
2024-2025,B,B2,Enrollment by Racial/Ethnic Category.,"B2 Enrollment by Racial/Ethnic Category. Provide numbers of undergraduate students for each of the following categories as of the institution’s official fall reporting date or as of October 15, 2024. • Include international students only in the category ""Nonresidents."" • Complete the “Total Undergra"
2024-2025,B,B3,Persistence,"B3 Persistence Number of degrees awarded by your institution from Total July 1, 2023, to June 30, 2024. B301 Certificate/diploma 1141 B302 Associate degrees 20 B303 Bachelor's degrees 4798 B304 Postbachelor's certificates 434 B305 Master's degrees 1831 B306 Post-Master's certificates 23 B307 Doctora"
2024-2025,B,B4,B4-B21: Graduation Rates Data posted as it becomes available.,"B4 B4-B21: Graduation Rates Data posted as it becomes available. The items in this section correspond to data elements collected by the IPEDS Web-based Data Collection System’s Graduation Rate Survey (GRS). • For complete instructions and definitions of data elements, see the IPEDS GRS Forms and Ins"
2024-2025,B,B22,B22. Retention Rates,"B22 B22. Retention Rates Report for the cohort of all full-time, first-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered in Fall 2023 (or the preceding summer term). • The initial cohort may be adjusted for students who departed for the following reasons: * Death * Pe"
2024-2025,C,C1,-C2: Applications,"C1-C2: Applications First-time, first-year students: Provide the number of degree-seeking, first-time, first-year students who applied, were admitted, C1 and enrolled (full- or part-time) in Fall 2024. • Include early decision, early action, and students who began studies during summer in this cohor"
2024-2025,C,C2,"First-time, first-year wait-listed students","C2 First-time, first-year wait-listed students Students who met admission requirements but whose final admission was contingent on space availability 2024-2025 Common Data Set Pittsburgh Campus Response 'Y' or 'N' C201 Do you have a policy of placing students on a waiting list? Y If yes, please answ"
2024-2025,C,C3,-C5: Admission Requirements,C3-C5: Admission Requirements C3 High school completion requirement Place an 'x' next to the appropriate box to identify your high school completion requirement for degree-seeking entering students: Response 'x' C301 High school diploma is required and GED is accepted X C302 High school diploma is r
2024-2025,C,C4,Does your institution require or recommend a general college-,C4 Does your institution require or recommend a general college- preparatory program for degree-seeking students? Response 'x' C401 Require X C402 Recommend C403 Neither require nor recommend
2024-2025,C,C5,Distribution of high school units required and/or recommended.,C5 Distribution of high school units required and/or recommended. Specify the distribution of academic high school course units required and/or recommended of all or most degree-seeking students using Carnegie units (one unit equals one year of study or its equivalent). If you use a different system
2024-2025,C,C6,-C7: Basis for Selection,"C6-C7: Basis for Selection C6 High school completion requirement Do you have an open admission policy, under which virtually all secondary school graduates or students with GED equivalency diplomas are admitted without regard to academic record, test scores, or other qualifications? If so, check whi"
2024-2025,C,C7,Relative importance of each of the following academic and                  Please select one of the following options:,"C7 Relative importance of each of the following academic and Please select one of the following options: nonacademic factors in your first-time, first-year, degree-seeking Very Important general (not including programs with specific criteria) admissions Very Important Important decisions. Very Impor"
2024-2025,C,C8,C8: SAT and ACT Policies,"C8 C8: SAT and ACT Policies Entrance Exams Response 'Y' or 'N' Does your institution make use of SAT or ACT scores in admission C801 decisions for first-time, first-year, degree-seeking applicants? Y 2024-2025 Common Data Set Pittsburgh Campus If yes, please enter your institution’s policies for use"
2024-2025,C,C8B,Has been removed from the CDS.,C8B Has been removed from the CDS.
2024-2025,C,C8C,Has been removed from the CDS.,"C8C Has been removed from the CDS. Response 'Y' or 'N' In addition, does your institution use applicants' test scores for"
2024-2025,C,C8D,academic advising?,C8D academic advising? Latest date by which SAT or ACT scores must be received for fall-term
2024-2025,C,C8E,admission,"C8E admission If necessary, use this space to clarify your test policies (e.g., if tests are recommended for some students, or if tests are not required of some students due to differences by academic program, student academic background, or if other examinations may be considered in lieu of the"
2024-2025,C,C8F,SAT and ACT):,"C8F SAT and ACT): 2024-2025 Common Data Set Pittsburgh Campus Response 'x' Please indicate which tests your institution uses for placement (e.g.,"
2024-2025,C,C8G,state tests):,C8G state tests): C8G01 SAT C8G02 ACT C8G03 AP C8G04 CLEP C8G05 Institutional Exam C8G06 State Exam (specify):
2024-2025,C,C9,"-C12: First-time, first-year Profile                Data is posted as it becomes available.","C9-C12: First-time, first-year Profile Data is posted as it becomes available. Provide information for ALL enrolled, degree-seeking, full-time and part-time, first-time, first-year students enrolled in Fall 2024, including students who began studies during summer, international students/nonresidents"
2024-2025,C,C10,"Percent of all degree-seeking, first-time, first-year students who had high school class","C10 Percent of all degree-seeking, first-time, first-year students who had high school class rank within each of the following ranges (report information for those students from whom you collected high school rank information) High School Rank Percent C1001 Percent in top tenth of high school gradua"
2024-2025,C,C11,"Percentage of all enrolled, degree-seeking, first-time, first-year students who had high school grade-point averages within","C11 Percentage of all enrolled, degree-seeking, first-time, first-year students who had high school grade-point averages within each of the following ranges (using 4.0 scale). * Report information only for those students from whom you collected high school GPA. * If you are able to report GPA ranges"
2024-2025,C,C12,Average,"C12 Average Average high school GPA of all degree-seeking, first-time, first-year 0.00 C1201 students who submitted GPA: Percent Percent of total first-time, first-year students who submitted high school 0.00% C1202 GPA: 2024-2025 Common Data Set Pittsburgh Campus"
2024-2025,C,C13,-C20: Admission Policies,C13-C20: Admission Policies C13 Application Fee If your institution has waived its application fee for the Fall 2026 admission cycle please select no. Response 'Y' or 'N' C1301 Does your institution have an application fee? Y Fee in $ C1302 Amount of application fee: $55 Response 'Y' or 'N' C1303 Ca
2024-2025,C,C14,Application closing date,C14 Application closing date Response 'Y' or 'N' C1401 Does your institution have an application closing date? Y Response 'Y' or 'N' C1402 Application closing date (fall) 30-Jul C1403 Priority Date
2024-2025,C,C15,Response 'Y' or 'N',"C15 Response 'Y' or 'N' C1501 Are first-time, first-year students accepted for terms other than the fall? Y"
2024-2025,C,C16,Notification to applicants of admission decision sent (fill in one,"C16 Notification to applicants of admission decision sent (fill in one Response 'x' and fill in one date only only) C1601 Yes, on a rolling basis: X C1602 Beginning date 30-Aug C1603 Yes, by: C1604 Date C1605 Yes, other: C1606 Other Date"
2024-2025,C,C17,Reply policy for admitted applicants,C17 Reply policy for admitted applicants Response 'x' and fill in one date only Must reply by: X C1701 Date 1-May C1702 No set Date 2024-2025 Common Data Set Pittsburgh Campus Number of weeks 2 C1703 Must reply by May 1st or within____weeks if notified after 2 C1704 Other C1705 Other Date C1706 Dead
2024-2025,C,C18,Deferred admission,"C18 Deferred admission Response 'Y' or 'N' Does your institution allow students to postpone enrollment after C1801 admission? Y Response Text C1802 If yes, maximum period of postponement: 1 Year 2024-2025 Common Data Set Pittsburgh Campus"
