year,section,field,label,raw_preview
2025-2026,B,B4,-B21: Graduation Rates,"B4-B21: Graduation Rates The items in this section correspond to data elements collected by the IPEDS Web-based Data Collection System’s Graduation Rate Survey (GRS). • For complete instructions and definitions of data elements, see the IPEDS GRS Forms and Instructions for the 2025-2026 Survey. http"
2025-2026,B,B12,"Initial cohort, total of first-time, full-time degree/certificate-seeking students:","B12 Initial cohort, total of first-time, full-time degree/certificate-seeking students: Of the initial cohort, how many did not persist and did not graduate for the following reasons: • Death • Permanently Disability"
2025-2026,B,B13,"• Service in the armed forces,","B13 • Service in the armed forces, • Foreign aid service of the federal government • Official church missions • Report total allowable exclusions"
2025-2026,B,B14,"Final cohort, after adjusting for allowable exclusions:                                                                         0                        0","B14 Final cohort, after adjusting for allowable exclusions: 0 0"
2025-2026,B,B15,Completers of programs of less than two years duration (total):,B15 Completers of programs of less than two years duration (total):
2025-2026,B,B16,Completers of programs of less than two years within 150 percent of normal time:,B16 Completers of programs of less than two years within 150 percent of normal time:
2025-2026,B,B17,Completers of programs of at least two but less than four years (total):,B17 Completers of programs of at least two but less than four years (total):
2025-2026,B,B18,Completers of programs of at least two but less than four-years within 150 percent of normal time:,B18 Completers of programs of at least two but less than four-years within 150 percent of normal time:
2025-2026,B,B19,Total transfers-out (within three years) to other institutions:,B19 Total transfers-out (within three years) to other institutions:
2025-2026,B,B20,Total transfers to two-year institutions:,B20 Total transfers to two-year institutions:
2025-2026,B,B21,Total transfers to four-year institutions:,B21 Total transfers to four-year institutions:
2025-2026,B,B22,. Retention Rates,"B22. Retention Rates Report for the cohort of all full-time, first-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered in Fall 2024 (or the preceding summer term). • The initial cohort may be adjusted for students who departed for the following reasons: * Death * Perman"
2025-2026,C,C1,-C2: Applications,"C1-C2: Applications First-time, first-year students: Provide the number of degree-seeking, first-time, first-year students who applied, C1 were admitted, and enrolled (full- or part-time) in Fall 2025. • Include early decision, early action, and students who began studies during summer in this cohor"
2025-2026,C,C2,"First-time, first-year wait-listed students","C2 First-time, first-year wait-listed students Students who met admission requirements but whose final admission was contingent on space availability Yes or No Do you have a policy of placing students on a waiting list? Yes If yes, please answer the questions below for Fall 2025 admissions: WAITING "
2025-2026,C,C3,-C5: Admission Requirements,C3-C5: Admission Requirements C3 High school completion requirement CDS-C Page 7 Check the appropriate box to identify your high school completion requirement for degree-seeking entering students: x High school diploma is required and GED is accepted High school diploma is required and GED is not ac
2025-2026,C,C4,,C4 students? x Require Recommend Neither require nor recommend Distribution of high school units required and/or recommended. Specify the distribution of academic high school course units required and/or recommended of all or most degree-seeking students using Carnegie units
2025-2026,C,C5,,"C5 (one unit equals one year of study or its equivalent). If you use a different system for calculating units, please convert. Units Units Distribution of high school units Required Recommended Total academic units 16 18 English 4 4 Mathematics 3 4 Science 2 4 Of these, units that must be 2 2 lab Fo"
2025-2026,C,C6,-C7: Basis for Selection,"C6-C7: Basis for Selection Do you have an open admission policy, under which virtually all secondary school graduates or students with C6 GED equivalency diplomas are admitted without regard to academic record, test scores, or other qualifications? If so, check which applies: Open admission policy a"
2025-2026,C,C7,,"C7 year, degree-seeking general (not including programs with specific criteria) admissions decisions. Academic Very Important Important Considered Not Considered Rigor of secondary school record x Class rank x Academic GPA x Standardized test scores x Application Essay x Recommendation(s) x Nonacade"
2025-2026,C,C8,: SAT and ACT Policies,C8: SAT and ACT Policies Entrance exams Yes or No Does your institution make use of SAT or ACT scores in admission
2025-2026,C,C8A,Yes,"C8A Yes decisions for first-time, first-year, degree-seeking applicants? If yes, place check marks in the appropriate boxes below to reflect your institution’s policies for use in admission for students applying for Fall 2027. Not Not required for considered Required to be Required for admission, bu"
2025-2026,C,C8B,Has been removed from the CDS.,C8B Has been removed from the CDS.
2025-2026,C,C8C,Has been removed from the CDS.,C8C Has been removed from the CDS. Yes or No
2025-2026,C,C8D,"In addition, does your institution use applicants' test scores for academic advising?                 No","C8D In addition, does your institution use applicants' test scores for academic advising? No"
2025-2026,C,C8E,Latest date by which SAT or ACT scores must be received for fall-term admission                              1-Jan,C8E Latest date by which SAT or ACT scores must be received for fall-term admission 1-Jan
2025-2026,C,C8F,,"C8F If necessary, use this space to clarify your test policies (e.g., if tests are recommended for some students, or if Submission of SAT/ACT scores are optional and will tests are not required of some students due to be considered only if an applicant indicates that they differences by academic pro"
2025-2026,C,C8G,"Please indicate which tests your institution uses for placement (e.g., state tests):","C8G Please indicate which tests your institution uses for placement (e.g., state tests): SAT ACT x AP CLEP Institutional Exam State Exam (specify):"
2025-2026,C,C9,"-C12: First-time, first-year Profile","C9-C12: First-time, first-year Profile Provide information for ALL enrolled, degree-seeking, full-time and part-time, first-time, first-year students enrolled in Fall 2025, including students who began studies during summer, international students/nonresidents, and students admitted under special ar"
2025-2026,C,C10,of the following ranges (report information for those students from whom you collected high school rank,C10 of the following ranges (report information for those students from whom you collected high school rank information) Assessment Percent Percent in top tenth of high school graduating class 60.00% Percent in top quarter of high school graduating class 86.76% Percent in top half of high school gra
2025-2026,C,C11,,C11 point averages within each of the following ranges (using 4.0 scale). * Report information only for those students from whom you collected high school GPA. * If you are able to report GPA ranges separately for students that also submitted at least one test score versus those who did not submit a
2025-2026,C,C12,"Average high school GPA of all degree-seeking, first-time, first-year","C12 Average high school GPA of all degree-seeking, first-time, first-year Percent of total first-time, first-year students who submitted high school GPA:"
2025-2026,C,C13,-C20: Admission Policies,C13-C20: Admission Policies C13 Application Fee If your institution has waived its application fee for the Fall 2026 admission cycle please select no. Yes or No Does your institution have an application fee? Yes Amount of application fee: $75 Yes or No Can it be waived for applicants with financial 
2025-2026,C,C14,Application closing date,C14 Application closing date Yes or No Does your institution have an application closing date? Yes Date Application closing date (fall) 1/1 Priority Date 1/1 Yes or No
2025-2026,C,C15,"Are first-time, first-year students accepted for terms other than the                     No","C15 Are first-time, first-year students accepted for terms other than the No"
2025-2026,C,C16,Notification to applicants of admission decision sent (fill in one only),C16 Notification to applicants of admission decision sent (fill in one only) On a rolling basis beginning (date): x By (date): 20-Mar Other:
2025-2026,C,C17,Reply policy for admitted applicants (fill in one only),"C17 Reply policy for admitted applicants (fill in one only) x Must reply by (date): 1-May No set date Must reply by May 1st or within weeks if notified thereafter Other: Deadline for housing deposit (MMDD): 1-May Amount of housing deposit: $500 Refundable if student does not enroll? Yes, in full Yes"
2025-2026,C,C18,Deferred admission,"C18 Deferred admission Yes or No Does your institution allow students to postpone enrollment after Yes admission? If yes, maximum period of postponement: 1 year"
2025-2026,C,C19,Early admission of high school students,"C19 Early admission of high school students Yes or No Does your institution allow high school students to enroll as full-time, first- No time, first-year students one year or more before high school graduation?"
2025-2026,C,C20,Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle),C20 Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle)
2025-2026,C,C21,-C22: Early Decision and Early Action Plans,C21-C22: Early Decision and Early Action Plans C21 Early Decision Yes or No Does your institution offer an early decision plan (an admission plan that permits students to apply and be notified of an admission decision well in Yes advance of the regular notification date and that asks students to com
2025-2026,C,C22,Early action,"C22 Early action Yes or No Do you have a nonbinding early action plan whereby students are notified of an admission decision well in advance of the regular notification date but No do not have to commit to attending your college? If “yes,” please complete the following: Early action closing date Ear"
2025-2026,D,D1,-D2: Fall Applicants,"D1-D2: Fall Applicants Yes or No D1 Does your institution enroll transfer students? (If no, please x skip to Section E) If yes, may transfer students earn advanced standing credit by transferring credits earned from course work completed x at other colleges/universities?"
2025-2026,D,D2,"Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer","D2 Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in Fall 2025. Transfer Admission Applicants Admitted Enrolled Males 452 104 35 Females 352 91 25 Unknown - - - Total 804 195 60"
2025-2026,D,D3,-D11: Application for Admission,"D3-D11: Application for Admission D3 Indicate terms for which transfers may enroll: x Fall Winter x Spring Summer Yes or No Must a transfer applicant have a minimum number of credits completed or else must apply as an entering first- Yes year student? Number Unit Type If yes, what is the minimum num"
2025-2026,D,D4,24        Credit Hours,D4 24 Credit Hours of measure?
2025-2026,D,D5,Indicate all items required of transfer students to apply for admission:,D5 Indicate all items required of transfer students to apply for admission: Recommended Recommended Requirements Required of All Required of Some Not Required of All of Some High school transcript x College transcript(s) x Essay or personal x statement Interview x Standardized test scores x Statemen
2025-2026,D,D6,If a minimum high school grade point average is required of,D6 If a minimum high school grade point average is required of
2025-2026,D,D7,If a minimum college grade point average is required of,"D7 If a minimum college grade point average is required of transfer applicants, specify (on a 4.0 scale): 3"
2025-2026,D,D8,List any other application requirements specific to transfer applicants:,D8 List any other application requirements specific to transfer applicants: CDS-D Page 14
2025-2026,D,D9,,"D9 List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed on a continuous or rolling basis, place a check mark in the “Rolling admission” column. Rolling Term Priority Date Closing Date Notification Date Reply Date Admission Fa"
2025-2026,D,D10,"Does an open admission policy, if reported, apply to","D10 Does an open admission policy, if reported, apply to No transfer students?"
2025-2026,D,D11,"Describe additional requirements for transfer admission, if applicable:","D11 Describe additional requirements for transfer admission, if applicable:"
2025-2026,D,D12,-D17: Transfer Credit Policies,D12-D17: Transfer Credit Policies D12 Report the lowest grade earned for any C course that may be transferred for credit: Number Unit Type
2025-2026,D,D13,,D13 Maximum number of credits or courses that may be 60 Credits transferred from a two-year institution: Number Unit Type
2025-2026,D,D14,Maximum number of credits or courses that may be,D14 Maximum number of credits or courses that may be 90 Credits transferred from a four-year institution: Number Unit Type
2025-2026,D,D15,Minimum number of credits that transfers must complete at,D15 Minimum number of credits that transfers must complete at -- -- your institution to earn an associate degree: Number Unit Type
2025-2026,D,D16,Minimum number of credits that transfers must complete at,D16 Minimum number of credits that transfers must complete at 60 Credits your institution to earn a bachelor’s degree:
2025-2026,D,D17,Describe other transfer credit policies:,D17 Describe other transfer credit policies:
2025-2026,D,D18,-D22: Military Service Transfer Credit Policies,D18-D22: Military Service Transfer Credit Policies D18 Does your institution accept the following military/veteran transfer credits: Yes or No American Council on Education (ACE) No College Level Examination Program (CLEP) No DANTES Subject Standardized Tests (DSST) No Number Unit Type CDS-D Page 15
2025-2026,D,D19,Maximum number of credits or courses that may be,D19 Maximum number of credits or courses that may be transferred based on military education evaluated by the American Council on Education (ACE): Number Unit Type
2025-2026,D,D20,Maximum number of credits or courses that may be transferred,D20 Maximum number of credits or courses that may be transferred based on Department of Defense supported prior learning assessments (College Level Examination Program (CLEP) or DANTES Subject Standardized Tests (DSST)): Yes or No
2025-2026,D,D21,Are the military/veteran credit transfer policies published on your,"D21 Are the military/veteran credit transfer policies published on your website? If yes, please provide the URL where the policy can be located:"
2025-2026,D,D22,Describe other military/veteran transfer credit policies unique to your institution:,D22 Describe other military/veteran transfer credit policies unique to your institution: CDS-D Page 16
2025-2026,E,E1,,E1 Refer to the glossary for definitions. Accelerated program Comprehensive transition and postsecondary program for students with intellectual disabilities x Cross-registration x Distance learning x Double major Dual enrollment x English as a Second Language (ESL) x Exchange student program (domest
2025-2026,E,E2,Has been removed from the CDS.,E2 Has been removed from the CDS. Areas in which all or most students are required to complete some course
2025-2026,E,E3,,E3 work prior to graduation: Arts/fine arts x Computer literacy x English (including composition) Foreign languages History Physical Education x Humanities x Intensive writing x Mathematics Philosophy x Sciences (biological or physical) x Social science Other (describe): CDS-E Page 17
2025-2026,F,F1,,"F1 2025 who fit the following categories: First-time, first- Undergraduates year students Percent who are from out of state (exclude international/nonresidents from the 75.82% 73.67% numerator and denominator) Percent of males who join fraternities - 17.83% Percent of females who join sororities - 2"
2025-2026,F,F2,,F2 available at your institution. x Campus Ministries x Choral groups x Concert band x Dance x Drama/theater x International Student Organization x Jazz band x Literary magazine x Marching band x Model UN x Music ensembles Musical theater Opera x Pep band x Radio station x Student government x Stude
2025-2026,F,F3,ROTC (program offered in cooperation with Reserve Officers' Training Corps),F3 ROTC (program offered in cooperation with Reserve Officers' Training Corps) Name of Marine Option At Cooperating Programs On Campus Cooperating (for Naval ROTC) Institution Institution Army ROTC is offered: Not Applicable x - - Naval ROTC is offered: - - - - Air Force ROTC is offered: Not Applica
2025-2026,F,F4,"Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution.","F4 Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution. x Coed residence halls x Men's residence halls Women's residence halls x Apartments for married students x Apartments for single students x Special housing for disabled s"
2025-2026,G,G0,Please provide the URL of your institution’s net price calculator:,G0 Please provide the URL of your institution’s net price calculator: https://www.lehigh.edu/admissions/net-price-calculator Provide 2026-2027 academic year costs of attendance for the following categories that are applicable to your institution. x Check here if your institution's 2026-2027 academic
2025-2026,G,G1,"Undergraduate full-time tuition, required fees, food and housing","G1 Undergraduate full-time tuition, required fees, food and housing List the typical tuition, required fees, and food and housing for a full-time undergraduate student for the FULL 2026-2027 academic year. (30 semester hours or 45 quarter hours for institutions that derive annual tuition by multiply"
2025-2026,G,G2,,"G2 full-time tuition. Yes or No Do tuition and fees vary by year of study (e.g., sophomore,"
2025-2026,G,G3,,"G3 junior, senior)? Do tuition and fees vary by undergraduate instructional"
2025-2026,G,G4,,"G4 program? If yes, what percentage of full-time undergraduates pay more than the tuition and fees reported in G1?"
2025-2026,G,G5,Provide the estimated expenses for a typical full-time undergraduate student:,G5 Provide the estimated expenses for a typical full-time undergraduate student: Commuters Commuters Residents (living at home) (not living at home) Books and supplies: Housing only: Not Applicable Not Applicable Food only: Not Applicable CDS-G Page 19 Food and housing total* Not Applicable Not Appl
2025-2026,G,G6,Undergraduate per-credit-hour charges (tuition only):,G6 Undergraduate per-credit-hour charges (tuition only): PRIVATE INSTITUTIONS: PUBLIC INSTITUTIONS: Not Applicable In-district: In-state (out-of-district): Out-of-state: NONRESIDENTS: CDS-G Page 20
2025-2026,J,J1,"Degrees conferred between July 1, 2024 and June 30, 2025","J1 Degrees conferred between July 1, 2024 and June 30, 2025 For each of the following discipline areas, provide the percentage of diplomas/certificates, associate, and bachelor’s degrees awarded. To determine the percentage, use majors, not headcount (e.g., students with one degree but a double majo"
2024-2025,B,B1,. Institutional Enrollment - Men and Women,"B1. Institutional Enrollment - Men and Women Provide numbers of students for each of the following categories as of the institution's official fall reporting date or as of October 15, 2024.  Note: Report students formerly designated as “first professional” in the graduate cells.  For information o"
2024-2025,B,B2,. Enrollment by Racial/Ethnic Category,"B2. Enrollment by Racial/Ethnic Category Provide numbers of undergraduate students for each of the following categories as of the institution's official fall reporting date or as of October 15, 2024.  Include international students only in the category ""Nonresidents.""  Complete the “Total Undergra"
2024-2025,B,B3,. Persistence,"B3. Persistence Number of degrees awarded by your institution from July 1, 2023, to June 30, 2024. AWARD TYPE # AWARDED Certificate/diploma: 15 Associate degrees: Bachelor’s degrees: 1371 Post-bachelor’s certificates: 48 Master’s degrees: 489 Post-master’s certificates: Doctoral degrees – 99 researc"
2024-2025,B,B4,-B21: Graduation Rates,"B4-B21: Graduation Rates The items in this section correspond to data elements collected by the IPEDS Web-based Data Collection System’s Graduation Rate Survey (GRS).  For complete instructions and definitions of data elements, see the IPEDS GRS Forms and Instructions for the 2024-2025 Survey. http"
2024-2025,B,B12,,"B12 degree/certificate-seeking students: Of the initial cohort, how many did not persist and did not graduate for the following reasons: • Death • Permanently Disability"
2024-2025,B,B13,"• Service in the armed forces,","B13 • Service in the armed forces, • Foreign aid service of the federal government • Official church missions • Report total allowable exclusions Final cohort, after adjusting for allowable"
2024-2025,B,B14,,B14 exclusions: Completers of programs of less than two years
2024-2025,B,B15,,B15 duration (total): Completers of programs of less than two years
2024-2025,B,B16,,B16 within 150 percent of normal time: Completers of programs of at least two but
2024-2025,B,B17,,B17 less than four years (total): Completers of programs of at least two but
2024-2025,B,B18,less than four-years within 150 percent of,B18 less than four-years within 150 percent of normal time: Total transfers-out (within three years) to other
2024-2025,B,B19,,B19 institutions:
2024-2025,B,B20,Total transfers to two-year institutions:,B20 Total transfers to two-year institutions:
2024-2025,B,B21,Total transfers to four-year institutions:,B21 Total transfers to four-year institutions: 11
2024-2025,B,B22,. Retention Rates,"B22. Retention Rates Report for the cohort of all full-time, first-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered in Fall 2023 (or the preceding summer term).  The initial cohort may be adjusted for students who departed for the following reasons: * Death * Perman"
2024-2025,C,C1,-C2: Applications,"C1-C2: Applications C1. First-time, first-year students: Provide the number of degree-seeking, first-time, first-year students who applied, were admitted, and enrolled (full- or part-time) in Fall 2024.  Include early decision, early action, and students who began studies during summer in this coho"
2024-2025,C,C2,". First time, first-year wait-listed students","C2. First time, first-year wait-listed students  Students who met admission requirements but whose final admission was contingent on space ☐ Yes ☐ No availability) Do you have a policy of placing students on a waiting list? ✔ If yes, please answer the questions below for Fall 2024 admissions: WAITI"
2024-2025,C,C3,-C5: Admission Requirements,C3-C5: Admission Requirements C3. High school completion requirement Check the appropriate box to identify your high school completion requirement for degree-seeking entering students: ☐ ✔ High school diploma is required and GED is accepted ☐ High school diploma is required and GED is not accepted ☐
2024-2025,C,C4,. Does your institution require or recommend a general college-preparatory program for degree-seeking,C4. Does your institution require or recommend a general college-preparatory program for degree-seeking students? ☐ ✔ Require ☐ Recommend ☐ Neither require nor recommend
2024-2025,C,C5,. Distribution of high school units required and/or recommended. Specify the distribution of academic high,C5. Distribution of high school units required and/or recommended. Specify the distribution of academic high school course units required and/or recommended of all or most degree-seeking students using Carnegie units (one unit equals one year of study or its equivalent). If you use a different syste
2024-2025,C,C6,-C7: Basis for Selection,"C6-C7: Basis for Selection C6. Do you have an open admission policy, under which virtually all secondary school graduates or students with GED equivalency diplomas are admitted without regard to academic record, test scores, or other qualifications? If so, check which applies: ☐ Open admission polic"
2024-2025,C,C7,". Relative importance of each of the following academic and nonacademic factors in your first-time, first-","C7. Relative importance of each of the following academic and nonacademic factors in your first-time, first- year, degree-seeking general (not including programs with specific criteria) admission decisions. Not Very Important Important Considered Considered Academic Rigor of secondary school record "
2024-2025,C,C8,: SAT and ACT Policies,C8: SAT and ACT Policies
2024-2025,C,C8A,. Entrance exams,"C8A. Entrance exams Does your institution make use of SAT or ACT scores in admission decisions for first-time, first-year, degree-seeking applicants: ☐ ✔ Yes ☐ No If yes, place check marks in the appropriate boxes below to reflect your institution’s policies for use in admission for Fall 2026. Not r"
2024-2025,C,C8B,. Has been removed from the CDS.,C8B. Has been removed from the CDS.
2024-2025,C,C8C,. Has been removed from the CDS.,C8C. Has been removed from the CDS.
2024-2025,C,C8D,". In addition, does your institution use applicants' test scores for academic advising?","C8D. In addition, does your institution use applicants' test scores for academic advising? ✔ Yes No"
2024-2025,C,C8E,.                                                                                                Month           Day,C8E. Month Day Latest date by which SAT or ACT scores must be received for fall- 1 15 term admission:
2024-2025,C,C8F,". If necessary, use this space to clarify your test policies (e.g., if tests are recommended for some students,","C8F. If necessary, use this space to clarify your test policies (e.g., if tests are recommended for some students, or if tests are not required of some students due to differences by academic program, student academic background, or if other examinations may be considered in lieu of the SAT and ACT."
2024-2025,C,C8G,". Please indicate which tests your institution uses for placement (e.g., state tests):","C8G. Please indicate which tests your institution uses for placement (e.g., state tests): ☐ ✔ SAT ☐ ✔ ACT ☐ ✔ AP ☐ CLEP ☐ Institutional Exam ☐ State Exam (specify): 18"
2024-2025,C,C9,"-C12: First-time, first-year Profile","C9-C12: First-time, first-year Profile Provide information for ALL enrolled, degree-seeking, full-time and part-time, first-time, first-year students enrolled in Fall 2024, including students who began studies during summer, international students/ nonresident, and students admitted under special ar"
2024-2025,C,C10,". Percent of all degree-seeking, first-time, first-year students who had high school class rank","C10. Percent of all degree-seeking, first-time, first-year students who had high school class rank within each of the following ranges (report information for those students from whom you collected high school rank information) 20 Assessment Percent Percent in top tenth of high school graduating cla"
2024-2025,C,C11,". Percentage of all enrolled, degree-seeking, first-time, first-year students who had high school","C11. Percentage of all enrolled, degree-seeking, first-time, first-year students who had high school grade-point averages within each of the following ranges (using 4.0 scale).  Report information only for those students from whom you collected high school GPA.  If you are able to report GPA range"
2024-2025,C,C12,". Average high school GPA of all degree-seeking, first-time, first-year students who","C12. Average high school GPA of all degree-seeking, first-time, first-year students who submitted GPA: Average High School GPA Percent of total first-time, first-year students who submitted high school GPA: % Percent Submitting GPA 21"
2024-2025,C,C13,-C20: Admission Policies,C13-C20: Admission Policies C13.Application fee  If your institution has waived its application fee for the Fall 2026 admission cycle please select no. Does your institution have an application fee? ☐ ✔ Yes ☐ No Amount of application fee: $75.00 Can it be waived for applicants with financial need? 
2024-2025,C,C14,. Application closing date,C14. Application closing date Does your institution have an application closing date? ☐ ✔ Yes ☐ No Month Day Application closing date (fall) 1 20 Priority Date 1 1
2024-2025,C,C15,". Are first-time, first-year students accepted for terms other than the fall? ☐ Yes ☐","C15. Are first-time, first-year students accepted for terms other than the fall? ☐ Yes ☐ ✔ No"
2024-2025,C,C16,.Notification to applicants of admission decision sent (fill in one only),C16.Notification to applicants of admission decision sent (fill in one only) Month Day ☐ On a rolling basis beginning (date): ☐ ✔ By (date): 3 25 ☐ Other:
2024-2025,C,C17,. Reply policy for admitted applicants (fill in one only),C17. Reply policy for admitted applicants (fill in one only) Month Day ☐ ✔ Must reply by (date): 5 1 ☐ No set date ☐ Must reply by May 1st or within weeks if notified thereafter ☐ Other: Month Day Deadline for housing deposit: Amount of housing deposit: $500.00 Refundable if student does not enroll?
2024-2025,C,C18,. Deferred admission: Does your institution allow students to postpone enrollment after admission?,"C18. Deferred admission: Does your institution allow students to postpone enrollment after admission? ☐ ✔ Yes ☐ No If yes, maximum period of postponement: 1 year"
2024-2025,C,C19,. Early admission of high school students: Does your institution allow high school students to enroll as full-,"C19. Early admission of high school students: Does your institution allow high school students to enroll as full- time, first-time, first-year students one year or more before high school graduation? ☐ Yes ☐ ✔ No"
2024-2025,C,C20,. Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle),C20. Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle)
2024-2025,C,C21,-C22: Early Decision and Early Action Plans,C21-C22: Early Decision and Early Action Plans C21. Early decision: Does your institution offer an early decision plan (an admission plan that permits students to apply and be notified of an admission decision well in advance of the regular notification date and that asks students to commit to atten
2024-2025,C,C22,. Early action: Do you have a nonbinding early action plan whereby students are notified of an admission,"C22. Early action: Do you have a nonbinding early action plan whereby students are notified of an admission decision well in advance of the regular notification date but do not have to commit to attending your college? ☐ Yes ☐ ✔ No If “yes,” please complete the following: Month Day Early action clos"
2024-2025,D,D1,-D2: Fall Applicants,"D1-D2: Fall Applicants D1. Does your institution enroll transfer students? ☐ ✔ Yes ☐ No (If no, please skip to Section E) If yes, may transfer students earn advanced standing credit by transferring credits earned from course work completed at other colleges/universities? ☐ ✔ Yes ☐ No"
2024-2025,D,D2,". Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer","D2. Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in Fall 2024.  If your institution collects and reports non-binary gender data, please use the “Another Gender” category. Applicants Admitted Applicants Enrolled Applicants Men 376 99 28 "
2024-2025,D,D3,-D11: Application for Admission,D3-D11: Application for Admission D3. Indicate terms for which transfers may enroll: ☐ ✔ Fall ☐ Winter ☐ ✔ Spring ☐ Summer
2024-2025,D,D4,. Must a transfer applicant have a minimum number of credits completed or else must apply as an,"D4. Must a transfer applicant have a minimum number of credits completed or else must apply as an entering first-year student? ☐ Yes ☐ No ✔ If yes, what is the minimum number of credits and the unit of measure? Number of credits Unit Type"
2024-2025,D,D5,. Indicate all items required of transfer students to apply for admission:,D5. Indicate all items required of transfer students to apply for admission: Recommended Recommended Required of Required of All Not Required of All of Some Some High school transcript ✔ College transcript(s) ✔ Essay or personal statement ✔ Interview ✔ Standardized test scores ✔ Statement of good st
2024-2025,D,D6,. If a minimum high school grade point average is required of,"D6. If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale): 24"
2024-2025,D,D7,. If a minimum college grade point average is required of                         3.00,"D7. If a minimum college grade point average is required of 3.00 transfer applicants, specify on a 4.0 scale:"
2024-2025,D,D8,. List any other application requirements specific to,D8. List any other application requirements specific to transfer applicants:
2024-2025,D,D9,". List application priority, closing, notification, and candidate reply dates for transfer students. If applications are","D9. List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed on a continuous or rolling basis, place a check mark in the “Rolling admission” column. Priority Date Closing Date Notification Date Reply Date Rolling Month Day Month "
2024-2025,D,D10,". Does an open admission policy, if reported, apply to transfer students? ☐ Yes ☐","D10. Does an open admission policy, if reported, apply to transfer students? ☐ Yes ☐ ✔ No"
2024-2025,D,D11,". Describe additional requirements for transfer admission, if applicable:","D11. Describe additional requirements for transfer admission, if applicable:"
2024-2025,D,D12,-D17: Transfer Credit Policies,D12-D17: Transfer Credit Policies D12. Report the lowest grade earned for any course that may be transferred for credit: C Number Unit Type
2024-2025,D,D13,. Maximum number of credits or courses that may                                          60              per credit,D13. Maximum number of credits or courses that may 60 per credit be transferred from a two-year institution:
2024-2025,D,D14,. Maximum number of credits or courses that may,D14. Maximum number of credits or courses that may 90 per credit be transferred from a four-year institution:
2024-2025,D,D15,. Minimum number of credits that transfers must,D15. Minimum number of credits that transfers must complete at your institution to earn an associate degree:
2024-2025,D,D16,. Minimum number of credits that transfers must,D16. Minimum number of credits that transfers must complete at your institution to earn a bachelor’s degree: 30 per credit
