year,section,field,label,raw_preview
2024-2025,C,C15,". Are first-time, first-year students accepted for terms other than the fall? ☐ Yes ☑ No","C15. Are first-time, first-year students accepted for terms other than the fall? ☐ Yes ☑ No"
2024-2025,C,C16,. Notification to applicants of admission decision sent (fill in one only),C16. Notification to applicants of admission decision sent (fill in one only) ☐ On a rolling basis beginning (date): ☑ By (date): April 1 ☐ Other:
2024-2025,C,C17,. Reply policy for admitted applicants (fill in one only),"C17. Reply policy for admitted applicants (fill in one only) ☐ Must reply by (date): ☐ No set date ☑ Must reply by May 1 or within 1 week if notified thereafter ☐ Other: The information provided is accurate and complete to the best of our knowledge, as derived from available records relied on by the"
2024-2025,C,C19,". Early admission of high school students: Does your institution allow high school students to enroll as full-time, first-","C19. Early admission of high school students: Does your institution allow high school students to enroll as full-time, first- time, first-year students one year or more before high school graduation? ☐ Yes ☑ No"
2024-2025,C,C20,. Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle),C20. Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle)
2024-2025,C,C21,–C22: EARLY DECISION AND EARLY ACTION PLANS,C21–C22: EARLY DECISION AND EARLY ACTION PLANS C21. Early decision: Does your institution offer an early decision plan (an admission plan that permits students to apply and be notified of an admission decision well in advance of the regular notification date and that asks students to commit to atten
2024-2025,D,D1,–D2: FALL APPLICANTS,"D1–D2: FALL APPLICANTS D1. Does your institution enroll transfer students? ☑ Yes ☐ No (If no, please skip to Section E) If yes, may transfer students earn advanced standing credit by transferring credits earned from course work completed at other colleges/universities? ☑ Yes ☐ No"
2024-2025,D,D2,". Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in","D2. Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in Fall 2024.d1  If your institution collects and reports non-binary gender data, please use the “Another Gender” category. Applicants Admitted Applicants Enrolled Applicants Men 2,259 22"
2024-2025,D,D3,–D11: APPLICATION FOR ADMISSION,D3–D11: APPLICATION FOR ADMISSION D3. Indicate terms for which transfers may enroll: ☑ Fall ☐ Winter ☐ Spring ☐ Summer
2024-2025,D,D4,. Must a transfer applicant have a minimum number of credits completed or else must apply as an entering first-year,"D4. Must a transfer applicant have a minimum number of credits completed or else must apply as an entering first-year student? ☑ Yes ☐ No If yes, what is the minimum number of credits and the unit of measure? 24 credits d1 Includes the 3-2 Combined Plan program in Engineering (169 applicants, 39 wo"
2024-2025,D,D6,". If a minimum high school grade point average is required of transfer applicants, specify","D6. If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale):"
2024-2025,D,D7,". If a minimum college grade point average is required of transfer applicants, specify","D7. If a minimum college grade point average is required of transfer applicants, specify (on a 4.0 scale):"
2024-2025,D,D8,. List any other application requirements specific to transfer applicants:,D8. List any other application requirements specific to transfer applicants:
2024-2025,D,D9,". List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed","D9. List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed on a continuous or rolling basis, place a check mark in the “Rolling admission” column. Priority Date Closing Date Notification Date Reply Date Rolling Admission Fall M"
2024-2025,D,D10,". Does an open admission policy, if reported, apply to transfer students? ☐ Yes                      ☑ No","D10. Does an open admission policy, if reported, apply to transfer students? ☐ Yes ☑ No"
2024-2025,D,D11,". Describe additional requirements for transfer admission, if applicable:","D11. Describe additional requirements for transfer admission, if applicable: The information provided is accurate and complete to the best of our knowledge, as derived from available records relied on by the University. 22 Common Data Set 2024–25 D12–D17: TRANSFER CREDIT POLICIES"
2024-2025,D,D12,. Report the lowest grade earned for any course that may be transferred for credit: C,D12. Report the lowest grade earned for any course that may be transferred for credit: C
2024-2025,D,D13,. Maximum number of credits or courses that may be transferred from a two-year institution:,D13. Maximum number of credits or courses that may be transferred from a two-year institution: Number: 64 (CC); 68 (EN) Unit type: Credits
2024-2025,D,D14,. Maximum number of credits or courses that may be transferred from a four-year institution:,D14. Maximum number of credits or courses that may be transferred from a four-year institution: Number: 64 (CC); 68 (EN) Unit type: Credits
2024-2025,D,D15,. Minimum number of credits that transfers must complete at your institution to earn an associate degree:,D15. Minimum number of credits that transfers must complete at your institution to earn an associate degree:
2024-2025,D,D16,. Minimum number of credits that transfers must complete at your institution to earn a bachelor’s degree: 60,D16. Minimum number of credits that transfers must complete at your institution to earn a bachelor’s degree: 60
2024-2025,D,D17,. Describe other transfer credit policies:,"D17. Describe other transfer credit policies: The information provided is accurate and complete to the best of our knowledge, as derived from available records relied on by the University. Common Data Set 2024–25 23"
2024-2025,E,E1,. Special study options: Identify those programs available at your institution. Refer to the glossary for definitions.,E1. Special study options: Identify those programs available at your institution. Refer to the glossary for definitions. ☑ Accelerated program ☐ Honors program ☑ Comprehensive transition and postsecondary program for ☑ Independent study students with intellectual disabilities ☑ Cross-registration ☑ 
2024-2025,E,E2,. Has been removed from the CDS.,E2. Has been removed from the CDS.
2024-2025,E,E3,. Areas in which all or most students are required to complete some course work prior to graduation:,E3. Areas in which all or most students are required to complete some course work prior to graduation: ☑ Arts/fine arts ☑ Humanities ☑ Computer literacye1 ☑ Intensive writing ☑ English (including composition) ☑ Mathematics ☑ Foreign languages ☑ Philosophy ☑ History ☑ Sciences (biological or physical
2024-2025,F,F1,. P,"F1. P  ercentages of first-time, first-year degree-seeking students and degree-seeking undergraduates enrolled in Fall 2024 who fit the following categories: First-time, first-year Undergraduates students Percent who are from out of state (exclude international/nonresidents from the 80% 80% numerat"
2024-2025,F,F2,. Activities offered Identify those programs available at your institution.,F2. Activities offered Identify those programs available at your institution. ☑ Campus Ministries ☑ Literary magazine ☑ Radio station ☑ Choral groups ☑ Marching band ☑ Student government ☑ Concert band ☑ Model UN ☑ Student newspaper ☑ Dance ☑ Music ensembles ☑ Student-run film society ☑ Drama/theate
2024-2025,F,F3,. ROTC (program offered in cooperation with Reserve Officers’ Training Corps),F3. ROTC (program offered in cooperation with Reserve Officers’ Training Corps) Army ROTC is offered: ☐ On campus ☑ At cooperating institution: Fordham University Naval ROTC is offered: ☐ Marine Option ☑ On campus ☐ At cooperating institution: Air Force ROTC is offered: ☐ On campus ☑ At cooperating 
2024-2025,G,G0,. Please provide the URL of your institution’s net price calculator:,G0. Please provide the URL of your institution’s net price calculator: https://undergrad.admissions.columbia.edu/affordability/calculator Provide 2025–2026 academic year costs of attendance for the following categories that are applicable to your institution. ☑ Check here if your institution’s 2025
2024-2025,G,G1,". Undergraduate full-time tuition, required fees, food and housing","G1. Undergraduate full-time tuition, required fees, food and housing List the typical tuition, required fees, and food and housing for a full-time undergraduate student for the FULL 2025– 2026 academic year. (30 semester hours or 45 quarter hours for institutions that derive annual tuition by multip"
2024-2025,G,G3,". Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)?","G3. Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)? ☑ Yes ☐ No"
2024-2025,G,G4,. Do tuition and fees vary by undergraduate instructional program?,"G4. Do tuition and fees vary by undergraduate instructional program? ☐ Yes ☑ No If yes, what percentage of full-time undergraduates pay more than the tuition and fees reported in G1?"
2024-2025,G,G5,. Provide the estimated expenses for a typical full-time undergraduate student:,"G5. Provide the estimated expenses for a typical full-time undergraduate student: Commuters Commuters Residents (living at home) (not living at home) Books and supplies: $1,282 $1,282 $1,282 Housing only: $13,222 Food only: $7,202 $7,100 Food and housing total* $20,322 Transportation: varies $1,044 "
2024-2025,G,G6,. Undergraduate per-credit-hour charges (tuition only):,"G6. Undergraduate per-credit-hour charges (tuition only): PRIVATE INSTITUTIONS: $2,258 PUBLIC INSTITUTIONS: In-district: In-state (out-of-district): Out-of-state: International (nonresident): The information provided is accurate and complete to the best of our knowledge, as derived from available re"
2024-2025,H,H1,–H5: AID AWARDED TO ENROLLED UNDERGRADUATES,"H1–H5: AID AWARDED TO ENROLLED UNDERGRADUATES H1. Enter total dollar amounts awarded to enrolled full-time and less than full-time degree-seeking undergraduates (using the same cohort reported in CDS Question B1, “total degree-seeking” undergraduates) in the following categories.h1  If the data bei"
2024-2025,H,H2,. Number of Enrolled Students Awarded Aid: List the number of degree-seeking full-time and less-than-full-time,H2. Number of Enrolled Students Awarded Aid: List the number of degree-seeking full-time and less-than-full-time undergraduates who applied for and were awarded financial aid from any source.h3  Aid that is non-need-based but that was used to meet need should be counted as need-based aid.  Numbers
2024-2025,H,H4,. Provide the number of students in the 2024 undergraduate class who started at your institution as first-time,"H4. Provide the number of students in the 2024 undergraduate class who started at your institution as first-time students and received a bachelor’s degree between July 1, 2023 and June 30, 2024. Exclude students who transferred into your institution. 1,457 The information provided is accurate and co"
2024-2025,H,H6,–H7: Aid to Undergraduate Degree-seeking Nonresidents,H6–H7: Aid to Undergraduate Degree-seeking Nonresidents • R  eport numbers and dollar amounts for the same academic year checked in item H1 H6. Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate degree-seeking nonresidents: ☑ Institutional need-ba
2024-2025,H,H8,–H11: PROCESS FOR FIRST-YEAR STUDENTS,H8–H11: PROCESS FOR FIRST-YEAR STUDENTS H8. Check off all financial aid forms domestic first-year financial aid applicants must submit: ☑ FAFSA ☐ Institution’s own financial aid form ☑ CSS PROFILE ☑ State aid form ☑ Noncustodial PROFILE ☐ Business/Farm Supplement ☑ Other: Parent and student income t
2024-2025,H,H9,. Indicate filing dates for first-year students:,H9. Indicate filing dates for first-year students: Does your institution have a deadline for filing required financial aid forms for first-year students? ☑ Yes ☐ No Priority date for filing required financial aid forms: Deadline for filing required financial aid forms: February 15 ☐ No deadline for 
2024-2025,H,H10,. Indicate notification dates for first-year students (answer a or b):,"H10. Indicate notification dates for first-year students (answer a or b): ☑ Students notified on or about (date): April 1 ☐ Students notified on a rolling basis. Starting date: The information provided is accurate and complete to the best of our knowledge, as derived from available records relied on"
2024-2025,H,H12,–H15: TYPES OF AID AVAILABLE,H12–H15: TYPES OF AID AVAILABLE Please check off all types of aid available to undergraduates at your institution: H12. Loans ☑ Federal Direct Subsidized Loans ☑ Federal Direct Unsubsidized Loans ☑ Federal Direct PLUS Loans ☐ Federal Nursing Loans ☐ State Loans ☑ College/university loans from instit
2024-2025,H,H13,. Need Based Scholarships and Grants,H13. Need Based Scholarships and Grants ☑ Federal Pell ☑ Federal SEOG ☑ State scholarships/grants ☑ Private Scholarships ☑ College/university scholarship or grant aid from institutional funds ☐ United Negro College Fund ☐ Federal Nursing Scholarship ☐ Other (specify): The information provided is acc
2024-2025,H,H15,". If your institution has recently implemented any major financial aid policy, program, or initiative to make your","H15. If your institution has recently implemented any major financial aid policy, program, or initiative to make your institution more affordable to incoming students such as replacing loans with grants, or waiving costs for families below a certain income level please provide details below: The inf"
2024-2025,I,I1,. Please report the number of instructional faculty members in each category for Fall 2024. Include faculty who are on,I1. Please report the number of instructional faculty members in each category for Fall 2024. Include faculty who are on your institution’s payroll on the census date your institution uses for IPEDS/AAUP. The following definition of full-time instructional faculty is used by the American Association
2024-2025,I,I2,. Student to Faculty Ratio,"I2. Student to Faculty Ratio Report the Fall 2024 ratio of full-time equivalent students (full-time plus 1/3 part time) to full-time equivalent instructional faculty (full time plus 1/3 part time). In the ratio calculations, exclude both faculty and students in stand-alone graduate or professional p"
2023-2024,B,B1,. Institutional Enrollment - Men and Women,"B1. Institutional Enrollment - Men and Women Provide numbers of students for each of the following categories as of the institution’s official fall reporting dateb1 or as of October 15, 2023.  Note: Report students formerly designated as “first professional” in the graduate cells.  For information"
2023-2024,B,B4,–B21: Graduation Rates,"B4–B21: Graduation Rates The items in this section correspond to data elements collected by the IPEDS Web-based Data Collection System’s Graduation Rate Survey (GRS).  For complete instructions and definitions of data elements, see the IPEDS GRS Forms and Instructions for the 2023-2024 Survey. http"
2023-2024,C,C1,-C2: APPLICATIONS,"C1-C2: APPLICATIONS C1. First-time, first-year students: Provide the number of degree-seeking, first-time, first-year students who applied, were admitted, and enrolled (full- or part-time) in Fall 2023.  Include early decision, early action, and students who began studies during summer in this coho"
2023-2024,C,C2,". First-time, first-year wait-listed students","C2. First-time, first-year wait-listed students  Students who met admission requirements but whose final admission was contingent on space availability. Do you have a policy of placing students on a waiting list? ☑ Yes ☐ No The information provided is accurate and complete to the best of our knowle"
2023-2024,C,C3,. High school completion requirement,C3. High school completion requirement Check the appropriate box to identify your high school completion requirement for degree-seeking entering students: ☑ High school diploma is required and GED is accepted ☐ High school diploma is required and GED is not accepted ☐ High school diploma or equivale
2023-2024,C,C4,. Does your institution require or recommend a general college-preparatory program for degree-seeking students?,C4. Does your institution require or recommend a general college-preparatory program for degree-seeking students? ☑ Require ☐ Recommend ☐ Neither require nor recommend
2023-2024,C,C5,. Distribution of high school units required and/or recommended.,C5. Distribution of high school units required and/or recommended. Specify the distribution of academic high school course units required and/or recommended of all or most degree-seeking students using Carnegie units (one unit equals one year of study or its equivalent). If you use a different syste
2023-2024,C,C6,. D,"C6. D  o you have an open admission policy, under which virtually all secondary school graduates or students with GED equivalency diplomas are admitted without regard to academic record, test scores, or other qualifications? If so, check which applies: ☐ Open admission policy as described above for"
2023-2024,C,C7,. R,"C7. R  elative importance of each of the following academic and nonacademic factors in your first-time, first-year, degree- seeking general (not including programs with specific criteria) admission decisions. Very Important Important Considered Not Considered Academic Rigor of secondary school reco"
2023-2024,C,C8B,. Has been removed from the CDS.,C8B. Has been removed from the CDS.
2023-2024,C,C8C,. Has been removed from the CDS.,"C8C. Has been removed from the CDS. D. In addition, does your institution use applicants’ test scores for academic advising? ☐ Yes ☑ No E. Latest date by which SAT or ACT scores must be received for fall-term admission: February 1 F. If necessary, use this space to clarify your test policies (e.g.,"
2023-2024,C,C9,". Percent and number of first-time, first-year students enrolled in Fall 2023 who submitted national standardized (SAT/","C9. Percent and number of first-time, first-year students enrolled in Fall 2023 who submitted national standardized (SAT/ ACT) test scores.  Include information for ALL enrolled, degree-seeking, first-time, first-year students who submitted test scores.  Do not include partial test scores (e.g., m"
2023-2024,C,C11,. P,"C11. P  ercentage of all enrolled, degree-seeking, first-time, first-year students who had high school grade-point averages within each of the following ranges (using 4.0 scale).  Report information only for those students from whom you collected high school GPA. Score Range Percent Percent who ha"
2023-2024,C,C12,". Average high school GPA of all degree-seeking, first-time, first-year students who submitted GPA:","C12. Average high school GPA of all degree-seeking, first-time, first-year students who submitted GPA: % Average High School GPA Percent of total first-time, first-year students who submitted high school GPA: % Percent Submitting GPA The information provided is accurate and complete to the best of o"
2023-2024,C,C13,. Application fee,C13. Application fee  If your institution has waived its application fee for the Fall 2025 admission cycle please select no. Does your institution have an application fee? ☑ Yes ☐ No Amount of application fee: $85 Can it be waived for applicants with financial need? ☑ Yes ☐ No If you have an applic
2023-2024,C,C14,. Application closing date,C14. Application closing date Does your institution have an application closing date? ☑ Yes ☐ No Date Application closing date (fall) January 1 Priority Date
2023-2024,C,C15,". Are first-time, first-year students accepted for terms other than the fall? ☐ Yes ☑ No","C15. Are first-time, first-year students accepted for terms other than the fall? ☐ Yes ☑ No"
2023-2024,C,C16,. Notification to applicants of admission decision sent (fill in one only),C16. Notification to applicants of admission decision sent (fill in one only) ☐ On a rolling basis beginning (date): ☑ By (date): April 1 ☐ Other:
2023-2024,C,C17,. Reply policy for admitted applicants (fill in one only),"C17. Reply policy for admitted applicants (fill in one only) ☐ Must reply by (date): ☐ No set date ☑ Must reply by May 1 or within 1 week if notified thereafter ☐ Other: The information provided is accurate and complete to the best of our knowledge, as derived from available records relied on by the"
2023-2024,C,C19,". Early admission of high school students: Does your institution allow high school students to enroll as full-time, first-","C19. Early admission of high school students: Does your institution allow high school students to enroll as full-time, first- time, first-year students one year or more before high school graduation? ☐ Yes ☑ No"
2023-2024,C,C20,. Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle),C20. Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle)
2023-2024,C,C21,–C22: EARLY DECISION AND EARLY ACTION PLANS,C21–C22: EARLY DECISION AND EARLY ACTION PLANS C21. Early decision: Does your institution offer an early decision plan (an admission plan that permits students to apply and be notified of an admission decision well in advance of the regular notification date and that asks students to commit to atten
2023-2024,D,D1,–D2: FALL APPLICANTS,"D1–D2: FALL APPLICANTS D1. Does your institution enroll transfer students? ☑ Yes ☐ No (If no, please skip to Section E) If yes, may transfer students earn advanced standing credit by transferring credits earned from course work completed at other colleges/universities? ☑ Yes ☐ No"
2023-2024,D,D2,". Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in","D2. Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in Fall 2023.d1  If your institution collects and reports non-binary gender data, please use the “Another Gender” category. Applicants Admitted Applicants Enrolled Applicants Men 1,749 18"
2023-2024,D,D3,–D11: APPLICATION FOR ADMISSION,D3–D11: APPLICATION FOR ADMISSION D3. Indicate terms for which transfers may enroll: ☑ Fall ☐ Winter ☐ Spring ☐ Summer
2023-2024,D,D4,. Must a transfer applicant have a minimum number of credits completed or else must apply as an entering first-year,"D4. Must a transfer applicant have a minimum number of credits completed or else must apply as an entering first-year student? ☑ Yes ☐ No If yes, what is the minimum number of credits and the unit of measure? 24 credits d1 Includes the 3-2 Combined Plan program in Engineering (147 applicants, 48 wo"
2023-2024,D,D6,". If a minimum high school grade point average is required of transfer applicants, specify","D6. If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale):"
2023-2024,D,D7,". If a minimum college grade point average is required of transfer applicants, specify","D7. If a minimum college grade point average is required of transfer applicants, specify (on a 4.0 scale):"
2023-2024,D,D8,. List any other application requirements specific to transfer applicants:,D8. List any other application requirements specific to transfer applicants:
2023-2024,D,D9,". List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed","D9. List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed on a continuous or rolling basis, place a check mark in the “Rolling admission” column. Priority Date Closing Date Notification Date Reply Date Rolling Admission Fall M"
2023-2024,D,D10,". Does an open admission policy, if reported, apply to transfer students? ☐ Yes                      ☑ No","D10. Does an open admission policy, if reported, apply to transfer students? ☐ Yes ☑ No"
2023-2024,D,D11,". Describe additional requirements for transfer admission, if applicable:","D11. Describe additional requirements for transfer admission, if applicable: The information provided is accurate and complete to the best of our knowledge, as derived from available records relied on by the University. 22 Common Data Set 2023–24 D12–D17: TRANSFER CREDIT POLICIES"
2023-2024,D,D12,. Report the lowest grade earned for any course that may be transferred for credit: C,D12. Report the lowest grade earned for any course that may be transferred for credit: C
2023-2024,D,D13,. Maximum number of credits or courses that may be transferred from a two-year institution:,D13. Maximum number of credits or courses that may be transferred from a two-year institution: Number: 64 (CC); 68 (EN) Unit type: Credits
2023-2024,D,D14,. Maximum number of credits or courses that may be transferred from a four-year institution:,D14. Maximum number of credits or courses that may be transferred from a four-year institution: Number: 64 (CC); 68 (EN) Unit type: Credits
2023-2024,D,D15,. Minimum number of credits that transfers must complete at your institution to earn an associate degree:,D15. Minimum number of credits that transfers must complete at your institution to earn an associate degree:
2023-2024,D,D16,. Minimum number of credits that transfers must complete at your institution to earn a bachelor’s degree: 60,D16. Minimum number of credits that transfers must complete at your institution to earn a bachelor’s degree: 60
2023-2024,D,D17,. Describe other transfer credit policies:,"D17. Describe other transfer credit policies: The information provided is accurate and complete to the best of our knowledge, as derived from available records relied on by the University. Common Data Set 2023–24 23"
2023-2024,E,E1,. Special study options: Identify those programs available at your institution. Refer to the glossary for definitions.,E1. Special study options: Identify those programs available at your institution. Refer to the glossary for definitions. ☑ Accelerated program ☐ Honors program ☑ Comprehensive transition and postsecondary program for ☑ Independent study students with intellectual disabilities ☑ Cross-registration ☑ 
2023-2024,E,E2,. Has been removed from the CDS.,E2. Has been removed from the CDS.
2023-2024,E,E3,. Areas in which all or most students are required to complete some course work prior to graduation:,E3. Areas in which all or most students are required to complete some course work prior to graduation: ☑ Arts/fine arts ☑ Humanities ☑ Computer literacye1 ☑ Intensive writing ☑ English (including composition) ☑ Mathematics ☑ Foreign languages ☑ Philosophy ☑ History ☑ Sciences (biological or physical
2023-2024,F,F1,. P,"F1. P  ercentages of first-time, first-year degree-seeking students and degree-seeking undergraduates enrolled in Fall 2023 who fit the following categories: First-time, first-year Undergraduates students Percent who are from out of state (exclude international/nonresidents from the 82% 80% numerat"
2023-2024,F,F2,. Activities offered Identify those programs available at your institution.,F2. Activities offered Identify those programs available at your institution. ☑ Campus Ministries ☑ Literary magazine ☑ Radio station ☑ Choral groups ☑ Marching band ☑ Student government ☑ Concert band ☑ Model UN ☑ Student newspaper ☑ Dance ☑ Music ensembles ☑ Student-run film society ☑ Drama/theate
2023-2024,F,F3,. ROTC (program offered in cooperation with Reserve Officers’ Training Corps),F3. ROTC (program offered in cooperation with Reserve Officers’ Training Corps) Army ROTC is offered: ☐ On campus ☑ At cooperating institution: Fordham University Naval ROTC is offered: ☐ Marine Option ☑ On campus ☐ At cooperating institution: Air Force ROTC is offered: ☐ On campus ☑ At cooperating 
2023-2024,G,G0,. Please provide the URL of your institution’s net price calculator:,G0. Please provide the URL of your institution’s net price calculator: https://undergrad.admissions.columbia.edu/affordability/calculator Provide 2024–2025 academic year costs of attendance for the following categories that are applicable to your institution. ☐ Check here if your institution’s 2024
2023-2024,G,G1,". Undergraduate full-time tuition, required fees, food and housing","G1. Undergraduate full-time tuition, required fees, food and housing List the typical tuition, required fees, and food and housing for a full-time undergraduate student for the FULL 2024– 2025 academic year. (30 semester hours or 45 quarter hours for institutions that derive annual tuition by multip"
2023-2024,G,G3,". Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)?","G3. Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)? ☑ Yes ☐ No"
2023-2024,G,G4,. Do tuition and fees vary by undergraduate instructional program?,"G4. Do tuition and fees vary by undergraduate instructional program? ☐ Yes ☑ No If yes, what percentage of full-time undergraduates pay more than the tuition and fees reported in G1?"
2023-2024,G,G5,. Provide the estimated expenses for a typical full-time undergraduate student:,"G5. Provide the estimated expenses for a typical full-time undergraduate student: Commuters Commuters Residents (living at home) (not living at home) Books and supplies: $1,440 $1,440 $1,440 Housing only: $12,222 Food only: $6,936 $6,580 Food and housing total* $18,802 Transportation: varies $1,044 "
2023-2024,G,G6,. Undergraduate per-credit-hour charges (tuition only):,"G6. Undergraduate per-credit-hour charges (tuition only): PRIVATE INSTITUTIONS: $2,188 PUBLIC INSTITUTIONS: In-district: In-state (out-of-district): Out-of-state: International (nonresident): The information provided is accurate and complete to the best of our knowledge, as derived from available re"
2023-2024,H,H1,–H5: AID AWARDED TO ENROLLED UNDERGRADUATES,"H1–H5: AID AWARDED TO ENROLLED UNDERGRADUATES H1. Enter total dollar amounts awarded to enrolled full-time and less than full-time degree-seeking undergraduates (using the same cohort reported in CDS Question B1, “total degree-seeking” undergraduates) in the following categories.h1  If the data bei"
2023-2024,H,H2,. Number of Enrolled Students Awarded Aid: List the number of degree-seeking full-time and less-than-full-time,H2. Number of Enrolled Students Awarded Aid: List the number of degree-seeking full-time and less-than-full-time undergraduates who applied for and were awarded financial aid from any source.h3  Aid that is non-need-based but that was used to meet need should be counted as need-based aid.  Numbers
2023-2024,H,H4,. Provide the number of students in the 2023 undergraduate class who started at your institution as first-time,"H4. Provide the number of students in the 2023 undergraduate class who started at your institution as first-time students and received a bachelor’s degree between July 1, 2022 and June 30, 2023. Exclude students who transferred into your institution. 1,387 The information provided is accurate and co"
2023-2024,H,H6,–H7: Aid to Undergraduate Degree-seeking Nonresidents,H6–H7: Aid to Undergraduate Degree-seeking Nonresidents • R  eport numbers and dollar amounts for the same academic year checked in item H1 H6. Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate degree-seeking nonresidents: ☑ Institutional need-ba
2023-2024,H,H8,–H11: PROCESS FOR FIRST-YEAR STUDENTS,H8–H11: PROCESS FOR FIRST-YEAR STUDENTS H8. Check off all financial aid forms domestic first-year financial aid applicants must submit: ☑ FAFSA ☐ Institution’s own financial aid form ☐ CSS Profile ☑ State aid form ☐ Business/Farm Supplement ☑ Other: Parent and student income tax forms
2023-2024,H,H9,. Indicate filing dates for first-year students:,H9. Indicate filing dates for first-year students: Does your institution have a deadline for filing required financial aid forms for first-year students? ☑ Yes ☐ No Priority date for filing required financial aid forms: Deadline for filing required financial aid forms: February 15 ☐ No deadline for 
