year,section,field,label,raw_preview
2024-2025,B,B22,. Retention Rates,"B22. Retention Rates Report for the cohort of all full-time, first-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered in Fall 2023 (or the preceding summer term). The initial cohort may be adjusted for students who departed for the following reasons: Death Permanent Di"
2024-2025,C,C1,-C2: Applications,"C1-C2: Applications C1. First-time, first-year students: Provide the number of degree-seeking, first-time, first-year students who applied, were admitted, and enrolled (full- or part-time) in Fall 2024 . Include early decision, early action, and students who began studies during summer in this cohor"
2024-2025,C,C2,". First time, first-year wait-listed students (students who met admission requirements but whose final admission was contingent on space availability)","C2. First time, first-year wait-listed students (students who met admission requirements but whose final admission was contingent on space availability) Do you have a policy of placing students on a waiting list? _ X _Yes ___No If yes, please answer the questions below for Fall 2024 admissions: WAIT"
2024-2025,C,C3,. High school completion requirement,C3. High school completion requirement Check the appropriate box to identify your high school completion requirement for degree-seeking entering students: ___ High school diploma is required and GED is accepted ___ High school diploma is required and GED is not accepted _ X _ High school diploma or 
2024-2025,C,C4,. Does your institution require or recommend a general college-preparatory program for degree-seeking students?,C4. Does your institution require or recommend a general college-preparatory program for degree-seeking students? ___ Require _ X _ Recommend ___ Neither require nor recommend
2024-2025,C,C5,. Distribution of high school units required and/or recommended.  Specify the distribution of academic high school course units required and/or recommended of all or most degree-seeking students using,C5. Distribution of high school units required and/or recommended. Specify the distribution of academic high school course units required and/or recommended of all or most degree-seeking students using Carnegie units (one unit equals one year of study or its equivalent). If you use a different syste
2024-2025,C,C6,-C7: Basis for Selection,"C6-C7: Basis for Selection C6. Do you have an open admission policy, under which virtually all secondary school graduates or students with GED equivalency diplomas are admitted without regard to academic record, test scores, or other qualifications? No If so, check which applies: Open admission poli"
2024-2025,C,C7,". Relative importance of each of the following academic and nonacademic factors in your first-time, first- year, degree-seeking general (not including programs with specific criteria) admission decisi","C7. Relative importance of each of the following academic and nonacademic factors in your first-time, first- year, degree-seeking general (not including programs with specific criteria) admission decisions. Academic Very Important Important Considered Not Considered Rigor of secondary school record "
2024-2025,C,C8,. Entrance exams,"C8. Entrance exams A. Does your institution make use of SAT, ACT, or SAT Subject Test scores in admission decisions for first-time, first-year, degree-seeking applicants? _ X _Yes ___No If yes, place check marks in the appropriate boxes below to reflect your institution’s policies for use in admissi"
2024-2025,C,C8B,. Has been removed from the CDS.,C8B. Has been removed from the CDS.
2024-2025,C,C8C,. Has been removed from the CDS.,"C8C. Has been removed from the CDS. D. In addition , does your institution use applicants’ test scores for academic advising? ___Yes _ X _No E. Latest date by which SAT or ACT scores must be received for fall-term admission: Feb. 15 F. If necessary, use this space to clarify your test policies (e.g."
2024-2025,C,C9,"-C12: First-time, first-year Profile","C9-C12: First-time, first-year Profile Provide information for ALL enrolled, degree-seeking, full-time and part-time, first-time, first-year students enrolled in Fall 2024 , including students who began studies during summer, international students/nonresident aliens, and students admitted under spe"
2024-2025,C,C10,". Percent of all degree-seeking, first-time, first-year students who had high school class rank within each of the following ranges (report information for those students from whom you","C10. Percent of all degree-seeking, first-time, first-year students who had high school class rank within each of the following ranges (report information for those students from whom you collected high school rank information) Assessment Percent Percent in top tenth of high school graduating class "
2024-2025,C,C11,". Percentage of all enrolled, degree-seeking, first-time, first-year students who had high school grade-point averages within each of the following ranges (using 4.0 scale).","C11. Percentage of all enrolled, degree-seeking, first-time, first-year students who had high school grade-point averages within each of the following ranges (using 4.0 scale). Report information only for those students from whom you collected high school GPA. Score Range Percent (Students who submi"
2024-2025,C,C12,". Average high school GPA of all degree-seeking, first-time, first-year students who submitted GPA:","C12. Average high school GPA of all degree-seeking, first-time, first-year students who submitted GPA: % Average High School GPA N/Av Percent of total first-time, first-year students who submitted high school GPA: % Percent Submitting GPA N/Av"
2024-2025,C,C13,-C20: Admission Policies,C13-C20: Admission Policies C13. Application fee If your institution has waived its application fee for the Fall 2026 admission cycle please select no. Does your institution have an application fee? _ X _Yes ___No Amount of application fee: $75 Can it be waived for applicants with financial need? _ 
2024-2025,C,C14,. Application closing date,C14. Application closing date Does your institution have an application closing date? _ X _Yes ___No Application closing date (fall): Jan. 1 Priority date: ___
2024-2025,C,C15,". Are first-time, first-year students accepted for terms other than the fall?   ___Yes   _ X _No","C15. Are first-time, first-year students accepted for terms other than the fall? ___Yes _ X _No"
2024-2025,C,C16,. Notification to applicants of admission decision sent  (fill in one only),C16. Notification to applicants of admission decision sent (fill in one only) On a rolling basis beginning (date): ___ By (date): Mar. 20 Other: ___
2024-2025,C,C17,. Reply policy for admitted applicants  (fill in one only),C17. Reply policy for admitted applicants (fill in one only) __: Must reply by (date): ___ __: No set date: ___ _X_: Must reply by May 1 or within __ weeks if notified thereafter __: Other: ___ Deadline for housing deposit (MMDD): __________ Amount of housing deposit: $0 Refundable if student does n
2024-2025,C,C18,. Deferred admission:  Does your institution allow students to postpone enrollment after admission?,"C18. Deferred admission: Does your institution allow students to postpone enrollment after admission? _ X _Yes ___No If yes, maximum period of postponement: 2 years"
2024-2025,C,C19,". Early admission of high school students: Does your institution allow high school students to enroll as full- time, first-time, first-year students one year or more before high school graduation?","C19. Early admission of high school students: Does your institution allow high school students to enroll as full- time, first-time, first-year students one year or more before high school graduation? _ X _Yes ___No"
2024-2025,C,C20,. Common application:  Question removed from CDS. (Initiated during 2006-2007 cycle),C20. Common application: Question removed from CDS. (Initiated during 2006-2007 cycle)
2024-2025,C,C21,-C22: Early Decision and Early Action Plans,C21-C22: Early Decision and Early Action Plans C21. Early decision: Does your institution offer an early decision plan (an admission plan that permits students to apply and be notified of an admission decision well in advance of the regular notification date and that asks students to commit to atten
2024-2025,C,C22,. Early action:  Do you have a nonbinding early action plan whereby students are notified of an admission decision well in advance of the regular notification date but do not have to commit to attendi,"C22. Early action: Do you have a nonbinding early action plan whereby students are notified of an admission decision well in advance of the regular notification date but do not have to commit to attending your college? _ X _Yes ___No If “yes,” please complete the following: Early action closing date"
2024-2025,D,D1,.  Does your institution enroll transfer students?  _ X _Yes   ___No,"D1. Does your institution enroll transfer students? _ X _Yes ___No (If no, please skip to Section E) If yes, may transfer students earn advanced standing credit by transferring credits earned from course work completed at other colleges/universities? _ X _Yes ___No"
2024-2025,D,D2,".  Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in Fall 2024.","D2. Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in Fall 2024. Applicants Admitted Applicants Enrolled Applicants Men 864 22 18 Women 330 8 8 Another Gender 53 1 1 Gender Unknown 99 1 1 Total 1,346 32 28 Application for Admission"
2024-2025,D,D3,.  Indicate terms for which transfers may enroll:,D3. Indicate terms for which transfers may enroll: _ X _Fall ___Winter _ X _Spring ___Summer
2024-2025,D,D4,. Must a transfer applicant have a minimum number of credits completed or else must apply as an entering first-year student?,"D4. Must a transfer applicant have a minimum number of credits completed or else must apply as an entering first-year student? __Yes _ X _No If yes, what is the minimum number of credits and the unit of measure? __"
2024-2025,D,D5,.  Indicate all items required of transfer students to apply for admission:,D5. Indicate all items required of transfer students to apply for admission: Required of All Recommended of All Recommended of Some Required of Some Not required High school transcript X College transcript(s) X Essay or personal statement X Interview X Standardized test scores X Statement of good st
2024-2025,D,D6,".  If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale):   n/a","D6. If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale): n/a"
2024-2025,D,D7,".  If a minimum college grade point average is required of transfer applicants, specify (on a 4.0 scale):   n/a","D7. If a minimum college grade point average is required of transfer applicants, specify (on a 4.0 scale): n/a"
2024-2025,D,D8,.  List any other application requirements specific to transfer applicants:,D8. List any other application requirements specific to transfer applicants:
2024-2025,D,D9,".  List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed on a continuous or rolling basis, place a check mark in the “Rolling ","D9. List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed on a continuous or rolling basis, place a check mark in the “Rolling admission”column. Priority Date Closing Date Notification Date Reply Date Rolling Admission Fall n/"
2024-2025,D,D10,".  Does an open admission policy, if reported, apply to transfer students? N /Ap    ___Yes   ___No","D10. Does an open admission policy, if reported, apply to transfer students? N /Ap ___Yes ___No"
2024-2025,D,D11,".  Describe additional requirements for transfer admission, if applicable:","D11. Describe additional requirements for transfer admission, if applicable: Transfer Credit Policies"
2024-2025,D,D12,.  Report the lowest grade earned for any course that may be transferred for credit:   B,D12. Report the lowest grade earned for any course that may be transferred for credit: B
2024-2025,D,D13,.  Maximum number of credits or courses that may be transferred from a two-year institution:  n/a,D13. Maximum number of credits or courses that may be transferred from a two-year institution: n/a Number:___ Unit type: ___
2024-2025,D,D14,.  Maximum number of credits or courses that may be transferred from a four-year institution:  n/a,D14. Maximum number of credits or courses that may be transferred from a four-year institution: n/a Number:___ Unit type: ___
2024-2025,D,D15,.  Minimum number of credits that transfers must complete at your institution to earn an associate degree:   n/a,D15. Minimum number of credits that transfers must complete at your institution to earn an associate degree: n/a
2024-2025,D,D16,.  Minimum number of credits that transfers must complete at your institution to earn a bachelor’s degree:   See D17,D16. Minimum number of credits that transfers must complete at your institution to earn a bachelor’s degree: See D17
2024-2025,D,D17,.  Describe other transfer credit policies:,"D17. Describe other transfer credit policies: In order to apply, applicant must have minimum of 2 semesters of college, but not more than 5 semesters, at the time they would enroll. Transfer credit is assessed by each academic department on a course by course basis. Enrolling transfer students are r"
2024-2025,D,D18,.  Does your institution accept the following military/veteran transfer credits:,D18. Does your institution accept the following military/veteran transfer credits: Yes No American Council on Education (ACE) ___ _ X _ College Level Examination Program (CLEP) ___ _ X _ DANTES Subject Standardized Tests (DSST) ___ _ X _
2024-2025,D,D19,.  Maximum number of credits or courses that may be transferred based on military education evaluated by the American Council on Education (ACE): N/A p,D19. Maximum number of credits or courses that may be transferred based on military education evaluated by the American Council on Education (ACE): N/A p Number:___ Unit type: ___
2024-2025,D,D20,.  Maximum number of credits or courses that may be transferred based on Department of Defense supported prior learning assessments (College Level Examination Program (CLEP) or DANTES Subject Standard,D20. Maximum number of credits or courses that may be transferred based on Department of Defense supported prior learning assessments (College Level Examination Program (CLEP) or DANTES Subject Standardized Tests (DSST)): N/Ap Number:___ Unit type: ___
2024-2025,D,D21,.  Are the military/veteran credit transfer policies published on your website?: N/Ap    ___Yes   ___No,"D21. Are the military/veteran credit transfer policies published on your website?: N/Ap ___Yes ___No If yes, please provide the URL where the policy can be located: Credit policies apply to all student and can be found at: https://registrar.mit.edu/registration-academics/transfer-credit"
2024-2025,D,D22,.  Describe other military/veteran transfer credit policies unique to your institution:,D22. Describe other military/veteran transfer credit policies unique to your institution: Credit policies are for all students. Military/veteran credit transfer policies are the same.
2024-2025,E,E1,. Special study options:  Identify those programs available at your institution. Refer to the glossary for definitions.,E1. Special study options: Identify those programs available at your institution. Refer to the glossary for definitions. ___ Accelerated program ___ Honors program _ X _ Cooperative education program ___ Independent study _ X _ Cross-registration _ X _ Internships ___ Distance learning ___ Liberal a
2024-2025,E,E2,. Has been removed from the CDS.,E2. Has been removed from the CDS.
2024-2025,E,E3,. Areas in which all or most students are required to complete some course work prior to graduation:,E3. Areas in which all or most students are required to complete some course work prior to graduation: _ X _ Arts/fine arts _ X _ Humanities ___ Computer literacy _ X _ Mathematics ___ English (including composition) ___ Philosophy ___ Foreign languages _ X _ Sciences (biological or physical) ___ Hi
2024-2025,F,F1,". Percentages of first-time, first-year degree-seeking students and degree-seeking undergraduates enrolled in Fall 2024 who fit the following categories:","F1. Percentages of first-time, first-year degree-seeking students and degree-seeking undergraduates enrolled in Fall 2024 who fit the following categories: First-time, first-year students Undergraduates Percent who are from out of state (exclude international/nonresident aliens from the numerator an"
2024-2025,F,F2,. Activities offered  Identify those programs available at your institution.,F2. Activities offered Identify those programs available at your institution. _ X _ Campus Ministries _ X _ Literary magazine _ X _ Radio station _ X _ Choral groups _ X _ Marching band _ X _ Student government _ X _ Concert band _ X _ Model UN _ X _ Student newspaper _ X _ Dance _ X _ Music ensembl
2024-2025,F,F3,. ROTC  (program offered in cooperation with Reserve Officers’ Training Corps),F3. ROTC (program offered in cooperation with Reserve Officers’ Training Corps) Army ROTC is offered: _ X _ On campus ___ At cooperating institution (name): Naval ROTC is offered: _ X _ On campus ___ At cooperating institution (name): Air Force ROTC is offered: _ X _ On campus ___ At cooperating ins
2024-2025,F,F4,". Housing:  Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution.","F4. Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution. _ X _ Coed residence halls _ X _ Fraternity/sorority housing ___ Men’s residence halls _ X _ Cooperative housing _ X _ Women’s residence dorms _ X _ Theme housing _ X _ "
2024-2025,G,G0,. Please provide the URL of your institution’s net price calculator:   https://npc.collegeboard.org/student/app/mit,G0. Please provide the URL of your institution’s net price calculator: https://npc.collegeboard.org/student/app/mit Provide 2025-2026 academic year costs of attendance for the following categories that are applicable to your institution. __ Check here if your institution’s 2025-2026 academic year co
2024-2025,G,G1,". Undergraduate full-time tuition, required fees, room and board","G1. Undergraduate full-time tuition, required fees, room and board List the typical tuition, required fees, and room and board for a full-time undergraduate student for the FULL 2025-2026 academic year. (30 semester hours or 45 quarter hours for institutions that derive annual tuition by multiplying"
2024-2025,G,G2,. Number of credits per term a student can take for the stated full-time tuition:,G2. Number of credits per term a student can take for the stated full-time tuition: 10 minimum no maximum
2024-2025,G,G3,". Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)?  No","G3. Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)? No"
2024-2025,G,G4,. Do tuition and fees vary by undergraduate instructional program?  No,"G4. Do tuition and fees vary by undergraduate instructional program? No If yes, what percentage of full-time undergraduates pay more than the tuition and fees reported in G1? ___"
2024-2025,G,G5,. Provide the estimated expenses for a typical full-time undergraduate student:,"G5. Provide the estimated expenses for a typical full-time undergraduate student: Residents Commuters (living at home) Commuters (not living at home) Books and supplies: $910 $910 $910 Housing only: Not Applicable Not Applicable $13,614 Food only: Not Applicable $7,650 $7,650 Food and housing total*"
2024-2025,G,G6,. Undergraduate per-credit-hour charges (tuition only):,"G6. Undergraduate per-credit-hour charges (tuition only): PRIVATE INSTITUTIONS: $2,988 PUBLIC INSTITUTIONS: In-district: In-state (out-of-district): Out-of-state: NONRESIDENT ALIENS:"
2024-2025,H,H1,".  Enter total dollar amounts  awarded  to enrolled full-time and less than full-time degree-seeking undergraduates  (using the   same cohort reported in CDS Question B1, “total degree-seeking” underg","H1. Enter total dollar amounts awarded to enrolled full-time and less than full-time degree-seeking undergraduates (using the same cohort reported in CDS Question B1, “total degree-seeking” undergraduates) in the following categories. If the data being reported are final figures for the 2023-2024 ac"
2024-2025,H,H2,. Number of Enrolled Students Awarded Aid:  List the number of degree-seeking full-time and less-than-full-time undergraduates who applied for and were awarded financial aid from any source.,H2. Number of Enrolled Students Awarded Aid: List the number of degree-seeking full-time and less-than-full-time undergraduates who applied for and were awarded financial aid from any source. Aid that is non-need-based but that was used to meet need should be counted as need-based aid. Numbers shoul
2024-2025,H,H2A,. Number of Enrolled Students Awarded Non-need-based Scholarships and Grants:  List the number of degree-seeking full-time and less-than-full-time undergraduates who had no financial need and who were,H2A. Number of Enrolled Students Awarded Non-need-based Scholarships and Grants: List the number of degree-seeking full-time and less-than-full-time undergraduates who had no financial need and who were awarded institutional non-need-based scholarship or grant aid. Numbers should reflect the cohort 
2024-2025,H,H4,". Provide the number of students in the 2024 undergraduate class who started at your institution as first-time students and received a bachelor’s degree between July 1, 2023 and June 30, 2024. Exclude","H4. Provide the number of students in the 2024 undergraduate class who started at your institution as first-time students and received a bachelor’s degree between July 1, 2023 and June 30, 2024. Exclude students who transferred into your institution. 1,078"
2024-2025,H,H5,".  Number and percent of students in class (defined in H4 above) borrowing from federal, nonfederal, and any loan sources, and the average (or mean) amount borrowed.","H5. Number and percent of students in class (defined in H4 above) borrowing from federal, nonfederal, and any loan sources, and the average (or mean) amount borrowed. The “Average per-undergraduate-borrower cumulative principal borrowed,” is designed to provide better information about student borro"
2024-2025,H,H6,.  Indicate your institution’s policy regarding institutional scholarship or grant aid for undergraduate degree-seeking nonresident aliens:,H6. Indicate your institution’s policy regarding institutional scholarship or grant aid for undergraduate degree-seeking nonresident aliens: _ X _ Institutional need-based scholarship or grant aid is available ___ Institutional non-need-based scholarship or grant aid is available ___ Institutional s
2024-2025,H,H7,.  Check off all financial aid forms nonresident first-year financial aid applicants must submit:,H7. Check off all financial aid forms nonresident first-year financial aid applicants must submit: ___ Institution’s own financial aid form _ X _ CSS Profile _ X _ Other: Equivalent of parents’ complete federal income tax returns (or wage statements) from two years ago. CSS Business/Farm Supplement 
2024-2025,H,H8,.  Check off all financial aid forms domestic first-year financial aid applicants must submit:,H8. Check off all financial aid forms domestic first-year financial aid applicants must submit: _ X _ FAFSA ___ Institution’s own financial aid form _ X _ CSS Profile ___ State aid form ___ Business/Farm Supplement _ X _ Other: Parents’ complete federal income tax returns and W2s from two years ago.
2024-2025,H,H9,.  Indicate filing dates for first-year students:,H9. Indicate filing dates for first-year students: Priority date for filing required financial aid forms: Feb. 15 Deadline for filing required financial aid forms: No deadline for filing required forms (applications processed on a rolling basis):___
2024-2025,H,H10,.  Indicate notification dates for first-year students (answer a or b):,"H10. Indicate notification dates for first-year students (answer a or b): a) Students notified on or about (date): b) Students notified on a rolling basis: _X_Yes ___No If yes, starting date: _3/17__"
2024-2025,H,H11,.  Indicate reply dates:,H11. Indicate reply dates: Students must reply by (date): There is no Financial Aid reply date as MIT does not require active acceptance of awards or within ___ weeks of notification. Types of Aid Available Please check off all types of aid available to undergraduates at your institution:
2024-2025,H,H12,.  Loans,H12. Loans _ X _ Federal Direct Subsidized Stafford Loans _ X _ Federal Direct Unsubsidized Stafford Loans _ X _ Federal Direct PLUS Loans ___ Federal Nursing Loans ___ State Loans _ X _ College/university loans from institutional funds _X_ Other (specify): Private loans
2024-2025,H,H13,.  Scholarships and Grants,H13. Scholarships and Grants _ X _ Federal Pell _ X _ Federal SEOG _ X _ State scholarships/grants _ X _ Private scholarships _ X _ College/university scholarship or grant aid from institutional funds _ X _ United Negro College Fund ___ Federal Nursing Scholarship ___ Other (specify): ___
2024-2025,H,H14,.  Check off criteria used in awarding institutional aid. Check all that apply.,H14. Check off criteria used in awarding institutional aid. Check all that apply. Non-need based Need-based Academics __ __ Alumni affiliations __ __ Art __ __ Athletics __ __ Job skills __ __ ROTC __ Leadership __ __ Music/drama __ __ Religious affiliation __ __ State/district residency __ __
2024-2025,H,H15,".  If your institution has recently implemented any major financial aid policy, program, or initiative to make your institution more affordable to incoming students such as replacing loans with grants","H15. If your institution has recently implemented any major financial aid policy, program, or initiative to make your institution more affordable to incoming students such as replacing loans with grants, or waiving costs for families below a certain income level please provide details below: Beginni"
2023-2024,A,A1,. Address Information,"A1. Address Information Name of College or University: Massachusetts Institute of Technology Street Address: 77 Massachusetts Avenue City, State, Zip, Country: Cambridge, MA 02139 USA Main Phone Number: 617.253.1000 Main Institution Website: http://web.mit.edu/ Main Institution Email: ___ Admissions"
2023-2024,A,A2,. Source of institutional control  (check one only),A2. Source of institutional control (check one only) ___ Public _ X _ Private (nonprofit) ___ Proprietary
2023-2024,A,A3,. Classify your undergraduate institution:,A3. Classify your undergraduate institution: _ X _ Coeducational college ___ Men’s college ___ Women’s college
2023-2024,A,A4,. Academic year calendar,"A4. Academic year calendar If your academic year has changed because of the COVID-19 pandemic, please indicate as other below. ___ Semester _ X _ 4-1-4 ___ Quarter ___ Continuous ___ Trimester ___ Differs by program (describe): ___ Other (describe):"
2023-2024,A,A5,. Degrees offered by your institution,A5. Degrees offered by your institution ___ Certificate ___ Postbachelor’s certificate ___ Diploma _ X _ Master’s ___ Associate ___ Post-master’s certificate ___ Transfer _ X _ Doctoral degree–research/scholarship ___ Terminal ___ Doctoral degree–professional practice _ X _ Bachelor’s ___ Doctoral d
2023-2024,A,A6,". Diversity, Equity, and Inclusion","A6. Diversity, Equity, and Inclusion If you have a diversity, equity, and inclusion office or department, please provide the URL of the corresponding Web page: https://iceo.mit.edu/"
2023-2024,B,B1,. Institutional Enrollment–Men and Women,"B1. Institutional Enrollment–Men and Women Provide numbers of students for each of the following categories as of the institution’s official fall reporting date or as of October 15, 2023 . FULL-TIME PART-TIME Men Women Another Gender Men Women Another Gender Undergraduates Students Not Available Not"
2023-2024,B,B2,. Enrollment by Racial/Ethnic Category.,"B2. Enrollment by Racial/Ethnic Category. Provide numbers of undergraduate students for each of the following categories as of the institution’s official fall reporting date or as of October 15, 2023 . Include international students only in the category “Nonresident aliens.” Complete the “Total Unde"
2023-2024,B,B3,". Number of degrees awarded by your institution from  July 1, 2022, to June 30, 2023.","B3. Number of degrees awarded by your institution from July 1, 2022, to June 30, 2023. Certificate/diploma ___ Associate degrees ___ Bachelor’s degrees 1,146 Postbachelor’s certificates ___ Master’s degrees 2,031 Post-master’s certificates ___ Doctoral degrees – research/scholarship 684 Doctoral deg"
2023-2024,B,B4,-B21: Graduation Rates,"B4-B21: Graduation Rates The items in this section correspond to data elements collected by the IPEDS Web-based Data Collection System’s Graduation Rate Survey (GRS). For complete instructions and definitions of data elements, see the IPEDS GRS Forms and Instructions for the 2023-2024 Survey. In the"
2023-2024,B,B22,. Retention Rates,"B22. Retention Rates Report for the cohort of all full-time, first-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered in Fall 2022 (or the preceding summer term). The initial cohort may be adjusted for students who departed for the following reasons: Death Permanent Di"
2023-2024,C,C1,-C2: Applications,"C1-C2: Applications C1. First-time, first-year students: Provide the number of degree-seeking, first-time, first-year students who applied, were admitted, and enrolled (full- or part-time) in 2023 . Include early decision, early action, and students who began studies during summer in this cohort. Ap"
2023-2024,C,C2,". First time, first-year wait-listed students (students who met admission requirements but whose final admission was contingent on space availability)","C2. First time, first-year wait-listed students (students who met admission requirements but whose final admission was contingent on space availability) Do you have a policy of placing students on a waiting list? _ X _Yes ___No If yes, please answer the questions below for Fall 2023 admissions: WAIT"
2023-2024,C,C3,. High school completion requirement,C3. High school completion requirement Check the appropriate box to identify your high school completion requirement for degree-seeking entering students: ___ High school diploma is required and GED is accepted ___ High school diploma is required and GED is not accepted _ X _ High school diploma or 
2023-2024,C,C4,. Does your institution require or recommend a general college-preparatory program for degree-seeking students?,C4. Does your institution require or recommend a general college-preparatory program for degree-seeking students? ___ Require _ X _ Recommend ___ Neither require nor recommend
2023-2024,C,C5,. Distribution of high school units required and/or recommended.  Specify the distribution of academic high school course units required and/or recommended of all or most degree-seeking students using,C5. Distribution of high school units required and/or recommended. Specify the distribution of academic high school course units required and/or recommended of all or most degree-seeking students using Carnegie units (one unit equals one year of study or its equivalent). If you use a different syste
2023-2024,C,C6,-C7: Basis for Selection,"C6-C7: Basis for Selection C6. Do you have an open admission policy, under which virtually all secondary school graduates or students with GED equivalency diplomas are admitted without regard to academic record, test scores, or other qualifications? No If so, check which applies: Open admission poli"
2023-2024,C,C7,". Relative importance of each of the following academic and nonacademic factors in your first-time, first-year, degree-seeking general (not including programs with specific criteria) admission decisio","C7. Relative importance of each of the following academic and nonacademic factors in your first-time, first-year, degree-seeking general (not including programs with specific criteria) admission decisions. Very Important Important Considered Not Considered Academic Rigor of secondary school record X"
2023-2024,C,C8,. Entrance exams,"C8. Entrance exams A. Does your institution make use of SAT, ACT, or SAT Subject Test scores in admission decisions for first-time, first-year, degree-seeking applicants? _ X _Yes ___No If yes, place check marks in the appropriate boxes below to reflect your institution’s policies for use in admissi"
2023-2024,C,C8B,. Has been removed from the CDS.,C8B. Has been removed from the CDS.
2023-2024,C,C8C,. Has been removed from the CDS.,"C8C. Has been removed from the CDS. D. In addition , does your institution use applicants’ test scores for academic advising? ___Yes _ X _No E. Latest date by which SAT or ACT scores must be received for fall-term admission: Feb. 15 F. If necessary, use this space to clarify your test policies (e.g."
2023-2024,C,C9,"-C12: First-time, first-year Profile","C9-C12: First-time, first-year Profile Provide information for ALL enrolled, degree-seeking, full-time and part-time, first-time, first-year students enrolled in Fall 2023 , including students who began studies during summer, international students/nonresident aliens, and students admitted under spe"
2023-2024,C,C10,".       Percent of all degree-seeking, first-time, first-year students who had high school class rank within each of the following ranges (report information for those students from whom you collected","C10. Percent of all degree-seeking, first-time, first-year students who had high school class rank within each of the following ranges (report information for those students from whom you collected high school rank information) Assessment Percent Percent in top tenth of high school graduating class "
2023-2024,C,C11,".  Percentage of all enrolled, degree-seeking, first-time, first-year students who had high school grade-point averages within each of the following ranges (using 4.0 scale).","C11. Percentage of all enrolled, degree-seeking, first-time, first-year students who had high school grade-point averages within each of the following ranges (using 4.0 scale). Report information only for those students from whom you collected high school GPA. Score Range Percent (Students who submi"
2023-2024,C,C12,". Average high school GPA of all degree-seeking, first-time, first-year students who submitted GPA:","C12. Average high school GPA of all degree-seeking, first-time, first-year students who submitted GPA: % Average High School GPA N/Av Percent of total first-time, first-year students who submitted high school GPA: % Percent Submitting GPA N/Av"
2023-2024,C,C13,-C20: Admission Policies,C13-C20: Admission Policies C13. Application fee If your institution has waived its application fee for the Fall 2025 admission cycle please select no. Does your institution have an application fee? _ X _Yes ___No Amount of application fee: $75 Can it be waived for applicants with financial need? _ 
2023-2024,C,C14,. Application closing date,C14. Application closing date Does your institution have an application closing date? _ X _Yes ___No Application closing date (fall): Jan. 1 Priority date: ___
