year,section,field,label,raw_preview
2024-2025,C,C11,". Percentage of all enrolled, degree-seeking, first- me, first-year (freshman) students who had high school grade-","C11. Percentage of all enrolled, degree-seeking, first- me, first-year (freshman) students who had high school grade- point averages within each of the following ranges (using 4.0 scale). Report informa on only for those students from whom you collected high school GPA. Percent who had GPA of 4.0 46"
2024-2025,C,C12,". High school GPA of all degree-seeking, first- me, first-year (freshman) students:","C12. High school GPA of all degree-seeking, first- me, first-year (freshman) students: Average high school GPA of all degree-seeking, first- me, first-year (freshman) students who submi ed GPA 3.89 Percent of total first- me, first-year (freshman) students who submi ed high school GPA: 98.0% Admissi"
2024-2025,C,C13,. Applica on fee,"C13. Applica on fee Does your ins tu on have an applica on fee? Yes Amount of applica on fee: $75 Can it be waived for applicants with financial need? Yes If you have an applica on fee and an on-line applica on op on, please indicate policy for students who apply online: Same fee Can on-line applica"
2024-2025,C,C14,. Applica on closing date,C14. Applica on closing date Does your ins tu on have an applica on closing date? Yes Applica on closing date (fall): January 1 (December 1 for Drama and Music) Priority date:
2024-2025,C,C15,". Are first- me, first-year students accepted for terms other than the fall? No","C15. Are first- me, first-year students accepted for terms other than the fall? No"
2024-2025,C,C16,. No fica on to applicants of admission decision sent: By April 1,C16. No fica on to applicants of admission decision sent: By April 1
2024-2025,C,C17,. Reply policy for admi ed applicants,C17. Reply policy for admi ed applicants Must reply by May 1 Housing deposit deadline and amount: May 31 — $800 (not refundable if student does not enroll)
2024-2025,C,C18,. Deferred admission,"C18. Deferred admission Does your ins tu on allow students to postpone enrollment a er admission? Yes If yes, maximum period of postponement? Two years"
2024-2025,C,C19,. Early admission of high school students:,"C19. Early admission of high school students: Does your ins tu on allow high school students to enroll as full- me, first- me, first-year (freshman) students one year or more before high school gradua on? Yes Early Decision and Early Ac on Plans"
2024-2025,C,C21,. Early decision:,"C21. Early decision: Does your ins tu on oﬀer an early decision plan (an admission plan that permits students to apply and be no fied of an admission decision well in advance of the regular no fica on date and that asks students to commit to a ending if accepted) for first- me, first-year (freshman)"
2024-2025,C,C22,. Early ac on:,C22. Early ac on: Do you have a nonbinding early ac on plan whereby students are no fied of an admission decision well in advance of the regular no fica on date but do not have to commit to a ending your college? No CARNEGIE MELLON UNIVERSITY COMMON DATA SET 2024-2025 13
2024-2025,D,D1,. Does your ins tu on enroll transfer students?,"D1. Does your ins tu on enroll transfer students? Yes - If yes, may transfer students earn advanced standing credit by transferring credits from course work completed at other colleges/universi es? Yes"
2024-2025,D,D2,". Provide the number of students who applied, were admi ed, and enrolled as degree-seeking transfer students","D2. Provide the number of students who applied, were admi ed, and enrolled as degree-seeking transfer students in Fall 2024. Applicants Admi ed Applicants Enrolled Applicants Men 1,084 52 21 Women 540 41 15 Another Gender 64 1 1 Total 1,688 94 37 Applica on for Admission"
2024-2025,D,D3,. Indicate terms for which transfers may enroll:,"D3. Indicate terms for which transfers may enroll: Fall, Spring (depending on college)"
2024-2025,D,D4,. Must a transfer applicant have a minimum number of credits completed or else must apply as an entering,D4. Must a transfer applicant have a minimum number of credits completed or else must apply as an entering freshman? No
2024-2025,D,D5,. Indicate all items required of transfer students to apply for admission:,D5. Indicate all items required of transfer students to apply for admission: Required Recommended Recommended Required Not of All of All of Some of Some Required High school transcript X College transcript(s) X Essay or personal statement X Interview X Standardized test scores X Statement of good st
2024-2025,D,D6,". If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale):","D6. If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale):"
2024-2025,D,D7,". If a minimum college grade point average is required of transfer applicants, specify (on a 4.0 scale):","D7. If a minimum college grade point average is required of transfer applicants, specify (on a 4.0 scale):"
2024-2025,D,D8,. List any other applica on requirements specific to transfer applicants:,"D8. List any other applica on requirements specific to transfer applicants: Transfer applicants must submit a college transcript in addi on to a high school transcript, and email a copy of course descrip ons from a college catalog from each college/university a ended. A recommenda on from a professo"
2024-2025,D,D9,". List applica on priority, closing, no fica on, and candidate reply dates for transfer students. If applica ons are","D9. List applica on priority, closing, no fica on, and candidate reply dates for transfer students. If applica ons are reviewed on a con nuous or rolling basis, place a check mark in the “Rolling admission” column. Priority Date Closing Date No fica on Date Reply Date Rolling Admission Fall February"
2024-2025,D,D10,". Does an open admission policy, if reported, apply to transfer students?","D10. Does an open admission policy, if reported, apply to transfer students?"
2024-2025,D,D11,". Describe addi onal requirements for transfer admission, if applicable:","D11. Describe addi onal requirements for transfer admission, if applicable: Transfer applicants must submit a college transcript in addi on to a high school transcript and email a copy of course descrip ons from a college catalog from each college/university a ended. A recommenda on from a professor"
2024-2025,D,D12,. Report the lowest grade earned for any course that may be transferred for credit:,D12. Report the lowest grade earned for any course that may be transferred for credit:
2024-2025,D,D13,. Maximum number of credits that transfers must complete at your ins tu on to earn an associate degree:,D13. Maximum number of credits that transfers must complete at your ins tu on to earn an associate degree:
2024-2025,D,D14,. Maximum number of credits that transfers must complete at your ins tu on to earn a bachelor’s degree:,D14. Maximum number of credits that transfers must complete at your ins tu on to earn a bachelor’s degree:
2024-2025,D,D15,. Minimum number of credits that transfers must complete at your ins tu on to earn an associate degree:,D15. Minimum number of credits that transfers must complete at your ins tu on to earn an associate degree:
2024-2025,D,D16,. Minimum number of credits that transfers must complete at your ins tu on to earn a bachelor’s degree:,D16. Minimum number of credits that transfers must complete at your ins tu on to earn a bachelor’s degree:
2024-2025,D,D17,. Describe other transfer credit policies:,D17. Describe other transfer credit policies: Transfer credit evaluated on an individual basis and varies by college. CARNEGIE MELLON UNIVERSITY COMMON DATA SET 2024-2025 15
2024-2025,D,D18,. Does your ins tu on accept the following military/veteran transfer credits:,D18. Does your ins tu on accept the following military/veteran transfer credits: Yes No American Council on Educa on (ACE) X College Level Examina on Program (CLEP) X DANTES Subject Standardized Tests (DSST) X
2024-2025,D,D19,.,D19. Number Unit Type Maximum number of credits or courses that may be transferred based on mili- N/A N/A tary educa on evaluated by the American Council on Educa on (ACE)
2024-2025,D,D20,.,D20. Number Unit Type Maximum number of credits or courses that may be transferred based on De- N/A N/A partment of Defense supported prior learning assessments (College Level Ex- amina on Program (CLEP) or DANTES Subject Standardized Tests (DSST)):
2024-2025,D,D21,.,"D21. Yes No Are the military/veteran credit transfer policies published on your website? X If yes, please provide the URL where the policy can be located: If yes, please provide the URL where the policy can be located: h ps://www.cmu.edu/hub/registrar/veterans-benefits/"
2024-2025,D,D22,. Describe other military/veteran transfer credit policies unique to your ins tu on:,D22. Describe other military/veteran transfer credit policies unique to your ins tu on: CARNEGIE MELLON UNIVERSITY COMMON DATA SET 2024-2025 16
2024-2025,E,E1,. Special study op ons: Iden fy those programs available at your ins tu on. Refer to the glossary for defini ons.,E1. Special study op ons: Iden fy those programs available at your ins tu on. Refer to the glossary for defini ons. X Accelerated Program X Independent study X Comprehensive transi on and postsecondary program X Internships for students with intellectual disabili es X Cross-registra on X Liberal art
2024-2025,E,E3,. Areas in which all or most students are required to complete some course work prior to gradua on:,E3. Areas in which all or most students are required to complete some course work prior to gradua on: Arts/fine arts Intensive wri ng X Computer literacy Mathema cs English (including composi on) Philosophy Foreign languages Sciences (biological or physical) History Social science Physical Educa on 
2024-2025,F,F1,". Percentages of first- me, full- me (freshman) degree-seeking students and degree-seeking undergraduates","F1. Percentages of first- me, full- me (freshman) degree-seeking students and degree-seeking undergraduates enrolled in Fall 2024 who fit the following categories: First- me, first-year Undergraduates (freshman) students Percent who are from out of state (exclude interna onal/nonresident aliens 88.4"
2024-2025,F,F2,. Ac vi es oﬀered:,F2. Ac vi es oﬀered: X Campus Ministries X Literary magazine X Radio sta on X Choral groups X Marching band X Student government X Concert band X Model UN X Student newspaper X Dance X Music ensembles X Student-run film society X Drama/theater X Musical theater X Symphony orchestra X Interna onal st
2024-2025,F,F3,. ROTC (program oﬀered in coopera on with Reserve Oﬃcers’ Training Corps),F3. ROTC (program oﬀered in coopera on with Reserve Oﬃcers’ Training Corps) Army ROTC is oﬀered: On campus X At coopera ng ins tu on (name): University of Pi sburgh Naval ROTC is oﬀered: Marine Op on is oﬀered: X X On campus At coopera ng ins tu on (name): Air Force ROTC is oﬀered: On campus X At co
2024-2025,F,F4,". Housing: check all types of college-owned, -operated, or –aﬃliated housing available for your undergraduates at","F4. Housing: check all types of college-owned, -operated, or –aﬃliated housing available for your undergraduates at your ins tu on. X Coed dorms X Special housing for disabled students X Men’s dorms Special housing for interna onal students X Women’s dorms X Fraternity/sorority housing Apartments fo"
2024-2025,G,G0,. Please provide the URL of your ins tu on’s net price calculator:,G0. Please provide the URL of your ins tu on’s net price calculator: h ps://admission.enrollment.cmu.edu/pages/net-price-calculator Provide 2025-2026 academic year costs of a endance for the following categories that are applicable to your ins tu- on:
2024-2025,G,G1,". Undergraduate full- me tui on, required fees, room and board","G1. Undergraduate full- me tui on, required fees, room and board List the typical tui on, required fees, and room and board for a full- me undergraduate student for the FULL 2025- 2026 academic year. A full academic year refers to the period of me generally extending from September to June; usually "
2024-2025,G,G2,. Number of credits per term a student can take for the states full- me tui on: _____minimum _____maximum,G2. Number of credits per term a student can take for the states full- me tui on: _____minimum _____maximum
2024-2025,G,G3,". Do tui on and fees vary by year of study (e.g., sophomore, junior, senior)?        Yes        X No","G3. Do tui on and fees vary by year of study (e.g., sophomore, junior, senior)? Yes X No"
2024-2025,G,G4,. Do tui on and fees vary by undergraduate instruc onal program?             Yes     X     No,"G4. Do tui on and fees vary by undergraduate instruc onal program? Yes X No If yes, what percentage of full- me undergraduates pay more than the tui on and fees reported in G1? CARNEGIE MELLON UNIVERSITY COMMON DATA SET 2024-2025 20"
2024-2025,G,G5,. Provide the es mated expenses for a typical full- me undergraduate student:,"G5. Provide the es mated expenses for a typical full- me undergraduate student: Residents Commuters Commuters (living at home) (not living at home) Books and supplies $1,000 $1,000 $1,000 Room only $9,750 Board only $3,822 $7,334 Room and board total (if your college cannot provide separate room and"
2024-2025,G,G6,. Undergraduate per-credit-hour charges (tui on only): $931,G6. Undergraduate per-credit-hour charges (tui on only): $931 PRIVATE INSTITUTIONS: CARNEGIE MELLON UNIVERSITY COMMON DATA SET 2024-2025 21
2024-2025,H,H1,. Enter total dollar amounts awarded to enrolled full- me and less than full- me degree-seeking undergraduates,"H1. Enter total dollar amounts awarded to enrolled full- me and less than full- me degree-seeking undergraduates in the following categories. Include aid awarded to interna onal students (i.e., those not qualifying for federal aid). Aid that is non-need-based but that was used to meet need should be"
2024-2025,H,H2,. Number of Enrolled Students Awarded Aid: List the number of degree-seeking full- me and less-than-full- me,H2. Number of Enrolled Students Awarded Aid: List the number of degree-seeking full- me and less-than-full- me undergraduates who applied for and were awarded financial aid from any source. Aid that is non-need-based but that was used to meet need should be counted as need-based aid. Numbers should 
2024-2025,H,H4,and H5,"H4 and H5 Include: • 2024 undergraduate class: all students who started at Carnegie Mellon University as first- me students and received a bachelor’s degree between July 1, 2024 and June 30, 2025 • only loans made to students who borrowed while enrolled at Carnegie Mellon University • co-signed loan"
2024-2025,H,H5,". Number and percent of students in class (defined in H4 above) borrowing from federal, non-federal, and any","H5. Number and percent of students in class (defined in H4 above) borrowing from federal, non-federal, and any loan sources, and the average (or mean) amount borrowed: Number in the Percent of the Average per- class (defined class (defined undergraduate- in H4 above) in H4 above) borrower cumula- wh"
2024-2025,H,H6,. Indicate your ins tu on’s policy regarding ins tu onal scholarship and grant aid for undergraduate degree-,H6. Indicate your ins tu on’s policy regarding ins tu onal scholarship and grant aid for undergraduate degree- seeking nonresident (interna onal) students: Ins tu onal need-based scholarship or grant aid is available Ins tu onal non-need-based scholarship or grant aid is available X Ins tu onal scho
2024-2025,H,H7,. Check oﬀ all financial aid forms nonresident alien first-year financial aid applicants must submit:,H7. Check oﬀ all financial aid forms nonresident alien first-year financial aid applicants must submit: Ins tu on’s own financial aid form CSS/Financial Aid PROFILE Interna onal Student’s Financial Aid Applica on Interna onal Student’s Cer fica on of Finances Other: Process for First-Year/Freshman S
2024-2025,H,H8,. Check oﬀ all financial aid forms domes c first-year (freshman) financial aid applicants must submit:,H8. Check oﬀ all financial aid forms domes c first-year (freshman) financial aid applicants must submit: X FAFSA X Noncustodial PROFILE Ins tu on’s own financial aid form Business/Farm Supplement X CSS/Financial Aid PROFILE X Other: parent and student federal tax returns State aid form
2024-2025,H,H9,. Indicate filing dates for first-year (freshman) students:,H9. Indicate filing dates for first-year (freshman) students: Priority date for filing required financial aid forms: Deadline for filing required financial aid forms: February 15 No deadline for filing required forms (applica ons processed on a rolling basis):
2024-2025,H,H10,. Indicate no fica on dates for first-year (freshman) students (answer a or b):,"H10. Indicate no fica on dates for first-year (freshman) students (answer a or b): A. Students no fied on or about (date): April 1 B. Students no fied on a rolling basis: If yes, star ng date:"
2024-2025,H,H11,. Indicate reply dates:,H11. Indicate reply dates: Students must reply by (date): 5/1 or within weeks of no fica on CARNEGIE MELLON UNIVERSITY COMMON DATA SET 2024-2025 26
2024-2025,H,H12,. Loans,H12. Loans FEDERAL DIRECT STUDENT LOAN PROGRAM (DIRECT LOAN) X Direct Subsidized Staﬀord Loans X Direct Unsubsidized Staﬀord Loans X Direct PLUS Loans Federal Perkins Loans Federal Nursing Loans State Loans X College/university loans from ins tu onal funds Other (specify):
2024-2025,H,H13,. Scholarships and Grants,H13. Scholarships and Grants NEED-BASED X Federal Pell X SEOG X State scholarships/grants X Private scholarships X College/university scholarship or grant aid from ins tu onal funds United Negro College Fund Federal Nursing Scholarship Other (specify): CARNEGIE MELLON UNIVERSITY COMMON DATA SET 2024
2024-2025,H,H14,. Check oﬀ criteria used in awarding ins tu onal aid. Check all that apply.,H14. Check oﬀ criteria used in awarding ins tu onal aid. Check all that apply. Non-need Need-based X X Academics Alumni aﬃlia on X X Art Athle cs Job skills X ROTC X X Leadership Minority status X X Music/drama Religious aﬃlia on X X State/district residency
2024-2025,H,H15,". If your ins tu on has recently implemented any major financial aid policy, program, or ini a ve to make your","H15. If your ins tu on has recently implemented any major financial aid policy, program, or ini a ve to make your ins tu on more aﬀordable to incoming students such as replacing loans with grants, or waiving costs for families below a certain income level please provide details below: CARNEGIE MELLO"
2024-2025,I,I1,. Report number of instruc onal faculty members in each category for Fall 2024. Include faculty who are on your,I1. Report number of instruc onal faculty members in each category for Fall 2024. Include faculty who are on your ins tu on's payroll on the census date your ins tu on uses for IPEDS/AAUP. The following defini on of instruc onal faculty is used by the American Associa on of University Professors (AA
2024-2025,I,I2,. Student to Faculty Ra o,"I2. Student to Faculty Ra o Report the Fall 2024 ra o of full- me equivalent students (full- me plus 1/3 part- me) to full- me equivalent instruc- onal faculty (full- me plus 1/3 part- me). In the ra o calcula ons, exclude both faculty and students in stand-alone graduate or professional programs su"
2024-2025,I,I3,. Undergraduate Class Size,"I3. Undergraduate Class Size In the table below, please use the following defini ons to report informa on about the size of classes and class sec- ons oﬀered in the Fall 2024 term. Class Sec ons A class sec on is an organized course oﬀered for credit, iden fied by discipline and number, mee ng at a "
2023-2024,A,A0,. Respondent Informa on (Not for Publica on),"A0. Respondent Informa on (Not for Publica on) Name Cathleen Kisak Title Research Designer and Analyst Oﬃce Ins tu onal Research and Analysis Mailing Address 5000 Forbes Avenue, UTDC Building, Pi sburgh, PA 15213 Phone 412‐268‐7546 Fax N/A E‐mail Address ckisak@andrew.cmu.edu"
2023-2024,A,A1,. Address Informa on,"A1. Address Informa on Name of College or University Carnegie Mellon University Mailing Address 5000 Forbes Avenue, Pi sburgh, PA 15213 Street Address same as mailing address Main Phone Number 412‐268‐2000 WWW Home Page Address h p://www.cmu.edu Admissions Phone Number 412‐268‐2082 Admissions Toll‐f"
2023-2024,A,A2,. Source of ins tu onal control:,A2. Source of ins tu onal control: Private (nonprofit)
2023-2024,A,A3,. Classify your undergraduate ins tu on:,A3. Classify your undergraduate ins tu on: Coeduca onal college
2023-2024,A,A4,. Academic year calendar:,A4. Academic year calendar: Semester
2023-2024,A,A5,. Degrees oﬀered by your ins tu on:,A5. Degrees oﬀered by your ins tu on: Bachelor’s Post‐bachelor’s cer ficate Master’s Post‐master’s cer ficate Doctoral degree—research/scholarship
2023-2024,A,A6,". Diversity, Equity, and Inclusion Web Page:","A6. Diversity, Equity, and Inclusion Web Page: h ps://www.cmu.edu/diversity/ CARNEGIE MELLON UNIVERSITY COMMON DATA SET 2023‐2024 2"
2023-2024,B,B1,". Ins tu onal Enrollment ‐ Men and Women, as of October 15, 2023","B1. Ins tu onal Enrollment ‐ Men and Women, as of October 15, 2023 Men Women Men Women Undergraduates 874 834 0 0 Degree‐seeking, first‐ me first‐year (Pi sburgh campus) Degree‐seeking, first‐ me first‐year (Doha campus) 52 63 0 0 Other first‐year, degree‐seeking 11 11 0 0 All other degree‐seeking 2"
2023-2024,B,B2,. Enrollment by Racial/Ethnic Category,"B2. Enrollment by Racial/Ethnic Category Degree‐seeking Degree‐seeking Total First‐ me First‐year, Undergraduates Undergraduates Pi sburgh Campus (include first‐ me first‐year), (both degree– and All Campuses non‐degree‐seeking), All Campuses Interna onal (nonresident ) 276 1,767 1,786 Hispanic/La n"
2023-2024,B,B3,". Number of degrees awarded by your ins tu on from July 1, 2022 to June 30, 2023","B3. Number of degrees awarded by your ins tu on from July 1, 2022 to June 30, 2023 Cer ficate/diploma Post‐master’s cer ficates 7 Bachelor’s degrees 1,624 Doctoral degrees—research/scholarship 332 Postbachelor’s cer ficates 69 Doctoral degrees—professional prac ce Master’s degrees 4,339 Doctoral deg"
2023-2024,B,B22,. For the cohort of all full‐ me bachelor’s (or equivalent) degree‐seeking undergraduate students who,"B22. For the cohort of all full‐ me bachelor’s (or equivalent) degree‐seeking undergraduate students who entered your ins tu on as freshmen in Fall 2022 (or the preceding summer term), what percentage 97.0% was enrolled at your ins tu on as of the date your ins tu on calculates its oﬃcial enrollment"
2023-2024,D,D1,. Does your ins tu on enroll transfer students?,"D1. Does your ins tu on enroll transfer students? Yes ‐ If yes, may transfer students earn advanced standing credit by transferring credits from course work completed at other colleges/universi es? Yes"
2023-2024,D,D2,". Provide the number of students who applied, were admi ed, and enrolled as degree‐seeking transfer students","D2. Provide the number of students who applied, were admi ed, and enrolled as degree‐seeking transfer students in Fall 2023. Applicants Admi ed Applicants Enrolled Applicants Men 977 47 22 Women 481 38 17 Another Gender 49 2 2 Total 1,507 87 41 Applica on for Admission"
2023-2024,D,D3,. Indicate terms for which transfers may enroll:,"D3. Indicate terms for which transfers may enroll: Fall, Spring (depending on college)"
2023-2024,D,D4,. Must a transfer applicant have a minimum number of credits completed or else must apply as an entering,D4. Must a transfer applicant have a minimum number of credits completed or else must apply as an entering freshman? No
2023-2024,D,D5,. Indicate all items required of transfer students to apply for admission:,D5. Indicate all items required of transfer students to apply for admission: Required Recommended Recommended Required Not of All of All of Some of Some Required High school transcript X College transcript(s) X Essay or personal statement X Interview X Standardized test scores X Statement of good st
2023-2024,D,D6,". If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale):","D6. If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale):"
2023-2024,D,D7,". If a minimum college grade point average is required of transfer applicants, specify (on a 4.0 scale):","D7. If a minimum college grade point average is required of transfer applicants, specify (on a 4.0 scale):"
2023-2024,D,D8,. List any other applica on requirements specific to transfer applicants:,"D8. List any other applica on requirements specific to transfer applicants: Transfer applicants must submit a college transcript in addi on to a high school transcript, and email a copy of course descrip ons from a college catalog from each college/university a ended. A recommenda on from a professo"
2023-2024,D,D9,". List applica on priority, closing, no fica on, and candidate reply dates for transfer students. If applica ons are","D9. List applica on priority, closing, no fica on, and candidate reply dates for transfer students. If applica ons are reviewed on a con nuous or rolling basis, place a check mark in the “Rolling admission” column. Priority Date Closing Date No fica on Date Reply Date Rolling Admission Fall February"
2023-2024,D,D10,". Does an open admission policy, if reported, apply to transfer students?","D10. Does an open admission policy, if reported, apply to transfer students?"
2023-2024,D,D11,". Describe addi onal requirements for transfer admission, if applicable:","D11. Describe addi onal requirements for transfer admission, if applicable: Transfer applicants must submit a college transcript in addi on to a high school transcript and email a copy of course descrip ons from a college catalog from each college/university a ended. A recommenda on from a professor"
2023-2024,D,D12,. Report the lowest grade earned for any course that may be transferred for credit:,D12. Report the lowest grade earned for any course that may be transferred for credit:
2023-2024,D,D13,. Maximum number of credits that transfers must complete at your ins tu on to earn an associate degree:,D13. Maximum number of credits that transfers must complete at your ins tu on to earn an associate degree:
2023-2024,D,D14,. Maximum number of credits that transfers must complete at your ins tu on to earn a bachelor’s degree:,D14. Maximum number of credits that transfers must complete at your ins tu on to earn a bachelor’s degree:
2023-2024,D,D15,. Minimum number of credits that transfers must complete at your ins tu on to earn an associate degree:,D15. Minimum number of credits that transfers must complete at your ins tu on to earn an associate degree:
2023-2024,D,D16,. Minimum number of credits that transfers must complete at your ins tu on to earn a bachelor’s degree:,D16. Minimum number of credits that transfers must complete at your ins tu on to earn a bachelor’s degree:
2023-2024,D,D17,. Describe other transfer credit policies:,D17. Describe other transfer credit policies: Transfer credit evaluated on an individual basis and varies by college. CARNEGIE MELLON UNIVERSITY COMMON DATA SET 2023‐2024 14
2023-2024,D,D18,. Does your ins tu on accept the following military/veteran transfer credits:,D18. Does your ins tu on accept the following military/veteran transfer credits: Yes No American Council on Educa on (ACE) X College Level Examina on Program (CLEP) X DANTES Subject Standardized Tests (DSST) X
2023-2024,D,D19,.,D19. Number Unit Type Maximum number of credits or courses that may be transferred based on mili‐ N/A N/A tary educa on evaluated by the American Council on Educa on (ACE)
2023-2024,D,D20,.,D20. Number Unit Type Maximum number of credits or courses that may be transferred based on De‐ N/A N/A partment of Defense supported prior learning assessments (College Level Ex‐ amina on Program (CLEP) or DANTES Subject Standardized Tests (DSST)):
2023-2024,D,D21,.,"D21. Yes No Are the military/veteran credit transfer policies published on your website? X If yes, please provide the URL where the policy can be located: If yes, please provide the URL where the policy can be located: h ps://www.cmu.edu/hub/registrar/veterans‐benefits/"
2023-2024,D,D22,. Describe other military/veteran transfer credit policies unique to your ins tu on:,D22. Describe other military/veteran transfer credit policies unique to your ins tu on: CARNEGIE MELLON UNIVERSITY COMMON DATA SET 2023‐2024 15
2023-2024,E,E1,. Special study op ons: Iden fy those programs available at your ins tu on. Refer to the glossary for defini ons.,E1. Special study op ons: Iden fy those programs available at your ins tu on. Refer to the glossary for defini ons. X Accelerated Program X Independent study X Comprehensive transi on and postsecondary program X Internships for students with intellectual disabili es X Cross‐registra on X Liberal art
