year,section,field,label,raw_preview
2023-2024,C,C2,.                            wait-listed students,"C2. wait-listed students Students who met admission requirements but whose final admission was contingent on space availability) Do you have a policy of placing students on a waiting list? Yes No If yes, please answer the questions below for Fall 202 admissions: WAITING LIST TOTAL Number of qualifie"
2023-2024,C,C3,-C5: Admission Requirements,C3-C5: Admission Requirements C3. High school completion requirement Check the appropriate box to identify your high school completion requirement for degree-seeking entering students: High school diploma is required and GED is accepted High school diploma is required and GED is not accepted High sc
2023-2024,C,C4,. Does your institution require or recommend a general college-preparatory program for degree-seeking,C4. Does your institution require or recommend a general college-preparatory program for degree-seeking students? Require Recommend Neither require nor recommend
2023-2024,C,C5,. Distribution of high school units required and/or recommended. Specify the distribution of academic high,C5. Distribution of high school units required and/or recommended. Specify the distribution of academic high school course units required and/or recommended of all or most degree-seeking students using Carnegie units (one unit equals one year of study or its equivalent). If you use a different syste
2023-2024,C,C6,-C7: Basis for Selection,"C6-C7: Basis for Selection C6. Do you have an open admission policy, under which virtually all secondary school graduates or students with GED equivalency diplomas are admitted without regard to academic record, test scores, or other qualifications? If so, check which applies: Open admission policy "
2023-2024,C,C7,". Relative importance of each of the following academic and nonacademic factors in your first-time, first-","C7. Relative importance of each of the following academic and nonacademic factors in your first-time, first- year, degree-seeking general (not including programs with specific criteria) admission decisions. Not Very Important Important Considered Considered Academic Rigor of secondary school record "
2023-2024,C,C8,: SAT and ACT Policies,C8: SAT and ACT Policies
2023-2024,C,C8A,. Entrance exams,"C8A. Entrance exams Does your institution make use of SAT ACT scores in admission decisions for first-time, first-year, degree-seeking applicants: Yes No If yes, place check marks in the appropriate boxes below to reflect your institution’s policies for use in admission for Fall 202 . Require Requir"
2023-2024,C,C8B,. Has been removed from the CDS.,C8B. Has been removed from the CDS.
2023-2024,C,C8C,. Has been removed from the CDS.,C8C. Has been removed from the CDS.
2023-2024,C,C8D,". In addition, does your institution use applicants' test scores for academic advising?","C8D. In addition, does your institution use applicants' test scores for academic advising? Yes No"
2023-2024,C,C8E,.                                                                                         Month        Day,C8E. Month Day Latest date by which SAT or ACT scores must be received for fall- term admission:
2023-2024,C,C8F,". If necessary, use this space to clarify your test policies (e.g., if tests are recommended for some students,","C8F. If necessary, use this space to clarify your test policies (e.g., if tests are recommended for some students, or if tests are not required of some students due to differences by academic program, student academic background, or if other examinations may be considered in lieu of the SAT and ACT."
2023-2024,C,C8G,". Please indicate which tests your institution uses for placement (e.g., state tests):","C8G. Please indicate which tests your institution uses for placement (e.g., state tests): SAT ACT AP CLEP Institutional Exam State Exam (specify): Common Data Set 202 -202"
2023-2024,C,C9,-C12:,"C9-C12: Provide information for ALL enrolled, degree-seeking, full-time and part-time, first-time, first-year students enrolled in Fall 202 , including students who began studies during summer, international students/ nonresident, and students admitted under special arrangements. C9. Percent and num"
2023-2024,C,C10,". Percent of all degree-seeking, first-time, first-year students who had high school class rank","C10. Percent of all degree-seeking, first-time, first-year students who had high school class rank within each of the following ranges (report information for those students from whom you collected high school rank information) Common Data Set 202 -202 Assessment Percent Percent in top tenth of high"
2023-2024,C,C11,". Percentage of all enrolled, degree-seeking, first-time, first-year students who had high school","C11. Percentage of all enrolled, degree-seeking, first-time, first-year students who had high school grade-point averages within each of the following ranges (using 4.0 scale). Report information only for those students from whom you collected high school GPA."
2023-2024,C,C12,". Average high school GPA of all degree-seeking, first-time, first-year students who","C12. Average high school GPA of all degree-seeking, first-time, first-year students who submitted GPA: Average High School GPA Percent of total first-time, first-year students who submitted high school GPA: % Percent Submitting GPA C13-C20: Admission Policies"
2023-2024,C,C13,.Application fee,C13.Application fee If your institution has waived its application fee for the Fall 202 admission cycle please select no. Does your institution have an application fee? Yes No Amount of application fee: Can it be waived for applicants with financial need? Yes No If you have an application fee and an
2023-2024,C,C14,. Application closing date,C14. Application closing date Does your institution have an application closing date? Yes No Month Day Application closing date (fall) Priority Date
2023-2024,C,C15,". Are first-time, first-year students accepted for terms other than the fall?              Yes    No","C15. Are first-time, first-year students accepted for terms other than the fall? Yes No"
2023-2024,C,C16,.Notification to applicants of admission decision sent (fill in one only),C16.Notification to applicants of admission decision sent (fill in one only) Month Day On a rolling basis beginning (date): By (date): Other:
2023-2024,C,C17,. Reply policy for admitted applicants (fill in one only),"C17. Reply policy for admitted applicants (fill in one only) Month Day Must reply by (date): No set date Must reply by May 1st or within weeks if notified thereafter Other: Month Day Deadline for housing deposit: Amount of housing deposit: Refundable if student does not enroll? Yes, in full Yes, in "
2023-2024,C,C19,. Early admission of high school students: Does your institution allow high school students to enroll as full-,"C19. Early admission of high school students: Does your institution allow high school students to enroll as full- time, first-time, first-year students one year or more before high school graduation? Yes No"
2023-2024,C,C20,. Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle),C20. Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle)
2023-2024,C,C21,-C22: Early Decision and Early Action Plans,C21-C22: Early Decision and Early Action Plans C21. Early decision: Does your institution offer an early decision plan (an admission plan that permits students to apply and be notified of an admission decision well in advance of the regular notification date and that asks students to commit to atten
2023-2024,C,C22,. Early action: Do you have a nonbinding early action plan whereby students are notified of an admission,"C22. Early action: Do you have a nonbinding early action plan whereby students are notified of an admission decision well in advance of the regular notification date but do not have to commit to attending your college? Yes If “yes,” please complete the following: Month Day Early action closing date:"
2023-2024,D,D1,-D2: Fall Applicants,"D1-D2: Fall Applicants D1. Does your institution enroll transfer students? Yes No (If no, please skip to Section E) If yes, may transfer students earn advanced standing credit by transferring credits earned from course work completed at other colleges/universities? Yes No"
2023-2024,D,D2,". Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer","D2. Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in Fall 202 . If your institution collects and reports non-binary gender data, please use the “Another Gender” category. Applicants Admitted Applicants Enrolled Applicants Men Women Anothe"
2023-2024,D,D3,-D11: Application for Admission,D3-D11: Application for Admission D3. Indicate terms for which transfers may enroll: Fall Winter Spring Summer
2023-2024,D,D4,. Must a transfer applicant have a minimum number of credits completed or else must apply as an,"D4. Must a transfer applicant have a minimum number of credits completed or else must apply as an entering f ? Yes No If yes, what is the minimum number of credits and the unit of measure? Number of credits Unit Type"
2023-2024,D,D5,. Indicate all items required of transfer students to apply for admission:,D5. Indicate all items required of transfer students to apply for admission: Recommended Recommended Required of Required of All Not Required of All of Some Some High school transcript College transcript(s) Essay or personal statement Interview Standardized test scores Statement of good standing fro
2023-2024,D,D6,. If a minimum high school grade point average is required of,"D6. If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale): D7. If a minimum college grade point average is required of transfer applicants, specify on a 4.0 scale:"
2023-2024,D,D8,. List any other application requirements specific to,D8. List any other application requirements specific to transfer applicants:
2023-2024,D,D9,". List application priority, closing, notification, and candidate reply dates for transfer students. If applications are","D9. List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed on a continuous or rolling basis, place a check mark in the “Rolling admission” column. Priority Date Closing Date Notification Date Reply Date Rolling Month Day Month "
2023-2024,D,D10,". Does an open admission policy, if reported, apply to transfer students?        Yes     No","D10. Does an open admission policy, if reported, apply to transfer students? Yes No"
2023-2024,D,D11,". Describe additional requirements for transfer admission, if applicable:","D11. Describe additional requirements for transfer admission, if applicable:"
2023-2024,D,D12,-D17: Transfer Credit Policies,D12-D17: Transfer Credit Policies D12. Report the lowest grade earned for any course that may be transferred for credit: Number Unit Type
2023-2024,D,D13,. Maximum number of credits or courses that may,D13. Maximum number of credits or courses that may be transferred from a two-year institution:
2023-2024,D,D14,. Maximum number of credits or courses that may,D14. Maximum number of credits or courses that may be transferred from a four-year institution:
2023-2024,D,D15,. Minimum number of credits that transfers must,D15. Minimum number of credits that transfers must complete at your institution to earn an associate degree:
2023-2024,D,D16,. Minimum number of credits that transfers must,D16. Minimum number of credits that transfers must complete at your institution to earn a bachelor’s degree:
2023-2024,D,D17,. Describe other transfer credit policies:,D17. Describe other transfer credit policies: D18-D22: Military Service Transfer Credit Policies
2023-2024,D,D18,. Does your institution accept the following military/veteran transfer credits:,D18. Does your institution accept the following military/veteran transfer credits: Yes No American Council on Education (ACE) College Level Examination Program (CLEP) DANTES Subject Standardized Tests (DSST) Number Unit Type
2023-2024,D,D19,. Maximum number of credits or courses that may be transferred based,D19. Maximum number of credits or courses that may be transferred based on military education evaluated by the American Council on Education (ACE):
2023-2024,D,D20,. Maximum number of credits or courses that may be transferred based on,D20. Maximum number of credits or courses that may be transferred based on Department of Defense supported prior learning assessments (College Level Examination Program (CLEP) or DANTES Subject Standardized Tests (DSST)):
2023-2024,D,D21,. Are the military/veteran credit transfer policies published on your website?           Yes       No,"D21. Are the military/veteran credit transfer policies published on your website? Yes No If yes, please provide the URL where the policy can be located:"
2023-2024,D,D22,. Describe other military/veteran transfer credit policies unique to your institution:,D22. Describe other military/veteran transfer credit policies unique to your institution:
2023-2024,E,E1,. Special study options: Identify those programs available at your institution. Refer to the glossary for,E1. Special study options: Identify those programs available at your institution. Refer to the glossary for definitions. Accelerated program Honors program Comprehensive transition and Independent study postsecondary program for students Internships with intellectual disabilities Liberal arts/career
2023-2024,E,E2,. Has been removed from the CDS.,E2. Has been removed from the CDS.
2023-2024,E,E3,. Areas in which all or most students are required to complete some course work prior to graduation:,E3. Areas in which all or most students are required to complete some course work prior to graduation: Arts/fine arts Computer literacy English (including composition) Foreign languages History Humanities Mathematics Philosophy Sciences (biological or physical) Social science Other (specify):
2023-2024,F,F1,". Percentages of first-time, first-year degree-seeking students and degree-seeking","F1. Percentages of first-time, first-year degree-seeking students and degree-seeking undergraduates enrolled in Fall 202 who fit the following categories: First-time, first- year students Undergraduates Percent who are from out of state (exclude international/nonresident from the numerator and denom"
2023-2024,F,F2,. Activities offered Identify those programs available at your institution.,F2. Activities offered Identify those programs available at your institution. Campus Ministries Literary magazine Radio station Choral groups Marching band Student government Concert band Model UN Student newspaper Dance Music ensembles Student-run film society Drama/theater Musical theater Symphony
2023-2024,F,F3,. ROTC (program offered in cooperation with Reserve Officers’ Training Corps),F3. ROTC (program offered in cooperation with Reserve Officers’ Training Corps) Army ROTC is offered: On campus At cooperating institution (name): Naval ROTC is offered: Marine Option On campus At cooperating institution (name): Air Force ROTC is offered: On campus At cooperating institution (name):
2023-2024,F,F4,". Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at","F4. Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution. Coed residence halls Fraternity/sorority housing Men’s residence halls Cooperative housing Women’s residence dorms Theme housing Apartments for married students Wellness"
2023-2024,G,G0,. Please provide the URL of your institution’s net price calculator:,G0. Please provide the URL of your institution’s net price calculator: Provide 202 -202 academic year costs of attendance for the following categories that are applicable to your institution. Check here if your institution's 202 -202 academic year costs of attendance are not available at this time a
2023-2024,G,G1,". Undergraduate full-time tuition, required fees,","G1. Undergraduate full-time tuition, required fees, List the typical tuition, required fees, and for a full-time undergraduate student for the FULL 202 -202 academic year. (30 semester hours or 45 quarter hours for institutions that derive annual tuition by multiplying credit hour cost by number of "
2023-2024,G,G2,. Number of credits per term a student can take for,G2. Number of credits per term a student can take for the stated full-time tuition.
2023-2024,G,G3,". Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)?","G3. Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)? Yes No"
2023-2024,G,G4,. Do tuition and fees vary by undergraduate instructional program?,"G4. Do tuition and fees vary by undergraduate instructional program? Yes No If yes, what percentage of full-time undergraduates pay more than the tuition and fees reported in G1?"
2023-2024,G,G5,. Provide the estimated expenses for a typical full-time undergraduate student:,G5. Provide the estimated expenses for a typical full-time undergraduate student: Commuters Commuters Residents (not living at (living at home) home) Books and supplies: only: only: total* Transportation: Other expenses: * If your college cannot provide separate figures for commuters not living at h
2023-2024,G,G6,. Undergraduate per-credit-hour charges (tuition only):,G6. Undergraduate per-credit-hour charges (tuition only): PRIVATE INSTITUTIONS: PUBLIC INSTITUTIONS: In-district: In-state (out-of-district): Out-of-state: NONRESIDENT :
2023-2024,H,H1,. Enter total dollar amounts awarded to enrolled full-time and less than full-time degree-seeking,"H1. Enter total dollar amounts awarded to enrolled full-time and less than full-time degree-seeking undergraduates (using the same cohort reported in CDS Question B1, “total degree-seeking” undergraduates) in the following categories. If the data being reported are final figures for the 202 -202 aca"
2023-2024,H,H2,. Number of Enrolled Students Awarded Aid: List the number of degree-seeking full-time and less-than-full-,H2. Number of Enrolled Students Awarded Aid: List the number of degree-seeking full-time and less-than-full- time undergraduates who applied for and were awarded financial aid from any source. Aid that is non-need-based but that was used to meet need should be counted as need-based aid. Numbers shou
2023-2024,H,H2A,. Number of Enrolled Students Awarded Non-need-based Scholarships and Grants: List the number of,H2A. Number of Enrolled Students Awarded Non-need-based Scholarships and Grants: List the number of degree-seeking full-time and less-than-full-time undergraduates who had no financial need and who were awarded institutional non-need-based scholarship or grant aid. Numbers should reflect the cohort 
2023-2024,H,H4,. Provide the number of students in the 202 undergraduate,"H4. Provide the number of students in the 202 undergraduate class who started at your institution as first-time students and received a bachelor's degree between July 1, 202 and June 30, 202 . Exclude students who transferred into your institution. H5. Number and percent of students in class (define"
2023-2024,H,H6,. Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate degree-,H6. Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate degree- seeking nonresident : Institutional need-based scholarship or grant aid is available Institutional non-need-based scholarship or grant aid is available Institutional scholarship and gra
2023-2024,H,H7,. Check off all financial aid forms nonresident first-year financial aid applicants must submit:,H7. Check off all financial aid forms nonresident first-year financial aid applicants must submit: Institution’s own financial aid form CSS Other (specify): Process for First-Year Students
2023-2024,H,H8,. Check off all financial aid forms domestic first-year financial aid applicants must submit:,H8. Check off all financial aid forms domestic first-year financial aid applicants must submit: FAFSA Institution’s own financial aid form CSS State aid form Business/Farm Supplement Other:
2023-2024,H,H9,. Indicate filing dates for first-year students:,H9. Indicate filing dates for first-year students: Month Day Priority date for filing required financial aid forms Deadline for filing required financial aid forms No deadline for filing required forms (applications processed on a rolling basis)
2023-2024,H,H10,. Indicate notification dates for first-year students (answer a or b):,"H10. Indicate notification dates for first-year students (answer a or b): Month Day Students notified on or about (date) Students notified on a rolling basis If yes, starting date"
2023-2024,H,H11,. Indicate reply dates:,H11. Indicate reply dates: Month Day Students must reply by (date) or within weeks of notification. Types of Aid Available Please check off all types of aid available to undergraduates at your institution:
2023-2024,H,H12,. Loans                                                H13. Need Based Scholarships and Grants,H12. Loans H13. Need Based Scholarships and Grants Direct Subsidized Stafford Loans Federal Pell Direct Unsubsidized Stafford Loans SEOG Direct PLUS Loans State scholarships/grants Federal Perkins Loans Private Scholarships Federal Nursing Loans College/university scholarship or grant aid from State
2023-2024,H,H14,. Check off criteria used in awarding institutional aid. Check all that apply.,H14. Check off criteria used in awarding institutional aid. Check all that apply. Non-Need Based Need-Based Academics Alumni affiliation Art Athletics Job skills ROTC Leadership Minority status Music/drama Religious affiliation State/district residency
2023-2024,H,H15,". If your institution has recently implemented any major financial aid policy, program, or initiative to make your","H15. If your institution has recently implemented any major financial aid policy, program, or initiative to make your institution more affordable to incoming students such as replacing loans with grants, or waiving costs for families below a certain income level please provide details below: Are the"
2022-2023,B,B1,. Institutional Enrollment - Men and Women,"B1. Institutional Enrollment - Men and Women Provide numbers of students for each of the following categories as of the institution’s official fall reporting date or as of October 19, 2022.  Note: Report students formerly designated as “first professional” in the graduate cells.  For information o"
2022-2023,B,B2,. Enrollment by Racial/Ethnic Category.,"B2. Enrollment by Racial/Ethnic Category. Provide numbers of undergraduate students for each of the following categories as of the institution’s official fall reporting date or as of October 19, 2022.  Include international students only in the category ""Nonresident.""  Complete the “Total Undergra"
2022-2023,B,B3,. Persistence,"B3. Persistence Number of degrees awarded by your institution from July 1, 2021, to June 30, 2022. AWARD TYPE # AWARDED Certificate/diploma: 179 Associate degrees: Bachelor’s degrees: 7699 Post-bachelor’s certificates: 300 Master’s degrees: 2386 Post-master’s certificates: 25 Doctoral degrees – 410 "
2022-2023,B,B4,-B21: Graduation Rates,"B4-B21: Graduation Rates The items in this section correspond to data elements collected by the IPEDS Web-based Data Collection System’s Graduation Rate Survey (GRS).  For complete instructions and definitions of data elements, see the IPEDS GRS Forms and Instructions for the 2022-2023 Survey. http"
2022-2023,B,B12,,"B12 degree/certificate-seeking students: Of the initial cohort, how many did not persist and did not graduate for the following reasons: • Death • Permanently Disability"
2022-2023,B,B13,"• Service in the armed forces,","B13 • Service in the armed forces, • Foreign aid service of the federal government • Official church missions • Report total allowable exclusions Final cohort, after adjusting for allowable"
2022-2023,B,B14,,B14 exclusions: Completers of programs of less than two years
2022-2023,B,B15,,B15 duration (total): Completers of programs of less than two years
2022-2023,B,B16,,B16 within 150 percent of normal time: Completers of programs of at least two but
2022-2023,B,B17,,B17 less than four years (total): Completers of programs of at least two but
2022-2023,B,B18,less than four-years within 150 percent of,B18 less than four-years within 150 percent of normal time: Total transfers-out (within three years) to other
2022-2023,B,B19,,B19 institutions:
2022-2023,B,B20,Total transfers to two-year institutions:,B20 Total transfers to two-year institutions:
2022-2023,B,B21,Total transfers to four-year institutions:,B21 Total transfers to four-year institutions:
2022-2023,B,B22,. Retention Rates,"B22. Retention Rates Report for the cohort of all full-time, first-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered in Fall 2021 (or the preceding summer term).  The initial cohort may be adjusted for students who departed for the following reasons: * Death * Perman"
2022-2023,C,C1,-C2: Applications,"C1-C2: Applications C1. First-time, first-year students: Provide the number of degree-seeking, first-time, first-year students who applied, were admitted, and enrolled (full- or part-time) in Fall 2022.  Include early decision, early action, and students who began studies during summer in this coho"
2022-2023,C,C2,". First time, first-year wait-listed students","C2. First time, first-year wait-listed students  Students who met admission requirements but whose final admission was contingent on space availability) Do you have a policy of placing students on a waiting list? ☐ Yes ☐ ✔ No If yes, please answer the questions below for Fall 2022 admissions: WAITI"
2022-2023,C,C3,-C5: Admission Requirements,C3-C5: Admission Requirements C3. High school completion requirement Check the appropriate box to identify your high school completion requirement for degree-seeking entering students: ☐ ✔ High school diploma is required and GED is accepted ☐ High school diploma is required and GED is not accepted ☐
2022-2023,C,C4,. Does your institution require or recommend a general college-preparatory program for degree-seeking,C4. Does your institution require or recommend a general college-preparatory program for degree-seeking students? ☐ Require ☐ ✔ Recommend ☐ Neither require nor recommend
2022-2023,C,C5,. Distribution of high school units required and/or recommended. Specify the distribution of academic high,C5. Distribution of high school units required and/or recommended. Specify the distribution of academic high school course units required and/or recommended of all or most degree-seeking students using Carnegie units (one unit equals one year of study or its equivalent). If you use a different syste
2022-2023,C,C6,-C7: Basis for Selection,"C6-C7: Basis for Selection C6. Do you have an open admission policy, under which virtually all secondary school graduates or students with GED equivalency diplomas are admitted without regard to academic record, test scores, or other qualifications? If so, check which applies: ☐ Open admission polic"
2022-2023,C,C7,". Relative importance of each of the following academic and nonacademic factors in your first-time, first-","C7. Relative importance of each of the following academic and nonacademic factors in your first-time, first- year, degree-seeking general (not including programs with specific criteria) admission decisions. Not Very Important Important Considered Considered Academic Rigor of secondary school record "
2022-2023,C,C8,: SAT and ACT Policies,C8: SAT and ACT Policies
2022-2023,C,C8A,. Entrance exams,"C8A. Entrance exams Does your institution make use of SAT, ACT, or SAT Subject Test scores in admission decisions for first-time, first-year, degree-seeking applicants: ☐ ✔ Yes ☐ No If yes, place check marks in the appropriate boxes below to reflect your institution’s policies for use in admission f"
2022-2023,C,C8B,. Has been removed from the CDS.,C8B. Has been removed from the CDS.
2022-2023,C,C8C,. Has been removed from the CDS.,C8C. Has been removed from the CDS.
2022-2023,C,C8D,". In addition, does your institution use applicants' test scores for academic advising?","C8D. In addition, does your institution use applicants' test scores for academic advising? ✔ Yes No"
2022-2023,C,C8E,.                                                                                            Month       Day,C8E. Month Day Latest date by which SAT or ACT scores must be received for fall-term 5 1 admission: Latest date by which SAT Subject Test scores must be received for 5 1 fall-term admission:
2022-2023,C,C8F,". If necessary, use this space to clarify your test policies (e.g., if tests are recommended for some","C8F. If necessary, use this space to clarify your test policies (e.g., if tests are recommended for some students, or if tests are not required of some students due to differences by academic program, student academic background, or if other examinations may be considered in lieu of the SAT and ACT."
2022-2023,C,C8G,". Please indicate which tests your institution uses for placement (e.g., state tests):","C8G. Please indicate which tests your institution uses for placement (e.g., state tests): ☐ ✔ SAT ☐ ✔ ACT ☐ ✔ AP ☐ CLEP ✔ ☐ ✔ Institutional Exam ☐ State Exam (specify):"
2022-2023,C,C9,"-C12: First-time, first-year Profile","C9-C12: First-time, first-year Profile Provide information for ALL enrolled, degree-seeking, full-time and part-time, first-time, first-year students enrolled in Fall 2022, including students who began studies during summer, international students/ nonresident, and students admitted under special ar"
2022-2023,C,C10,".Percent of all degree-seeking, first-time, first-year students who had high school class rank within","C10.Percent of all degree-seeking, first-time, first-year students who had high school class rank within each of the following ranges (report information for those students from whom you collected high school rank information) Assessment Percent 39% Percent in top tenth of high school graduating cla"
2022-2023,C,C11,".Percentage of all enrolled, degree-seeking, first-time, first-year students who had high","C11.Percentage of all enrolled, degree-seeking, first-time, first-year students who had high school grade-point averages within each of the following ranges (using 4.0 scale).  Report information only for those students from whom you collected high school GPA. Score Range Percent Percent who had GP"
2022-2023,C,C12,". Average high school GPA of all degree-seeking, first-time, first-year students who","C12. Average high school GPA of all degree-seeking, first-time, first-year students who submitted GPA: Average High School GPA 3.53 Percent of total first-time, first-year students who submitted high school GPA: % Percent Submitting GPA 99.6%"
2022-2023,C,C13,-C20: Admission Policies,C13-C20: Admission Policies C13.Application fee  If your institution has waived its application fee for the Fall 2022 admission cycle please select no. Does your institution have an application fee? ☐ ✔ Yes ☐ No Amount of application fee: $50.00 Can it be waived for applicants with financial need? 
2022-2023,C,C14,. Application closing date,C14. Application closing date Does your institution have an application closing date? ☐ ✔ Yes ☐ No Month Day Application closing date (fall) 5 1 Priority Date 5 1
2022-2023,C,C15,". Are first-time, first-year students accepted for terms other than the fall? ☐","C15. Are first-time, first-year students accepted for terms other than the fall? ☐ ✔ Yes ☐ No"
2022-2023,C,C16,.Notification to applicants of admission decision sent (fill in one only),C16.Notification to applicants of admission decision sent (fill in one only) Month Day ☐ ✔ On a rolling basis beginning (date): ☐ By (date): 8 15 ☐ Other:
2022-2023,C,C17,. Reply policy for admitted applicants (fill in one only),C17. Reply policy for admitted applicants (fill in one only) Month Day ☐ ✔ Must reply by (date): 5 1 ☐ No set date ☐ Must reply by May 1st or within weeks if notified thereafter ☐ Other: Month Day Deadline for housing deposit: 5 1 Amount of housing deposit: $350.00 Refundable if student does not enr
2022-2023,C,C18,. Deferred admission: Does your institution allow students to postpone enrollment after admission?,"C18. Deferred admission: Does your institution allow students to postpone enrollment after admission? ☐ ✔ Yes ☐ No If yes, maximum period of postponement: 4 semesters for military service or faith-based mission; 2 semesters for medical reasons"
2022-2023,C,C19,. Early admission of high school students: Does your institution allow high school students to enroll as full-,"C19. Early admission of high school students: Does your institution allow high school students to enroll as full- time, first-time, first-year students one year or more before high school graduation? ☐ Yes ☐ ✔ No"
2022-2023,C,C20,. Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle),C20. Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle)
2022-2023,C,C21,-C22: Early Decision and Early Action Plans,C21-C22: Early Decision and Early Action Plans C21. Early decision: Does your institution offer an early decision plan (an admission plan that permits students to apply and be notified of an admission decision well in advance of the regular notification date and that asks students to commit to atten
2022-2023,C,C22,. Early action: Do you have a nonbinding early action plan whereby students are notified of an admission,"C22. Early action: Do you have a nonbinding early action plan whereby students are notified of an admission decision well in advance of the regular notification date but do not have to commit to attending your college? ☐ Yes ☐ ✔ No If “yes,” please complete the following: Month Day Early action clos"
2022-2023,D,D1,-D2: Fall Applicants,"D1-D2: Fall Applicants D1. Does your institution enroll transfer students? ☐ ✔ Yes ☐ No (If no, please skip to Section E) If yes, may transfer students earn advanced standing credit by transferring credits earned from course work completed at other colleges/universities? ☐ ✔ Yes ☐ No"
2022-2023,D,D2,". Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer","D2. Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in Fall 2022.  If your institution collects and reports non-binary gender data, please use the “Another Gender” category. Applicants Admitted Applicants Enrolled Applicants Men 4613 3148 "
2022-2023,D,D3,-D11: Application for Admission,D3-D11: Application for Admission D3. Indicate terms for which transfers may enroll: ☐ ✔ Fall ☐ Winter ☐ ✔ Spring ☐ ✔ Summer
2022-2023,D,D4,. Must a transfer applicant have a minimum number of credits completed or else must apply as an,"D4. Must a transfer applicant have a minimum number of credits completed or else must apply as an entering first-year student? ☐ Yes ✔ ☐ No If yes, what is the minimum number of credits and the unit of measure? Number of credits Unit Type 12"
2022-2023,D,D5,. Indicate all items required of transfer students to apply for admission:,D5. Indicate all items required of transfer students to apply for admission: Recommended Recommended Required of Required of All Not Required of All of Some Some High school transcript ✔ College transcript(s) ✔ Essay or personal statement ✔ Interview ✔ Standardized test scores ✔ Statement of good st
2022-2023,D,D6,. If a minimum high school grade point average is required of,"D6. If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale):"
2022-2023,D,D7,. If a minimum college grade point average is required of                       2.00,"D7. If a minimum college grade point average is required of 2.00 transfer applicants, specify on a 4.0 scale:"
