year,section,field,label,raw_preview
2025-2026,C,C8C,Has been removed from the CDS.,C8C Has been removed from the CDS. Yes or No
2025-2026,C,C8D,"In addition, does your institution use applicants' test scores for academic advising?                        Yes","C8D In addition, does your institution use applicants' test scores for academic advising? Yes"
2025-2026,C,C8E,Latest date by which SAT or ACT scores must be received for fall-term admission                              1/1,C8E Latest date by which SAT or ACT scores must be received for fall-term admission 1/1
2025-2026,C,C8F,Princeton will pause its standardized testing,"C8F Princeton will pause its standardized testing requirement as part of its holistic review process for If necessary, use this space to clarify your test policies the application cycle. Students who sit for a (e.g., if tests are recommended for some students, or if standardized test and wish to sub"
2025-2026,C,C8G,"Please indicate which tests your institution uses for placement (e.g., state tests):","C8G Please indicate which tests your institution uses for placement (e.g., state tests): SAT ACT X AP CLEP X Institutional Exam State Exam (specify):"
2025-2026,C,C9,"-C12: First-time, first-year Profile","C9-C12: First-time, first-year Profile Provide information for ALL enrolled, degree-seeking, full-time and part-time, first-time, first-year students C9 Percent and number of first-time, first-year students enrolled in Fall 2025 who submitted national • Include information for ALL enrolled, degree-s"
2025-2026,C,C10,"Percent of all degree-seeking, first-time, first-year students who had high school class rank within each","C10 Percent of all degree-seeking, first-time, first-year students who had high school class rank within each Assessment Percent Percent in top tenth of high school graduating class N/A Percent in top quarter of high school graduating class N/A Percent in top half of high school graduating class N/A"
2025-2026,C,C11,"Percentage of all enrolled, degree-seeking, first-time, first-year students who had high school grade-","C11 Percentage of all enrolled, degree-seeking, first-time, first-year students who had high school grade- * Report information only for those students from whom you collected high school GPA. * If you are able to report GPA ranges separately for students that also submitted at least one test score "
2025-2026,C,C12,"Average high school GPA of all degree-seeking, first-time, first-year               3.96","C12 Average high school GPA of all degree-seeking, first-time, first-year 3.96 Percent of total first-time, first-year students who submitted high school 99% GPA:"
2025-2026,C,C13,-C20: Admission Policies,C13-C20: Admission Policies C13 Application Fee If your institution has waived its application fee for the Fall 2026 admission cycle please select no. Yes or No Does your institution have an application fee? Yes Amount of application fee: $75 Yes or No Can it be waived for applicants with financial 
2025-2026,C,C14,Application closing date,C14 Application closing date Yes or No Does your institution have an application closing date? Yes Date Application closing date (fall) 1/1 Priority Date N/A Yes or No
2025-2026,C,C15,"Are first-time, first-year students accepted for terms other than the               No","C15 Are first-time, first-year students accepted for terms other than the No"
2025-2026,C,C16,Notification to applicants of admission decision sent (fill in one only),C16 Notification to applicants of admission decision sent (fill in one only) On a rolling basis beginning (date): X By (date): 4/1 Other: CDS-C Page 12
2025-2026,C,C17,Reply policy for admitted applicants (fill in one only),"C17 Reply policy for admitted applicants (fill in one only) X Must reply by (date): 5/1 No set date Must reply by May 1st or within weeks if notified thereafter Other: Deadline for housing deposit (MMDD): N/A Amount of housing deposit: N/A Refundable if student does not enroll? Yes, in full Yes, in "
2025-2026,C,C18,Deferred admission,"C18 Deferred admission Yes or No Does your institution allow students to postpone enrollment after Yes admission? If yes, maximum period of postponement: 2 years"
2025-2026,C,C19,Early admission of high school students,"C19 Early admission of high school students Yes or No Does your institution allow high school students to enroll as full-time, first- No time, first-year students one year or more before high school graduation?"
2025-2026,C,C20,Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle),C20 Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle)
2025-2026,C,C21,-C22: Early Decision and Early Action Plans,C21-C22: Early Decision and Early Action Plans C21 Early Decision Yes or No Does your institution offer an early decision plan (an admission plan that permits students to apply and be notified of an admission decision well in No advance of the regular notification date and that asks students to comm
2025-2026,C,C22,Early action,"C22 Early action Yes or No Do you have a nonbinding early action plan whereby students are notified of an admission decision well in advance of the regular notification date but Yes do not have to commit to attending your college? If “yes,” please complete the following: Early action closing date 11"
2025-2026,D,D1,-D2: Fall Applicants,"D1-D2: Fall Applicants Yes or No D1 Does your institution enroll transfer students? (If no, please Yes skip to Section E) If yes, may transfer students earn advanced standing credit by transferring credits earned from course work completed Yes at other colleges/universities?"
2025-2026,D,D2,"Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer","D2 Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in Fall 2025. Admitted Enrolled Transfer Admission Applicants Applicants Applicants Males 1,337 29 21 Females 934 13 11 Unknown 3 Total 2,274 42 32"
2025-2026,D,D3,-D11: Application for Admission,"D3-D11: Application for Admission D3 Indicate terms for which transfers may enroll: X Fall Winter Spring Summer Yes or No Must a transfer applicant have a minimum number of credits No Number Unit Type If yes, what is the minimum number of credits and the unit"
2025-2026,D,D4,,D4 of measure?
2025-2026,D,D5,Indicate all items required of transfer students to apply for admission:,D5 Indicate all items required of transfer students to apply for admission: Recommended Recommended Requirements Required of All Required of Some Not Required of All of Some High school transcript X College transcript(s) X Essay or personal X statement Interview X Standardized test scores X Statemen
2025-2026,D,D6,If a minimum high school grade point average is required of,D6 If a minimum high school grade point average is required of
2025-2026,D,D7,If a minimum college grade point average is required of,D7 If a minimum college grade point average is required of
2025-2026,D,D8,List any other application requirements specific to transfer applicants:,D8 List any other application requirements specific to transfer applicants: CDS-D Page 14
2025-2026,D,D9,,"D9 List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed on a continuous or rolling basis, place a check mark in the “Rolling admission” column. Rolling Term Priority Date Closing Date Notification Date Reply Date Admission Fa"
2025-2026,D,D10,"Does an open admission policy, if reported, apply to transfer           No","D10 Does an open admission policy, if reported, apply to transfer No"
2025-2026,D,D11,"Describe additional requirements for transfer admission, if applicable:","D11 Describe additional requirements for transfer admission, if applicable:"
2025-2026,D,D12,-D17: Transfer Credit Policies,D12-D17: Transfer Credit Policies D12 Report the lowest grade earned for any C Number Unit Type
2025-2026,D,D13,Maximum number of credits or courses that may be                        17              Courses,D13 Maximum number of credits or courses that may be 17 Courses Number Unit Type
2025-2026,D,D14,Maximum number of credits or courses that may be                        17              Courses,D14 Maximum number of credits or courses that may be 17 Courses Number Unit Type
2025-2026,D,D15,Minimum number of credits that transfers must complete at                N/A,D15 Minimum number of credits that transfers must complete at N/A Number Unit Type
2025-2026,D,D16,Minimum number of credits that transfers must complete at                 14            Courses,D16 Minimum number of credits that transfers must complete at 14 Courses
2025-2026,D,D17,Describe other transfer credit policies:,D17 Describe other transfer credit policies: Online courses are generally not eligible for transfer if they are entirely asynchronous; all transfer credits must be similar in nature to Princeton courses.
2025-2026,D,D18,-D22: Military Service Transfer Credit Policies,D18-D22: Military Service Transfer Credit Policies D18 Does your institution accept the following military/veteran transfer credits: Yes or No American Council on Education (ACE) College Level Examination Program (CLEP) DANTES Subject Standardized Tests (DSST) Number Unit Type
2025-2026,D,D19,Maximum number of credits or courses that may be,D19 Maximum number of credits or courses that may be transferred based on military education evaluated by the American Council on Education (ACE): Number Unit Type
2025-2026,D,D20,Maximum number of credits or courses that may be transferred,D20 Maximum number of credits or courses that may be transferred based on Department of Defense supported prior learning assessments (College Level Examination Program (CLEP) or DANTES Subject Standardized Tests (DSST)): CDS-D Page 15 Yes or No
2025-2026,D,D21,Are the military/veteran credit transfer policies published on your,"D21 Are the military/veteran credit transfer policies published on your No website? If yes, please provide the URL where the policy can be located:"
2025-2026,D,D22,Describe other military/veteran transfer credit policies unique to your institution:,D22 Describe other military/veteran transfer credit policies unique to your institution: CDS-D Page 16
2025-2026,E,E1,,E1 to the glossary for definitions. Accelerated program Comprehensive transition and postsecondary program for students with intellectual disabilities X Cross-registration Distance learning Double major Dual enrollment English as a Second Language (ESL) X Exchange student program (domestic) External
2025-2026,E,E2,Has been removed from the CDS.,E2 Has been removed from the CDS. Areas in which all or most students are required to complete some course
2025-2026,E,E3,,E3 work prior to graduation: Arts/fine arts Computer literacy X English (including composition) X Foreign languages X History Physical Education X Humanities X Intensive writing X Mathematics Philosophy X Sciences (biological or physical) X Social science Other (describe): CDS-E Page 17
2025-2026,F,F1,,"F1 2025 who fit the following categories: First-time, first- Undergraduates year students Percent who are from out of state (exclude international/nonresidents from the 84% 82% numerator and denominator) Percent of males who join fraternities Percent of females who join sororities Percent who live i"
2025-2026,F,F2,,F2 available at your institution. X Campus Ministries X Choral groups X Concert band X Dance X Drama/theater X International Student Organization X Jazz band X Literary magazine X Marching band X Model UN X Music ensembles X Musical theater X Opera X Pep band X Radio station X Student government X S
2025-2026,F,F3,ROTC (program offered in cooperation with Reserve Officers' Training Corps),F3 ROTC (program offered in cooperation with Reserve Officers' Training Corps) Name of Marine Option At Cooperating Programs On Campus Cooperating (for Naval ROTC) Institution Institution Army ROTC is offered: Not Applicable X Naval ROTC is offered: X X Rutgers University Air Force ROTC is offered: 
2025-2026,F,F4,"Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution.","F4 Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution. X Coed residence halls Men's residence halls Women's residence halls X Apartments for married students X Apartments for single students X Special housing for disabled stu"
2025-2026,G,G0,Please provide the URL of your institution’s net price calculator:,G0 Please provide the URL of your institution’s net price calculator: https://puwebp.princeton.edu/financial-aid-public/ui/#/net-price-calculator/residency Provide 2026-2027 academic year costs of attendance for the following categories that are applicable to your institution. X Check here if your i
2025-2026,G,G1,"Undergraduate full-time tuition, required fees, food and housing","G1 Undergraduate full-time tuition, required fees, food and housing List the typical tuition, required fees, and food and housing for a full-time undergraduate student for the FULL 2026-2027 academic year. (30 semester hours or 45 quarter hours for institutions that derive annual tuition by multiply"
2025-2026,G,G2,,"G2 full-time tuition. Yes or No Do tuition and fees vary by year of study (e.g., sophomore,"
2025-2026,G,G3,,"G3 junior, senior)? Do tuition and fees vary by undergraduate instructional"
2025-2026,G,G4,,"G4 program? If yes, what percentage of full-time undergraduates pay more than the tuition and fees reported in G1? CDS-G Page 20"
2025-2026,G,G5,Provide the estimated expenses for a typical full-time undergraduate student:,G5 Provide the estimated expenses for a typical full-time undergraduate student: Commuters Commuters Residents (living at home) (not living at home) Books and supplies: Housing only: Not Applicable Not Applicable Food only: Not Applicable Food and housing total* Not Applicable Not Applicable Transpo
2025-2026,G,G6,Undergraduate per-credit-hour charges (tuition only):,G6 Undergraduate per-credit-hour charges (tuition only): PRIVATE INSTITUTIONS: PUBLIC INSTITUTIONS: Not Applicable In-district: In-state (out-of-district): Out-of-state: NONRESIDENTS: CDS-G Page 21
2025-2026,H,H1,,"H1 cohort reported in CDS Question $B$1, “total degree-seeking” undergraduates) in the following categories. • If the data being reported are final figures for the 2024-2025 academic year (see the next item below), use the 2024-2025 academic year's CDS Question $B$1 cohort. • Include aid awarded to "
2025-2026,H,H2,,"H2 who applied for and were awarded financial aid from any source. • Aid that is non-need-based but that was used to meet need should be counted as need- based aid. • Numbers should reflect the cohort awarded the dollars reported in H1. • In the chart below, students may be counted in more than one "
2025-2026,H,H2A,time and less-than-full-time undergraduates who had no financial need and who were awarded institutional non-need-based,"H2A time and less-than-full-time undergraduates who had no financial need and who were awarded institutional non-need-based scholarship or grant aid. • Numbers should reflect the cohort awarded the dollars reported in H1. • In the chart below, students may be counted in more than one row, and full-t"
2025-2026,H,H4,"first-time students and received a bachelor's degree between July 1, 2024 and June 30, 2025.                        1319","H4 first-time students and received a bachelor's degree between July 1, 2024 and June 30, 2025. 1319 Exclude students who transferred into your institution. CDS-H Page 24"
2025-2026,H,H5,". Number and percent of students in class (defined in H4 above) borrowing from federal, non-federal, and any loan sources,","H5. Number and percent of students in class (defined in H4 above) borrowing from federal, non-federal, and any loan sources, and the average (or mean) amount borrowed. • The “Average per-undergraduate-borrower cumulative principal borrowed,” is designed to provide better information about student bo"
2025-2026,H,H6,Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate degree-seeking nonresidents:,H6 Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate degree-seeking nonresidents: X Institutional need-based scholarship or grant aid is available Institutional non-need-based scholarship or grant aid is available Institutional scholarship or gran
2025-2026,H,H7,Check off all financial aid forms nonresident first-year financial aid applicants must submit:,H7 Check off all financial aid forms nonresident first-year financial aid applicants must submit: X Institution’s own financial aid form CSS Profile Other (specify): Process for First-Year Students
2025-2026,H,H8,Check off all financial aid forms domestic first-year financial aid applicants must submit:,H8 Check off all financial aid forms domestic first-year financial aid applicants must submit: X FAFSA X Institution's own financial aid form CSS Profile State aid form Noncustodial Profile Business/Farm Supplement Other (specify):
2025-2026,H,H9,Indicate filing dates for first-year students:,H9 Indicate filing dates for first-year students: X Priority date for filing required financial aid forms: 2/1 Deadline for filing required financial aid forms: No deadline for filing required forms (applications processed on a rolling basis)
2025-2026,H,H10,Indicate notification dates for first-year students (answer a or b):,"H10 Indicate notification dates for first-year students (answer a or b): X a) Students notified on or about (date): 4/1 b) Students notified on a rolling basis: If yes, starting date:"
2025-2026,H,H11,Indicate reply dates:,H11 Indicate reply dates: Students must reply by (date): 5/1 or within _______ weeks of notification. Types of Aid Available Please check off all types of aid available to undergraduates at your institution:
2025-2026,H,H12,Loans,H12 Loans X Federal Direct Subsidized Loans X Federal Direct Unsubsidized Loans X Federal Direct PLUS Loans Federal Nursing Loans X State Loans X College/university loans from institutional funds Other (specify):
2025-2026,H,H13,Need Based Scholarships and Grants,H13 Need Based Scholarships and Grants X Federal Pell X Federal SEOG X State scholarships/grants X Private scholarships X College/university scholarship or grant aid from institutional funds CDS-H Page 26 United Negro College Fund Federal Nursing Scholarship Other (specify):
2025-2026,H,H14,Check off criteria used in awarding institutional aid. Check all that apply.,H14 Check off criteria used in awarding institutional aid. Check all that apply. Non-Need Based Need-Based Academics Alumni affiliation Art Athletics Job skills ROTC Not Applicable Leadership Music/drama Religious affiliation State/district residency If your institution has recently implemented any 
2025-2026,H,H15,"your institution more affordable to incoming students such as replacing loans with grants, or waiving costs","H15 your institution more affordable to incoming students such as replacing loans with grants, or waiving costs for families below a certain income level please provide details below: CDS-H Page 27"
2025-2026,J,J1,"Degrees conferred between July 1, 2024 and June 30, 2025","J1 Degrees conferred between July 1, 2024 and June 30, 2025 For each of the following discipline areas, provide the percentage of diplomas/certificates, associate, and bachelor’s degrees awarded. To determine the percentage, use majors, not headcount (e.g., students with one degree but a double majo"
2024-2025,A,A0,Respondent Information (Not for Publication),"A0 Respondent Information (Not for Publication) Name: La Reina Bates Title: Institutional Research Analyst Office: Office of the Provost Mailing Address: 221 Nassau Hall, Princeton University City/State/Zip/Country: Princeton, NJ 08544 Phone: 609-258-7981 Fax: E-mail Address: lbates@princeton.edu Ar"
2024-2025,A,A0A,We invite you to indicate if there are items on the CDS for which you cannot use the requested analytic,"A0A We invite you to indicate if there are items on the CDS for which you cannot use the requested analytic convention, cannot provide data for the cohort requested, whose methodology is unclear, or about which you have questions or comments in general. This information will not be published but wil"
2024-2025,A,A1,Address Information,"A1 Address Information Name of College/University: Princeton University Mailing Address: City/State/Zip/Country: Princeton, NJ 08544 Street Address (if different): City/State/Zip/Country: Main Phone Number: 609-258-3000 WWW Home Page Address: www.princeton.edu Admissions Phone Number: 609-258-3060 A"
2024-2025,A,A2,Source of institutional control (Check only one):,A2 Source of institutional control (Check only one): Public X Private (nonprofit) Proprietary
2024-2025,A,A3,Classify your undergraduate institution:,A3 Classify your undergraduate institution: X Coeducational college Men's college Women's college
2024-2025,A,A4,Academic year calendar:,A4 Academic year calendar: CDS-A Page 1 X Semester Quarter Trimester 4-1-4 Continuous Differs by program (describe): Other (describe):
2024-2025,A,A5,Degrees offered by your institution:,A5 Degrees offered by your institution: Certificate Diploma Associate Transfer Associate Terminal Associate X Bachelor's Postbachelor's certificate X Master's Post-master's certificate X Doctoral degree research/scholarship Doctoral degree – professional practice Doctoral degree -- other A5 Doctoral
2024-2025,A,A6,"Diversity, Equity, and Inclusion","A6 Diversity, Equity, and Inclusion If you have a diversity, equity, and inclusion office or department, please provide the URL of the corresponding Web page: https://provost.princeton.edu/what-we-do/institutional-equity-diversity CDS-A Page 2"
2024-2025,B,B1,Institutional Enrollment - Men and Women,"B1 Institutional Enrollment - Men and Women Provide numbers of students for each of the following categories as of the institution's official fall reporting date or as of October 15, 2024. • Note: Report students formerly designated as “first professional” in the graduate cells. • For information on"
2024-2025,B,B2,Enrollment by Racial/Ethnic Category.,"B2 Enrollment by Racial/Ethnic Category. Provide numbers of undergraduate students for each of the following categories as of the institution’s official fall reporting date or as of October 15, 2024. • Include international students only in the category ""Nonresidents."" • Complete the “Total Undergra"
2024-2025,B,B3,"Number of degrees awarded by your institution from July 1, 2023, to June 30, 2024.","B3 Number of degrees awarded by your institution from July 1, 2023, to June 30, 2024. Certificate/diploma Associate degrees Bachelor's degrees 1,324 Postbachelor's certificates Master's degrees 655 Post-Master's certificates Doctoral degrees – research/scholarship 403 Doctoral degrees – professional"
2024-2025,B,B4,-B21: Graduation Rates,"B4-B21: Graduation Rates The items in this section correspond to data elements collected by the IPEDS Web-based Data Collection System’s Graduation Rate Survey (GRS). • For complete instructions and definitions of data elements, see the IPEDS GRS Forms and Instructions for the 2024-2025 Survey. http"
2024-2025,B,B12,"Initial cohort, total of first-time, full-time degree/certificate-seeking students:","B12 Initial cohort, total of first-time, full-time degree/certificate-seeking students:"
2024-2025,B,B13,"Of the initial cohort, how many did not persist and did not graduate for the following reasons:","B13 Of the initial cohort, how many did not persist and did not graduate for the following reasons: • Death • Permanently Disability • Service in the armed forces, • Foreign aid service of the federal government • Official church missions • Report total allowable exclusions"
2024-2025,B,B14,"Final cohort, after adjusting for allowable exclusions:                                                                      0                   0","B14 Final cohort, after adjusting for allowable exclusions: 0 0"
2024-2025,B,B15,Completers of programs of less than two years duration (total):,B15 Completers of programs of less than two years duration (total):
2024-2025,B,B16,Completers of programs of less than two years within 150 percent of normal time:,B16 Completers of programs of less than two years within 150 percent of normal time:
2024-2025,B,B17,Completers of programs of at least two but less than four years (total):,B17 Completers of programs of at least two but less than four years (total):
2024-2025,B,B18,Completers of programs of at least two but less than four-years within 150 percent of normal time:,B18 Completers of programs of at least two but less than four-years within 150 percent of normal time:
2024-2025,B,B19,Total transfers-out (within three years) to other institutions:,B19 Total transfers-out (within three years) to other institutions:
2024-2025,B,B20,Total transfers to two-year institutions:,B20 Total transfers to two-year institutions:
2024-2025,B,B21,Total transfers to four-year institutions:,B21 Total transfers to four-year institutions:
2024-2025,B,B22,. Retention Rates,"B22. Retention Rates Report for the cohort of all full-time, first-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered in Fall 2023 (or the preceding summer term). • The initial cohort may be adjusted for students who departed for the following reasons: CDS-B Page 6 * D"
2024-2025,C,C1,-C2: Applications,"C1-C2: Applications C1 First-time, first-year students: Provide the number of degree-seeking, first-time, first-year students who applied, were admitted, and enrolled (full- or part-time) in Fall 2024. • Include early decision, early action, and students who began studies during summer in this cohor"
2024-2025,C,C2,"First-time, first-year wait-listed students","C2 First-time, first-year wait-listed students Students who met admission requirements but whose final admission was contingent on space availability Yes No Do you have a policy of placing students on a waiting list? x If yes, please answer the questions below for Fall 2024 admissions: WAITING LIST "
2024-2025,C,C3,-C5: Admission Requirements,C3-C5: Admission Requirements C3 High school completion requirement Check the appropriate box to identify your high school completion requirement for degree-seeking entering students: X High school diploma is required and GED is accepted CDS-C Page 8 High school diploma is required and GED is not ac
2024-2025,C,C4,Does your institution require or recommend a general college-preparatory program for degree-seeking,C4 Does your institution require or recommend a general college-preparatory program for degree-seeking students? Require X Recommend Neither require nor recommend
2024-2025,C,C5,Distribution of high school units required and/or recommended. Specify the distribution of academic high,C5 Distribution of high school units required and/or recommended. Specify the distribution of academic high school course units required and/or recommended of all or most degree-seeking students using Carnegie units (one unit equals one year of study or its equivalent). If you use a different system
2024-2025,C,C6,-C7: Basis for Selection,"C6-C7: Basis for Selection C6 Do you have an open admission policy, under which virtually all secondary school graduates or students with GED equivalency diplomas are admitted without regard to academic record, test scores, or other qualifications? If so, check which applies: Open admission policy a"
2024-2025,C,C7,"Relative importance of each of the following academic and nonacademic factors in your first-time, first-","C7 Relative importance of each of the following academic and nonacademic factors in your first-time, first- year, degree-seeking general (not including programs with specific criteria) admissions decisions. Academic Very Important Important Considered Not Rigor of secondary school record X Class ran"
2024-2025,C,C8,: SAT and ACT Policies,"C8: SAT and ACT Policies Entrance exams Yes No CDS-C Page 9 Does your institution make use of SAT or ACT scores in admission decisions for first-time, first-year, degree-seeking applicants? X"
2024-2025,C,C8A,"If yes, place check marks in the appropriate boxes below to reflect your institution’s policies for use in admission for students","C8A If yes, place check marks in the appropriate boxes below to reflect your institution’s policies for use in admission for students applying for Fall 2026. Not Not required for Required to be considered for Required for admission, but Admission considered for Recommended admission, some considered"
2024-2025,C,C8B,Has been removed from the CDS.,C8B Has been removed from the CDS.
2024-2025,C,C8C,Has been removed from the CDS.,C8C Has been removed from the CDS.
2024-2025,C,C8D,"In addition, does your institution use applicants' test scores for academic advising?","C8D In addition, does your institution use applicants' test scores for academic advising? X Yes No"
2024-2025,C,C8E,Latest date by which SAT or ACT scores must be received for fall-term admission                                    1/1,C8E Latest date by which SAT or ACT scores must be received for fall-term admission 1/1
2024-2025,C,C8F,"If necessary, use this space to clarify your test policies (e.g.,       Princeton will pause its standardized testing","C8F If necessary, use this space to clarify your test policies (e.g., Princeton will pause its standardized testing if tests are recommended for some students, or if tests are requirement as part of its holistic review process for not required of some students due to differences by the application c"
2024-2025,C,C8G,"Please indicate which tests your institution uses for placement (e.g., state tests):","C8G Please indicate which tests your institution uses for placement (e.g., state tests): SAT ACT X AP CLEP X Institutional Exam State Exam (specify):"
